time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fluid_pressure,.variance
2025/07/05/17:48:18.954014,9595,1751712498,960147008,base_link,0.0,0.0
2025/07/05/17:48:19.053761,9596,1751712499,61147008,base_link,0.0,0.0
2025/07/05/17:48:19.153931,9597,1751712499,160147008,base_link,0.0,0.0
2025/07/05/17:48:19.253930,9598,1751712499,260147008,base_link,0.0,0.0
2025/07/05/17:48:19.353958,9599,1751712499,360147008,base_link,0.0,0.0
2025/07/05/17:48:19.515254,9600,1751712499,521147008,base_link,0.0,0.0
2025/07/05/17:48:19.617407,9601,1751712499,623147008,base_link,0.0,0.0
2025/07/05/17:48:19.694834,9602,1751712499,701147008,base_link,0.0,0.0
2025/07/05/17:48:19.795582,9603,1751712499,802147008,base_link,0.0,0.0
2025/07/05/17:48:19.873920,9604,1751712499,880147008,base_link,0.0,0.0
2025/07/05/17:48:19.995515,9605,1751712500,2147008,base_link,0.0,0.0
2025/07/05/17:48:20.074713,9606,1751712500,81147008,base_link,0.0,0.0
2025/07/05/17:48:20.173945,9607,1751712500,180147008,base_link,0.0,0.0
2025/07/05/17:48:20.294432,9608,1751712500,301147008,base_link,0.0,0.0
2025/07/05/17:48:20.418023,9609,1751712500,424147008,base_link,0.0,0.0
2025/07/05/17:48:20.573443,9610,1751712500,580147008,base_link,0.0,0.0
2025/07/05/17:48:20.653749,9611,1751712500,660147008,base_link,0.0,0.0
2025/07/05/17:48:20.753962,9612,1751712500,760147008,base_link,0.0,0.0
2025/07/05/17:48:20.853981,9613,1751712500,860147008,base_link,0.0,0.0
2025/07/05/17:48:20.953427,9614,1751712500,960147008,base_link,0.0,0.0
2025/07/05/17:48:21.053687,9615,1751712501,60147008,base_link,0.0,0.0
2025/07/05/17:48:21.154007,9616,1751712501,160147008,base_link,0.0,0.0
2025/07/05/17:48:21.253697,9617,1751712501,260147008,base_link,0.0,0.0
2025/07/05/17:48:21.353865,9618,1751712501,360147008,base_link,0.0,0.0
2025/07/05/17:48:21.534110,9619,1751712501,540147008,base_link,0.0,0.0
2025/07/05/17:48:21.617727,9620,1751712501,624147008,base_link,0.0,0.0
2025/07/05/17:48:21.715147,9621,1751712501,721147008,base_link,0.0,0.0
2025/07/05/17:48:21.795931,9622,1751712501,802147008,base_link,0.0,0.0
2025/07/05/17:48:21.914704,9623,1751712501,921147008,base_link,0.0,0.0
2025/07/05/17:48:21.995900,9624,1751712502,2147008,base_link,0.0,0.0
2025/07/05/17:48:22.094645,9625,1751712502,101147008,base_link,0.0,0.0
2025/07/05/17:48:22.173846,9626,1751712502,180147008,base_link,0.0,0.0
2025/07/05/17:48:22.253487,9627,1751712502,260147008,base_link,0.0,0.0
2025/07/05/17:48:22.353848,9628,1751712502,361147008,base_link,0.0,0.0
2025/07/05/17:48:22.533651,9629,1751712502,540147008,base_link,0.0,0.0
2025/07/05/17:48:22.633815,9630,1751712502,640147008,base_link,0.0,0.0
2025/07/05/17:48:22.733543,9631,1751712502,740147008,base_link,0.0,0.0
2025/07/05/17:48:22.817564,9632,1751712502,824147008,base_link,0.0,0.0
2025/07/05/17:48:22.914747,9633,1751712502,922147008,base_link,0.0,0.0
2025/07/05/17:48:22.996107,9634,1751712503,2147008,base_link,0.0,0.0
2025/07/05/17:48:23.094521,9635,1751712503,101147008,base_link,0.0,0.0
2025/07/05/17:48:23.195574,9636,1751712503,202147008,base_link,0.0,0.0
2025/07/05/17:48:23.273887,9637,1751712503,280147008,base_link,0.0,0.0
2025/07/05/17:48:23.353536,9638,1751712503,360147008,base_link,0.0,0.0
2025/07/05/17:48:23.533630,9639,1751712503,540147008,base_link,0.0,0.0
2025/07/05/17:48:23.633998,9640,1751712503,640147008,base_link,0.0,0.0
2025/07/05/17:48:23.715127,9641,1751712503,721147008,base_link,0.0,0.0
2025/07/05/17:48:23.795773,9642,1751712503,802147008,base_link,0.0,0.0
2025/07/05/17:48:23.894887,9643,1751712503,901147008,base_link,0.0,0.0
2025/07/05/17:48:24.017170,9644,1751712504,24147008,base_link,0.0,0.0
2025/07/05/17:48:24.094896,9645,1751712504,101147008,base_link,0.0,0.0
2025/07/05/17:48:24.174038,9646,1751712504,180147008,base_link,0.0,0.0
2025/07/05/17:48:24.253821,9647,1751712504,260147008,base_link,0.0,0.0
2025/07/05/17:48:24.353507,9648,1751712504,360147008,base_link,0.0,0.0
2025/07/05/17:48:24.534104,9649,1751712504,540147008,base_link,0.0,0.0
2025/07/05/17:48:24.654103,9650,1751712504,660147008,base_link,0.0,0.0
2025/07/05/17:48:24.753714,9651,1751712504,760147008,base_link,0.0,0.0
2025/07/05/17:48:24.853711,9652,1751712504,860147008,base_link,0.0,0.0
2025/07/05/17:48:24.953411,9653,1751712504,960147008,base_link,0.0,0.0
2025/07/05/17:48:25.053759,9654,1751712505,60147008,base_link,0.0,0.0
2025/07/05/17:48:25.153641,9655,1751712505,160147008,base_link,0.0,0.0
2025/07/05/17:48:25.253954,9656,1751712505,260147008,base_link,0.0,0.0
2025/07/05/17:48:25.353692,9657,1751712505,360147008,base_link,0.0,0.0
2025/07/05/17:48:25.514621,9658,1751712505,521147008,base_link,0.0,0.0
2025/07/05/17:48:25.614316,9659,1751712505,621147008,base_link,0.0,0.0
2025/07/05/17:48:25.694644,9660,1751712505,701147008,base_link,0.0,0.0
2025/07/05/17:48:25.794629,9661,1751712505,801147008,base_link,0.0,0.0
2025/07/05/17:48:25.873663,9662,1751712505,880147008,base_link,0.0,0.0
2025/07/05/17:48:25.995602,9663,1751712506,2147008,base_link,0.0,0.0
2025/07/05/17:48:26.094682,9664,1751712506,101147008,base_link,0.0,0.0
2025/07/05/17:48:26.173490,9665,1751712506,180147008,base_link,0.0,0.0
2025/07/05/17:48:26.253650,9666,1751712506,260147008,base_link,0.0,0.0
2025/07/05/17:48:26.353599,9667,1751712506,360147008,base_link,0.0,0.0
2025/07/05/17:48:26.514680,9668,1751712506,521147008,base_link,0.0,0.0
2025/07/05/17:48:26.615203,9669,1751712506,621147008,base_link,0.0,0.0
2025/07/05/17:48:26.694777,9670,1751712506,701147008,base_link,0.0,0.0
2025/07/05/17:48:26.773775,9671,1751712506,780147008,base_link,0.0,0.0
2025/07/05/17:48:26.873245,9672,1751712506,880147008,base_link,0.0,0.0
2025/07/05/17:48:26.953799,9673,1751712506,960147008,base_link,0.0,0.0
2025/07/05/17:48:27.053577,9674,1751712507,60147008,base_link,0.0,0.0
2025/07/05/17:48:27.133461,9675,1751712507,140147008,base_link,0.0,0.0
2025/07/05/17:48:27.236293,9676,1751712507,243147008,base_link,0.0,0.0
2025/07/05/17:48:27.314646,9677,1751712507,321147008,base_link,0.0,0.0
2025/07/05/17:48:27.495075,9678,1751712507,502147008,base_link,0.0,0.0
2025/07/05/17:48:27.594695,9679,1751712507,601147008,base_link,0.0,0.0
2025/07/05/17:48:27.673432,9680,1751712507,680147008,base_link,0.0,0.0
2025/07/05/17:48:27.773481,9681,1751712507,781147008,base_link,0.0,0.0
2025/07/05/17:48:27.894391,9682,1751712507,901147008,base_link,0.0,0.0
2025/07/05/17:48:27.994103,9683,1751712508,2147008,base_link,0.0,0.0
2025/07/05/17:48:28.094927,9684,1751712508,101147008,base_link,0.0,0.0
2025/07/05/17:48:28.195522,9685,1751712508,202147008,base_link,0.0,0.0
2025/07/05/17:48:28.273555,9686,1751712508,280147008,base_link,0.0,0.0
2025/07/05/17:48:28.395118,9687,1751712508,402147008,base_link,0.0,0.0
2025/07/05/17:48:28.553308,9688,1751712508,560147008,base_link,0.0,0.0
2025/07/05/17:48:28.633201,9689,1751712508,640147008,base_link,0.0,0.0
2025/07/05/17:48:28.733299,9690,1751712508,740147008,base_link,0.0,0.0
2025/07/05/17:48:28.853759,9691,1751712508,860147008,base_link,0.0,0.0
2025/07/05/17:48:28.975072,9692,1751712508,981147008,base_link,0.0,0.0
2025/07/05/17:48:29.094460,9693,1751712509,101147008,base_link,0.0,0.0
2025/07/05/17:48:29.175338,9694,1751712509,180147008,base_link,0.0,0.0
2025/07/05/17:48:29.295131,9695,1751712509,301147008,base_link,0.0,0.0
2025/07/05/17:48:29.418360,9696,1751712509,424147008,base_link,0.0,0.0
2025/07/05/17:48:29.575282,9697,1751712509,581147008,base_link,0.0,0.0
2025/07/05/17:48:29.636007,9698,1751712509,644147008,base_link,0.0,0.0
2025/07/05/17:48:29.753803,9699,1751712509,760147008,base_link,0.0,0.0
2025/07/05/17:48:29.837080,9700,1751712509,844147008,base_link,0.0,0.0
2025/07/05/17:48:29.935118,9701,1751712509,941147008,base_link,0.0,0.0
2025/07/05/17:48:30.036182,9702,1751712510,43147008,base_link,0.0,0.0
2025/07/05/17:48:30.114326,9703,1751712510,120147008,base_link,0.0,0.0
2025/07/05/17:48:30.194808,9704,1751712510,202147008,base_link,0.0,0.0
2025/07/05/17:48:30.274904,9705,1751712510,281147008,base_link,0.0,0.0
2025/07/05/17:48:30.375938,9706,1751712510,380147008,base_link,0.0,0.0
2025/07/05/17:48:30.555450,9707,1751712510,560147008,base_link,0.0,0.0
2025/07/05/17:48:30.655484,9708,1751712510,660147008,base_link,0.0,0.0
2025/07/05/17:48:30.733068,9709,1751712510,740147008,base_link,0.0,0.0
2025/07/05/17:48:30.833760,9710,1751712510,840147008,base_link,0.0,0.0
2025/07/05/17:48:30.914276,9711,1751712510,921147008,base_link,0.0,0.0
2025/07/05/17:48:30.995813,9712,1751712511,2147008,base_link,0.0,0.0
2025/07/05/17:48:31.094485,9713,1751712511,101147008,base_link,0.0,0.0
2025/07/05/17:48:31.195425,9714,1751712511,202147008,base_link,0.0,0.0
2025/07/05/17:48:31.275063,9715,1751712511,281147008,base_link,0.0,0.0
2025/07/05/17:48:31.395467,9716,1751712511,402147008,base_link,0.0,0.0
