time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.magnetic_field.x,.magnetic_field.y,.magnetic_field.z,.magnetic_field_covariance
2025/07/05/17:48:53.417061,9921,1751712533,424542008,base_link,-349000.0,-92999.99999999997,224000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:53.574314,9922,1751712533,581045008,base_link,-361000.0,-109999.99999999997,216000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:53.674784,9923,1751712533,681609008,base_link,-365000.0,-119999.99999999997,221000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:53.774775,9924,1751712533,780732008,base_link,-351000.0,-124999.99999999997,235000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:53.874737,9925,1751712533,881031008,base_link,-353000.0,-143999.99999999997,229000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:53.994362,9926,1751712534,2544008,base_link,-368000.0,-169999.99999999997,222000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:54.074367,9927,1751712534,80709008,base_link,-368000.0,-169999.99999999997,222000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:54.174216,9928,1751712534,181043008,base_link,-362000.0,-164999.99999999997,215000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:54.252818,9929,1751712534,261375008,base_link,-362000.0,-144999.99999999997,221000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:54.352980,9930,1751712534,361339008,base_link,-361000.0,-125999.99999999997,227000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:54.552352,9931,1751712534,560577008,base_link,-352000.0,-97999.99999999997,230000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:54.652772,9932,1751712534,660743008,base_link,-369000.0,-113999.99999999997,222000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:54.752866,9933,1751712534,760891008,base_link,-365000.0,-120999.99999999997,224000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:54.835547,9934,1751712534,844208008,base_link,-361000.0,-133999.99999999997,219000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:54.933038,9935,1751712534,941313008,base_link,-347000.0,-134999.99999999997,226000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:55.014189,9936,1751712535,22592008,base_link,-356000.0,-150999.99999999997,224000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:55.093418,9937,1751712535,102466008,base_link,-365000.0,-154999.99999999997,222000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:55.194830,9938,1751712535,202726008,base_link,-366000.0,-153999.99999999997,218000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:55.293377,9939,1751712535,301704008,base_link,-350000.0,-122999.99999999997,229000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:55.394912,9940,1751712535,402753008,base_link,-361000.0,-125999.99999999997,224000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:55.552715,9941,1751712535,561290008,base_link,-362000.0,-119999.99999999997,221000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:55.674732,9942,1751712535,681554008,base_link,-368000.0,-123999.99999999997,223000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:55.753324,9943,1751712535,761170008,base_link,-354000.0,-119999.99999999997,230000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:55.832269,9944,1751712535,841332008,base_link,-351000.0,-140999.99999999997,228000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:55.974463,9945,1751712535,981240008,base_link,-360000.0,-155999.99999999997,223000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:56.052615,9946,1751712536,61306008,base_link,-359000.0,-165999.99999999997,223000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:56.152672,9947,1751712536,161342008,base_link,-353000.0,-160999.99999999997,212000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:56.232388,9948,1751712536,241373008,base_link,-341000.0,-152999.99999999997,189000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:56.352916,9949,1751712536,360542008,base_link,-329000.0,-135999.99999999997,184000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:56.493609,9950,1751712536,501993008,base_link,-345000.0,-98999.99999999997,214000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:56.593554,9951,1751712536,601687008,base_link,-353000.0,-100999.99999999997,203000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:56.693517,9952,1751712536,701673008,base_link,-350000.0,-103999.99999999997,198000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:56.773505,9953,1751712536,781738008,base_link,-350000.0,-103999.99999999997,198000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:56.873641,9954,1751712536,881000008,base_link,-343000.0,-105999.99999999997,208000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:56.953268,9955,1751712536,960585008,base_link,-348000.0,-115999.99999999997,216000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:57.054633,9956,1751712537,60707008,base_link,-349000.0,-126999.99999999997,226000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:57.153069,9957,1751712537,160886008,base_link,-357000.0,-148999.99999999997,227000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:57.235495,9958,1751712537,244179008,base_link,-355000.0,-155999.99999999997,222000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:57.353402,9959,1751712537,360607008,base_link,-368000.0,-160999.99999999997,219000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:57.532541,9960,1751712537,540907008,base_link,-360000.0,-125999.99999999997,223000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:57.655401,9961,1751712537,663675008,base_link,-355000.0,-116999.99999999997,225000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:57.732557,9962,1751712537,741290008,base_link,-372000.0,-120999.99999999997,222000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:57.835689,9963,1751712537,844151008,base_link,-369000.0,-126999.99999999997,223000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:57.932901,9964,1751712537,941350008,base_link,-358000.0,-129999.99999999997,229000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:58.054752,9965,1751712538,60668008,base_link,-347000.0,-144999.99999999997,233000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:58.131842,9966,1751712538,141133008,base_link,-344000.0,-153999.99999999997,235000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:58.251862,9967,1751712538,260538008,base_link,-347000.0,-170999.99999999997,225000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:58.351909,9968,1751712538,360754008,base_link,-357000.0,-174999.99999999997,221000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:58.532187,9969,1751712538,541035008,base_link,-368000.0,-159999.99999999997,222000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:58.614212,9970,1751712538,622650008,base_link,-365000.0,-146999.99999999997,219000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:58.712847,9971,1751712538,721324008,base_link,-371000.0,-136999.99999999997,222000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:58.792882,9972,1751712538,801757008,base_link,-369000.0,-129999.99999999997,219000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:58.912183,9973,1751712538,921480008,base_link,-351000.0,-107999.99999999997,233000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:58.993090,9974,1751712539,2379008,base_link,-361000.0,-113999.99999999997,226000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:59.092991,9975,1751712539,101904008,base_link,-369000.0,-116999.99999999997,224000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:59.193054,9976,1751712539,201705008,base_link,-370000.0,-120999.99999999997,226000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:59.251909,9977,1751712539,261360008,base_link,-370000.0,-120999.99999999997,226000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:59.414958,9978,1751712539,422532008,base_link,-361000.0,-128999.99999999997,227000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:59.574118,9979,1751712539,581159008,base_link,-360000.0,-137999.99999999997,233000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:59.674286,9980,1751712539,681004008,base_link,-374000.0,-145999.99999999997,224000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:59.752460,9981,1751712539,761454008,base_link,-378000.0,-146999.99999999997,222000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:59.872685,9982,1751712539,881417008,base_link,-379000.0,-136999.99999999997,223000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:48:59.993355,9983,1751712540,2349008,base_link,-371000.0,-111999.99999999997,233000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:00.095162,9984,1751712540,101957008,base_link,-369000.0,-102999.99999999997,233000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:00.193123,9985,1751712540,201958008,base_link,-364000.0,-101999.99999999997,235000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:00.293294,9986,1751712540,302284008,base_link,-380000.0,-109999.99999999997,231000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:00.432684,9987,1751712540,441076008,base_link,-381000.0,-120999.99999999997,226000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:00.572910,9988,1751712540,580990008,base_link,-381000.0,-124999.99999999997,226000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:00.674903,9989,1751712540,680921008,base_link,-381000.0,-130999.99999999997,225000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:00.772210,9990,1751712540,781284008,base_link,-381000.0,-134999.99999999997,225000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:00.894664,9991,1751712540,901913008,base_link,-378000.0,-142999.99999999997,227000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:00.973176,9992,1751712540,981686008,base_link,-378000.0,-142999.99999999997,227000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:01.072259,9993,1751712541,80943008,base_link,-376000.0,-147999.99999999997,228000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:01.174679,9994,1751712541,181235008,base_link,-375000.0,-151999.99999999997,228000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:01.251973,9995,1751712541,261339008,base_link,-345000.0,-158999.99999999997,214000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:01.392986,9996,1751712541,402216008,base_link,-360000.0,-170999.99999999997,221000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:01.571887,9997,1751712541,580946008,base_link,-361000.0,-175999.99999999997,225000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:01.674777,9998,1751712541,681640008,base_link,-358000.0,-179999.99999999997,223000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:01.754077,9999,1751712541,760592008,base_link,-356000.0,-184999.99999999997,225000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:01.851938,10000,1751712541,860630008,base_link,-353000.0,-188999.99999999997,224000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:01.973598,10001,1751712541,981226008,base_link,-351000.0,-192999.99999999997,224000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:02.074695,10002,1751712542,80898008,base_link,-352000.0,-198999.99999999997,228000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:02.173916,10003,1751712542,180913008,base_link,-349000.0,-202999.99999999997,228000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:02.252257,10004,1751712542,261304008,base_link,-339000.0,-207999.99999999997,225000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:02.352121,10005,1751712542,360580008,base_link,-348000.0,-214999.99999999997,230000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:02.513045,10006,1751712542,521686008,base_link,-340000.0,-224999.99999999997,229000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:02.593481,10007,1751712542,602440008,base_link,-332000.0,-227999.99999999997,227000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:02.672888,10008,1751712542,681732008,base_link,-332000.0,-227999.99999999997,227000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:02.754555,10009,1751712542,761350008,base_link,-338000.0,-230999.99999999997,233000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:02.875147,10010,1751712542,880745008,base_link,-333000.0,-227999.99999999997,241000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:02.992874,10011,1751712543,1659008,base_link,-323000.0,-228999.99999999997,242000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:03.053574,10012,1751712543,61346008,base_link,-323000.0,-228999.99999999997,242000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:03.174921,10013,1751712543,181375008,base_link,-337000.0,-241999.99999999997,235000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:03.252006,10014,1751712543,261333008,base_link,-336000.0,-239999.99999999997,235000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:03.374714,10015,1751712543,381022008,base_link,-332000.0,-229999.99999999997,237000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:03.552139,10016,1751712543,560638008,base_link,-346000.0,-221999.99999999997,237000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:03.635528,10017,1751712543,644253008,base_link,-340000.0,-213999.99999999997,238000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
