time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fix_type,.lat,.lon,.alt,.eph,.epv,.vel,.cog,.satellites_visible,.alt_ellipsoid,.h_acc,.v_acc,.vel_acc,.hdg_acc,.yaw,.dgps_numch,.dgps_age
2025/07/05/17:48:30.914370,9712,1751712510,781147008,/wgs84,4,-72870788,1127961085,21030,59,93,146,938,21,38359,915,1504,202,0,0,255,4294967295
2025/07/05/17:48:31.016896,9713,1751712510,981147008,/wgs84,4,-72870762,1127961089,21010,59,93,141,845,21,38340,917,1507,216,0,0,255,4294967295
2025/07/05/17:48:31.094598,9714,1751712510,981147008,/wgs84,4,-72870762,1127961089,21010,59,93,141,845,21,38340,917,1507,216,0,0,255,4294967295
2025/07/05/17:48:31.195504,9715,1751712511,181147008,/wgs84,4,-72870737,1127961093,21020,59,93,139,1123,21,38350,919,1513,220,0,0,255,4294967295
2025/07/05/17:48:31.275000,9716,1751712511,181147008,/wgs84,4,-72870737,1127961093,21020,59,93,139,1123,21,38350,919,1513,220,0,0,255,4294967295
2025/07/05/17:48:31.395662,9717,1751712511,381147008,/wgs84,4,-72870713,1127961101,20990,59,93,144,1593,21,38320,922,1514,184,0,0,255,4294967295
2025/07/05/17:48:31.575055,9718,1751712511,381147008,/wgs84,4,-72870713,1127961101,20990,59,93,144,1593,21,38320,922,1514,184,0,0,255,4294967295
2025/07/05/17:48:31.675943,9719,1751712511,581147008,/wgs84,4,-72870688,1127961108,20970,59,93,141,1540,21,38300,925,1514,212,0,0,255,4294967295
2025/07/05/17:48:31.795196,9720,1751712511,781147008,/wgs84,4,-72870663,1127961114,20940,59,93,145,1376,21,38270,928,1514,213,0,0,255,4294967295
2025/07/05/17:48:31.875440,9721,1751712511,781147008,/wgs84,4,-72870663,1127961114,20940,59,93,145,1376,21,38270,928,1514,213,0,0,255,4294967295
2025/07/05/17:48:31.995267,9722,1751712511,981147008,/wgs84,4,-72870639,1127961120,20910,59,93,138,1206,21,38240,930,1513,230,0,0,255,4294967295
2025/07/05/17:48:32.093915,9723,1751712511,981147008,/wgs84,4,-72870639,1127961120,20910,59,93,138,1206,21,38240,930,1513,230,0,0,255,4294967295
2025/07/05/17:48:32.175120,9724,1751712511,981147008,/wgs84,4,-72870639,1127961120,20910,59,93,138,1206,21,38240,930,1513,230,0,0,255,4294967295
2025/07/05/17:48:32.274971,9725,1751712512,181147008,/wgs84,4,-72870614,1127961123,20880,59,93,141,858,21,38210,932,1515,267,0,0,255,4294967295
2025/07/05/17:48:32.354144,9726,1751712512,181147008,/wgs84,4,-72870614,1127961123,20880,59,93,141,858,21,38210,932,1515,267,0,0,255,4294967295
2025/07/05/17:48:32.533341,9727,1751712512,381147008,/wgs84,4,-72870588,1127961124,20880,59,93,139,360,21,38209,936,1517,254,0,0,255,4294967295
2025/07/05/17:48:32.633933,9728,1751712512,581147008,/wgs84,4,-72870563,1127961123,20840,59,93,131,122,21,38170,939,1519,256,0,0,255,4294967295
2025/07/05/17:48:32.714852,9729,1751712512,581147008,/wgs84,4,-72870563,1127961123,20840,59,93,131,122,21,38170,939,1519,256,0,0,255,4294967295
2025/07/05/17:48:32.817126,9730,1751712512,781147008,/wgs84,4,-72870539,1127961120,20860,59,93,132,35517,21,38190,942,1522,283,0,0,255,4294967295
2025/07/05/17:48:32.894286,9731,1751712512,781147008,/wgs84,4,-72870539,1127961120,20860,59,93,132,35517,21,38190,942,1522,283,0,0,255,4294967295
2025/07/05/17:48:32.995400,9732,1751712512,981147008,/wgs84,4,-72870514,1127961113,20910,59,93,150,34777,21,38239,945,1526,319,0,0,255,4294967295
2025/07/05/17:48:33.075160,9733,1751712512,981147008,/wgs84,4,-72870514,1127961113,20910,59,93,150,34777,21,38239,945,1526,319,0,0,255,4294967295
2025/07/05/17:48:33.195343,9734,1751712513,181147008,/wgs84,4,-72870489,1127961107,20920,59,93,128,34852,21,38250,949,1530,291,0,0,255,4294967295
2025/07/05/17:48:33.294318,9735,1751712513,181147008,/wgs84,4,-72870489,1127961107,20920,59,93,128,34852,21,38250,949,1530,291,0,0,255,4294967295
2025/07/05/17:48:33.374929,9736,1751712513,181147008,/wgs84,4,-72870489,1127961107,20920,59,93,128,34852,21,38250,949,1530,291,0,0,255,4294967295
2025/07/05/17:48:33.555914,9737,1751712513,381147008,/wgs84,4,-72870466,1127961099,20950,59,93,127,34400,21,38279,952,1534,299,0,0,255,4294967295
2025/07/05/17:48:33.655501,9738,1751712513,581147008,/wgs84,4,-72870443,1127961089,20990,59,93,133,34109,21,38319,954,1539,298,0,0,255,4294967295
2025/07/05/17:48:33.775052,9739,1751712513,581147008,/wgs84,4,-72870443,1127961089,20990,59,93,133,34109,21,38319,954,1539,298,0,0,255,4294967295
2025/07/05/17:48:33.854066,9740,1751712513,781147008,/wgs84,4,-72870421,1127961079,21040,59,93,132,33685,21,38370,956,1546,333,0,0,255,4294967295
2025/07/05/17:48:33.975119,9741,1751712513,781147008,/wgs84,4,-72870421,1127961079,21040,59,93,132,33685,21,38370,956,1546,333,0,0,255,4294967295
2025/07/05/17:48:34.075253,9742,1751712513,981147008,/wgs84,4,-72870400,1127961067,21080,59,93,131,33369,21,38410,958,1553,337,0,0,255,4294967295
2025/07/05/17:48:34.194193,9743,1751712513,981147008,/wgs84,4,-72870400,1127961067,21080,59,93,131,33369,21,38410,958,1553,337,0,0,255,4294967295
2025/07/05/17:48:34.274841,9744,1751712514,181147008,/wgs84,4,-72870380,1127961054,21110,59,93,132,32748,21,38440,961,1560,362,0,0,255,4294967295
2025/07/05/17:48:34.394628,9745,1751712514,181147008,/wgs84,4,-72870380,1127961054,21110,59,93,132,32748,21,38440,961,1560,362,0,0,255,4294967295
2025/07/05/17:48:34.595094,9746,1751712514,381147008,/wgs84,4,-72870360,1127961038,21140,59,93,136,32073,21,38469,962,1564,378,0,0,255,4294967295
2025/07/05/17:48:34.675480,9747,1751712514,581147008,/wgs84,4,-72870342,1127961020,21120,59,93,130,31603,21,38450,964,1569,383,0,0,255,4294967295
2025/07/05/17:48:34.775984,9748,1751712514,581147008,/wgs84,4,-72870342,1127961020,21120,59,93,130,31603,21,38450,964,1569,383,0,0,255,4294967295
2025/07/05/17:48:34.853448,9749,1751712514,781147008,/wgs84,4,-72870326,1127961002,21150,59,93,129,31418,21,38480,966,1574,400,0,0,255,4294967295
2025/07/05/17:48:34.995182,9750,1751712514,981147008,/wgs84,4,-72870310,1127960984,21140,59,93,130,31154,21,38469,968,1578,395,0,0,255,4294967295
2025/07/05/17:48:35.094194,9751,1751712514,981147008,/wgs84,4,-72870310,1127960984,21140,59,93,130,31154,21,38469,968,1578,395,0,0,255,4294967295
2025/07/05/17:48:35.175393,9752,1751712514,981147008,/wgs84,4,-72870310,1127960984,21140,59,93,130,31154,21,38469,968,1578,395,0,0,255,4294967295
2025/07/05/17:48:35.274935,9753,1751712515,181147008,/wgs84,4,-72870294,1127960965,21120,59,93,130,30515,21,38450,971,1582,406,0,0,255,4294967295
2025/07/05/17:48:35.418292,9754,1751712515,381147008,/wgs84,4,-72870282,1127960943,21180,59,93,145,30019,21,38510,973,1583,420,0,0,255,4294967295
2025/07/05/17:48:35.574688,9755,1751712515,381147008,/wgs84,4,-72870282,1127960943,21180,59,93,145,30019,21,38510,973,1583,420,0,0,255,4294967295
2025/07/05/17:48:35.675671,9756,1751712515,581147008,/wgs84,4,-72870271,1127960921,21160,59,93,138,29682,21,38490,974,1583,382,0,0,255,4294967295
2025/07/05/17:48:35.774705,9757,1751712515,581147008,/wgs84,4,-72870271,1127960921,21160,59,93,138,29682,21,38490,974,1583,382,0,0,255,4294967295
2025/07/05/17:48:35.874862,9758,1751712515,781147008,/wgs84,4,-72870262,1127960899,21150,59,93,134,29375,21,38480,975,1583,378,0,0,255,4294967295
2025/07/05/17:48:35.994380,9759,1751712515,781147008,/wgs84,4,-72870262,1127960899,21150,59,93,134,29375,21,38480,975,1583,378,0,0,255,4294967295
2025/07/05/17:48:36.114773,9760,1751712515,981147008,/wgs84,4,-72870254,1127960877,21180,59,93,137,29283,21,38510,976,1583,383,0,0,255,4294967295
2025/07/05/17:48:36.214934,9761,1751712516,181147008,/wgs84,4,-72870244,1127960855,21170,59,93,142,29489,21,38500,976,1584,370,0,0,255,4294967295
2025/07/05/17:48:36.294487,9762,1751712516,181147008,/wgs84,4,-72870244,1127960855,21170,59,93,142,29489,21,38500,976,1584,370,0,0,255,4294967295
2025/07/05/17:48:36.436417,9763,1751712516,381147008,/wgs84,4,-72870234,1127960831,21150,59,93,149,29274,21,38480,977,1584,384,0,0,255,4294967295
2025/07/05/17:48:36.594361,9764,1751712516,381147008,/wgs84,4,-72870234,1127960831,21150,59,93,149,29274,21,38480,977,1584,384,0,0,255,4294967295
2025/07/05/17:48:36.674510,9765,1751712516,581147008,/wgs84,4,-72870227,1127960806,21080,59,93,149,28785,21,38410,977,1585,349,0,0,255,4294967295
2025/07/05/17:48:36.794918,9766,1751712516,781147008,/wgs84,4,-72870224,1127960780,21080,59,93,139,28357,21,38409,979,1588,383,0,0,255,4294967295
2025/07/05/17:48:36.894895,9767,1751712516,781147008,/wgs84,4,-72870224,1127960780,21080,59,93,139,28357,21,38409,979,1588,383,0,0,255,4294967295
2025/07/05/17:48:36.995216,9768,1751712516,781147008,/wgs84,4,-72870224,1127960780,21080,59,93,139,28357,21,38409,979,1588,383,0,0,255,4294967295
2025/07/05/17:48:37.094270,9769,1751712516,981147008,/wgs84,4,-72870223,1127960755,21100,59,93,136,27740,21,38430,981,1589,370,0,0,255,4294967295
2025/07/05/17:48:37.195589,9770,1751712516,981147008,/wgs84,4,-72870223,1127960755,21100,59,93,136,27740,21,38430,981,1589,370,0,0,255,4294967295
2025/07/05/17:48:37.274763,9771,1751712517,181147008,/wgs84,4,-72870220,1127960730,21050,59,93,135,28047,21,38380,983,1591,396,0,0,255,4294967295
2025/07/05/17:48:37.394225,9772,1751712517,181147008,/wgs84,4,-72870220,1127960730,21050,59,93,135,28047,21,38380,983,1591,396,0,0,255,4294967295
2025/07/05/17:48:37.553472,9773,1751712517,381147008,/wgs84,4,-72870213,1127960706,21070,59,93,146,28403,21,38400,985,1593,393,0,0,255,4294967295
2025/07/05/17:48:37.655406,9774,1751712517,581147008,/wgs84,4,-72870205,1127960682,21010,59,93,138,28668,21,38340,987,1595,389,0,0,255,4294967295
2025/07/05/17:48:37.753105,9775,1751712517,581147008,/wgs84,4,-72870205,1127960682,21010,59,93,138,28668,21,38340,987,1595,389,0,0,255,4294967295
2025/07/05/17:48:37.853322,9776,1751712517,781147008,/wgs84,4,-72870197,1127960658,20940,59,93,146,28698,21,38270,989,1597,385,0,0,255,4294967295
2025/07/05/17:48:37.994661,9777,1751712517,781147008,/wgs84,4,-72870197,1127960658,20940,59,93,146,28698,21,38270,989,1597,385,0,0,255,4294967295
2025/07/05/17:48:38.075123,9778,1751712517,981147008,/wgs84,4,-72870192,1127960632,20850,59,93,147,28309,21,38179,988,1597,335,0,0,255,4294967295
2025/07/05/17:48:38.174958,9779,1751712517,981147008,/wgs84,4,-72870192,1127960632,20850,59,93,147,28309,21,38179,988,1597,335,0,0,255,4294967295
2025/07/05/17:48:38.294952,9780,1751712518,181147008,/wgs84,4,-72870190,1127960608,20810,61,97,145,28085,20,38140,988,1597,372,0,0,255,4294967295
2025/07/05/17:48:38.418854,9781,1751712518,381147008,/wgs84,4,-72870188,1127960584,20830,61,97,128,27575,20,38159,990,1597,369,0,0,255,4294967295
2025/07/05/17:48:38.594507,9782,1751712518,381147008,/wgs84,4,-72870188,1127960584,20830,61,97,128,27575,20,38159,990,1597,369,0,0,255,4294967295
2025/07/05/17:48:38.675400,9783,1751712518,581147008,/wgs84,4,-72870190,1127960561,20770,61,97,129,27103,20,38100,989,1593,330,0,0,255,4294967295
2025/07/05/17:48:38.774688,9784,1751712518,581147008,/wgs84,4,-72870190,1127960561,20770,61,97,129,27103,20,38100,989,1593,330,0,0,255,4294967295
2025/07/05/17:48:38.874911,9785,1751712518,781147008,/wgs84,4,-72870191,1127960538,20790,61,97,138,26949,20,38120,988,1591,337,0,0,255,4294967295
2025/07/05/17:48:38.995096,9786,1751712518,981147008,/wgs84,4,-72870191,1127960512,20740,61,97,153,27382,20,38070,987,1594,352,0,0,255,4294967295
2025/07/05/17:48:39.075396,9787,1751712518,981147008,/wgs84,4,-72870191,1127960512,20740,61,97,153,27382,20,38070,987,1594,352,0,0,255,4294967295
2025/07/05/17:48:39.194083,9788,1751712518,981147008,/wgs84,4,-72870191,1127960512,20740,61,97,153,27382,20,38070,987,1594,352,0,0,255,4294967295
2025/07/05/17:48:39.274864,9789,1751712519,181147008,/wgs84,4,-72870188,1127960483,20710,61,97,161,27653,20,38040,988,1594,382,0,0,255,4294967295
2025/07/05/17:48:39.375145,9790,1751712519,181147008,/wgs84,4,-72870188,1127960483,20710,61,97,161,27653,20,38040,988,1594,382,0,0,255,4294967295
2025/07/05/17:48:39.554808,9791,1751712519,384147008,/wgs84,4,-72870185,1127960457,20750,61,97,137,27705,20,38080,991,1595,430,0,0,255,4294967295
2025/07/05/17:48:39.654717,9792,1751712519,584147008,/wgs84,4,-72870184,1127960432,20720,61,97,142,27290,20,38050,996,1596,408,0,0,255,4294967295
2025/07/05/17:48:39.754054,9793,1751712519,584147008,/wgs84,4,-72870184,1127960432,20720,61,97,142,27290,20,38050,996,1596,408,0,0,255,4294967295
2025/07/05/17:48:39.855629,9794,1751712519,784147008,/wgs84,4,-72870187,1127960405,20650,61,97,150,26910,20,37980,1000,1598,406,0,0,255,4294967295
2025/07/05/17:48:39.953576,9795,1751712519,784147008,/wgs84,4,-72870187,1127960405,20650,61,97,150,26910,20,37980,1000,1598,406,0,0,255,4294967295
2025/07/05/17:48:40.053767,9796,1751712519,984147008,/wgs84,4,-72870190,1127960378,20600,61,97,144,26840,20,37929,1003,1599,367,0,0,255,4294967295
2025/07/05/17:48:40.155788,9797,1751712519,984147008,/wgs84,4,-72870190,1127960378,20600,61,97,144,26840,20,37929,1003,1599,367,0,0,255,4294967295
2025/07/05/17:48:40.255003,9798,1751712520,184147008,/wgs84,4,-72870189,1127960352,20590,59,93,138,27376,21,37920,1006,1601,423,0,0,255,4294967295
2025/07/05/17:48:40.332986,9799,1751712520,184147008,/wgs84,4,-72870189,1127960352,20590,59,93,138,27376,21,37920,1006,1601,423,0,0,255,4294967295
2025/07/05/17:48:40.516545,9800,1751712520,384147008,/wgs84,4,-72870185,1127960326,20640,59,93,147,27689,21,37970,1010,1602,429,0,0,255,4294967295
2025/07/05/17:48:40.594303,9801,1751712520,384147008,/wgs84,4,-72870185,1127960326,20640,59,93,147,27689,21,37970,1010,1602,429,0,0,255,4294967295
2025/07/05/17:48:40.674335,9802,1751712520,584147008,/wgs84,4,-72870183,1127960299,20630,59,93,153,27657,21,37960,1015,1604,437,0,0,255,4294967295
2025/07/05/17:48:40.775646,9803,1751712520,584147008,/wgs84,4,-72870183,1127960299,20630,59,93,153,27657,21,37960,1015,1604,437,0,0,255,4294967295
2025/07/05/17:48:40.874928,9804,1751712520,784147008,/wgs84,4,-72870183,1127960273,20650,59,93,123,27328,21,37979,1020,1607,462,0,0,255,4294967295
2025/07/05/17:48:40.995246,9805,1751712520,984147008,/wgs84,4,-72870186,1127960250,20640,59,93,136,26991,21,37970,1028,1611,522,0,0,255,4294967295
2025/07/05/17:48:41.094055,9806,1751712520,984147008,/wgs84,4,-72870186,1127960250,20640,59,93,136,26991,21,37970,1028,1611,522,0,0,255,4294967295
2025/07/05/17:48:41.175148,9807,1751712520,984147008,/wgs84,4,-72870186,1127960250,20640,59,93,136,26991,21,37970,1028,1611,522,0,0,255,4294967295
2025/07/05/17:48:41.275117,9808,1751712521,184147008,/wgs84,4,-72870186,1127960226,20640,62,97,128,27258,19,37970,1037,1618,566,0,0,255,4294967295
2025/07/05/17:48:41.418599,9809,1751712521,384147008,/wgs84,4,-72870183,1127960203,20680,61,97,132,27746,20,38009,1046,1623,524,0,0,255,4294967295
2025/07/05/17:48:41.594920,9810,1751712521,584147008,/wgs84,4,-72870178,1127960179,20690,61,97,142,28062,20,38019,1054,1630,557,0,0,255,4294967295
2025/07/05/17:48:41.675441,9811,1751712521,584147008,/wgs84,4,-72870178,1127960179,20690,61,97,142,28062,20,38019,1054,1630,557,0,0,255,4294967295
2025/07/05/17:48:41.775347,9812,1751712521,584147008,/wgs84,4,-72870178,1127960179,20690,61,97,142,28062,20,38019,1054,1630,557,0,0,255,4294967295
2025/07/05/17:48:41.894102,9813,1751712521,784147008,/wgs84,4,-72870171,1127960154,20720,61,97,150,28714,20,38050,1061,1633,526,0,0,255,4294967295
2025/07/05/17:48:41.994966,9814,1751712521,984147008,/wgs84,4,-72870162,1127960130,20850,59,93,137,28916,21,38179,1068,1631,568,0,0,255,4294967295
2025/07/05/17:48:42.074374,9815,1751712521,984147008,/wgs84,4,-72870162,1127960130,20850,59,93,137,28916,21,38179,1068,1631,568,0,0,255,4294967295
2025/07/05/17:48:42.154004,9816,1751712521,984147008,/wgs84,4,-72870162,1127960130,20850,59,93,137,28916,21,38179,1068,1631,568,0,0,255,4294967295
2025/07/05/17:48:42.253534,9817,1751712522,184147008,/wgs84,4,-72870153,1127960107,20870,59,93,121,29144,21,38200,1076,1633,567,0,0,255,4294967295
2025/07/05/17:48:42.354060,9818,1751712522,184147008,/wgs84,4,-72870153,1127960107,20870,59,93,121,29144,21,38200,1076,1633,567,0,0,255,4294967295
2025/07/05/17:48:42.533939,9819,1751712522,384147008,/wgs84,4,-72870148,1127960087,20840,62,99,114,28601,19,38170,1084,1638,552,0,0,255,4294967295
2025/07/05/17:48:42.616984,9820,1751712522,584147008,/wgs84,4,-72870146,1127960067,20880,61,94,96,28251,20,38209,1092,1638,511,0,0,255,4294967295
2025/07/05/17:48:42.694033,9821,1751712522,584147008,/wgs84,4,-72870146,1127960067,20880,61,94,96,28251,20,38209,1092,1638,511,0,0,255,4294967295
2025/07/05/17:48:42.795406,9822,1751712522,784147008,/wgs84,4,-72870143,1127960050,20830,62,99,95,28266,19,38160,1099,1639,516,0,0,255,4294967295
2025/07/05/17:48:42.893914,9823,1751712522,784147008,/wgs84,4,-72870143,1127960050,20830,62,99,95,28266,19,38160,1099,1639,516,0,0,255,4294967295
2025/07/05/17:48:43.014252,9824,1751712522,984147008,/wgs84,4,-72870141,1127960032,20810,62,99,104,28183,19,38139,1105,1638,502,0,0,255,4294967295
2025/07/05/17:48:43.094146,9825,1751712522,984147008,/wgs84,4,-72870141,1127960032,20810,62,99,104,28183,19,38139,1105,1638,502,0,0,255,4294967295
2025/07/05/17:48:43.195215,9826,1751712523,184147008,/wgs84,4,-72870139,1127960016,20910,61,94,81,28283,20,38240,1109,1636,450,0,0,255,4294967295
2025/07/05/17:48:43.275801,9827,1751712523,184147008,/wgs84,4,-72870139,1127960016,20910,61,94,81,28283,20,38240,1109,1636,450,0,0,255,4294967295
2025/07/05/17:48:43.454152,9828,1751712523,384147008,/wgs84,4,-72870136,1127960003,20970,61,94,79,28388,20,38299,1113,1641,486,0,0,255,4294967295
2025/07/05/17:48:43.594975,9829,1751712523,384147008,/wgs84,4,-72870136,1127960003,20970,61,94,79,28388,20,38299,1113,1641,486,0,0,255,4294967295
2025/07/05/17:48:43.694160,9830,1751712523,584147008,/wgs84,4,-72870135,1127959991,20890,59,93,64,28160,21,38220,1117,1641,465,0,0,255,4294967295
2025/07/05/17:48:43.794763,9831,1751712523,584147008,/wgs84,4,-72870135,1127959991,20890,59,93,64,28160,21,38220,1117,1641,465,0,0,255,4294967295
2025/07/05/17:48:43.933966,9832,1751712523,784147008,/wgs84,4,-72870134,1127959979,20830,61,97,70,28997,20,38160,1121,1640,482,0,0,255,4294967295
2025/07/05/17:48:44.035754,9833,1751712523,984147008,/wgs84,4,-72870133,1127959969,20780,61,97,57,28463,20,38109,1124,1642,412,0,0,255,4294967295
2025/07/05/17:48:44.115464,9834,1751712523,984147008,/wgs84,4,-72870133,1127959969,20780,61,97,57,28463,20,38109,1124,1642,412,0,0,255,4294967295
2025/07/05/17:48:44.216370,9835,1751712524,184147008,/wgs84,4,-72870132,1127959960,20780,61,97,57,29077,20,38110,1126,1639,406,0,0,255,4294967295
2025/07/05/17:48:44.294080,9836,1751712524,184147008,/wgs84,4,-72870132,1127959960,20780,61,97,57,29077,20,38110,1126,1639,406,0,0,255,4294967295
2025/07/05/17:48:44.475943,9837,1751712524,384147008,/wgs84,4,-72870129,1127959951,20790,61,97,58,29029,20,38119,1127,1635,413,0,0,255,4294967295
2025/07/05/17:48:44.595711,9838,1751712524,584147008,/wgs84,4,-72870127,1127959939,20790,61,97,78,28361,20,38120,1130,1637,453,0,0,255,4294967295
2025/07/05/17:48:44.693845,9839,1751712524,584147008,/wgs84,4,-72870127,1127959939,20790,61,97,78,28361,20,38120,1130,1637,453,0,0,255,4294967295
2025/07/05/17:48:44.774706,9840,1751712524,584147008,/wgs84,4,-72870127,1127959939,20790,61,97,78,28361,20,38120,1130,1637,453,0,0,255,4294967295
2025/07/05/17:48:44.894204,9841,1751712524,784147008,/wgs84,4,-72870128,1127959925,20840,59,93,75,27524,21,38169,1132,1634,422,0,0,255,4294967295
2025/07/05/17:48:44.995441,9842,1751712524,984147008,/wgs84,4,-72870130,1127959912,20830,59,93,75,27396,21,38160,1133,1628,418,0,0,255,4294967295
2025/07/05/17:48:45.074434,9843,1751712524,984147008,/wgs84,4,-72870130,1127959912,20830,59,93,75,27396,21,38160,1133,1628,418,0,0,255,4294967295
2025/07/05/17:48:45.174802,9844,1751712524,984147008,/wgs84,4,-72870130,1127959912,20830,59,93,75,27396,21,38160,1133,1628,418,0,0,255,4294967295
2025/07/05/17:48:45.252931,9845,1751712525,184147008,/wgs84,4,-72870128,1127959898,20820,59,93,72,28161,21,38150,1137,1629,512,0,0,255,4294967295
2025/07/05/17:48:45.352802,9846,1751712525,184147008,/wgs84,4,-72870128,1127959898,20820,59,93,72,28161,21,38150,1137,1629,512,0,0,255,4294967295
2025/07/05/17:48:45.533045,9847,1751712525,384147008,/wgs84,4,-72870126,1127959885,20830,59,93,71,27833,21,38159,1143,1634,496,0,0,255,4294967295
2025/07/05/17:48:45.632766,9848,1751712525,584147008,/wgs84,4,-72870126,1127959876,20830,61,97,22,27833,20,38160,1147,1634,413,0,0,255,4294967295
2025/07/05/17:48:45.715347,9849,1751712525,584147008,/wgs84,4,-72870126,1127959876,20830,61,97,22,27833,20,38160,1147,1634,413,0,0,255,4294967295
2025/07/05/17:48:45.816884,9850,1751712525,784147008,/wgs84,4,-72870127,1127959868,20790,61,97,46,27596,20,38119,1152,1634,480,0,0,255,4294967295
2025/07/05/17:48:45.914457,9851,1751712525,784147008,/wgs84,4,-72870127,1127959868,20790,61,97,46,27596,20,38119,1152,1634,480,0,0,255,4294967295
2025/07/05/17:48:46.014789,9852,1751712525,984147008,/wgs84,4,-72870126,1127959860,20790,59,93,55,28362,21,38119,1158,1635,512,0,0,255,4294967295
2025/07/05/17:48:46.093894,9853,1751712525,984147008,/wgs84,4,-72870126,1127959860,20790,59,93,55,28362,21,38119,1158,1635,512,0,0,255,4294967295
2025/07/05/17:48:46.194310,9854,1751712526,184147008,/wgs84,4,-72870125,1127959850,20760,59,93,54,27365,21,38090,1162,1637,434,0,0,255,4294967295
2025/07/05/17:48:46.274705,9855,1751712526,184147008,/wgs84,4,-72870125,1127959850,20760,59,93,54,27365,21,38090,1162,1637,434,0,0,255,4294967295
2025/07/05/17:48:46.394131,9856,1751712526,184147008,/wgs84,4,-72870125,1127959850,20760,59,93,54,27365,21,38090,1162,1637,434,0,0,255,4294967295
2025/07/05/17:48:46.574749,9857,1751712526,384147008,/wgs84,4,-72870125,1127959843,20760,61,97,46,27557,20,38090,1167,1640,531,0,0,255,4294967295
2025/07/05/17:48:46.676156,9858,1751712526,584147008,/wgs84,4,-72870126,1127959835,20770,61,97,40,26992,20,38099,1170,1642,446,0,0,255,4294967295
2025/07/05/17:48:46.794612,9859,1751712526,784147008,/wgs84,4,-72870127,1127959827,20690,61,97,45,26886,20,38019,1173,1642,424,0,0,255,4294967295
2025/07/05/17:48:46.874462,9860,1751712526,784147008,/wgs84,4,-72870127,1127959827,20690,61,97,45,26886,20,38019,1173,1642,424,0,0,255,4294967295
2025/07/05/17:48:46.994253,9861,1751712526,784147008,/wgs84,4,-72870127,1127959827,20690,61,97,45,26886,20,38019,1173,1642,424,0,0,255,4294967295
2025/07/05/17:48:47.094389,9862,1751712526,984147008,/wgs84,4,-72870128,1127959820,20680,59,93,49,26618,21,38010,1176,1646,402,0,0,255,4294967295
2025/07/05/17:48:47.174257,9863,1751712526,984147008,/wgs84,4,-72870128,1127959820,20680,59,93,49,26618,21,38010,1176,1646,402,0,0,255,4294967295
2025/07/05/17:48:47.293882,9864,1751712527,184147008,/wgs84,4,-72870130,1127959810,20660,56,87,48,26535,22,37990,1177,1643,424,0,0,255,4294967295
2025/07/05/17:48:47.418767,9865,1751712527,384147008,/wgs84,4,-72870131,1127959803,20660,56,87,39,26782,22,37989,1180,1645,448,0,0,255,4294967295
2025/07/05/17:48:47.594284,9866,1751712527,384147008,/wgs84,4,-72870131,1127959803,20660,56,87,39,26782,22,37989,1180,1645,448,0,0,255,4294967295
2025/07/05/17:48:47.672959,9867,1751712527,584147008,/wgs84,4,-72870132,1127959796,20640,56,87,44,26782,22,37969,1184,1650,397,0,0,255,4294967295
2025/07/05/17:48:47.775067,9868,1751712527,584147008,/wgs84,4,-72870132,1127959796,20640,56,87,44,26782,22,37969,1184,1650,397,0,0,255,4294967295
2025/07/05/17:48:47.875491,9869,1751712527,784147008,/wgs84,4,-72870135,1127959789,20620,56,87,38,26782,22,37949,1187,1655,386,0,0,255,4294967295
2025/07/05/17:48:47.994321,9870,1751712527,784147008,/wgs84,4,-72870135,1127959789,20620,56,87,38,26782,22,37949,1187,1655,386,0,0,255,4294967295
2025/07/05/17:48:48.094479,9871,1751712527,984147008,/wgs84,4,-72870138,1127959781,20580,56,87,51,26509,22,37910,1192,1662,504,0,0,255,4294967295
2025/07/05/17:48:48.194470,9872,1751712528,184147008,/wgs84,4,-72870140,1127959773,20650,56,87,39,26509,22,37980,1196,1668,395,0,0,255,4294967295
2025/07/05/17:48:48.293851,9873,1751712528,184147008,/wgs84,4,-72870140,1127959773,20650,56,87,39,26509,22,37980,1196,1668,395,0,0,255,4294967295
2025/07/05/17:48:48.374730,9874,1751712528,184147008,/wgs84,4,-72870140,1127959773,20650,56,87,39,26509,22,37980,1196,1668,395,0,0,255,4294967295
2025/07/05/17:48:48.553197,9875,1751712528,384147008,/wgs84,4,-72870142,1127959763,20570,56,87,62,26352,22,37899,1200,1673,446,0,0,255,4294967295
2025/07/05/17:48:48.653432,9876,1751712528,584147008,/wgs84,4,-72870146,1127959754,20570,56,87,54,26352,22,37900,1204,1679,409,0,0,255,4294967295
2025/07/05/17:48:48.774690,9877,1751712528,584147008,/wgs84,4,-72870146,1127959754,20570,56,87,54,26352,22,37900,1204,1679,409,0,0,255,4294967295
2025/07/05/17:48:48.854990,9878,1751712528,784147008,/wgs84,4,-72870150,1127959746,20490,59,93,44,26457,21,37820,1208,1681,427,0,0,255,4294967295
2025/07/05/17:48:48.953445,9879,1751712528,784147008,/wgs84,4,-72870150,1127959746,20490,59,93,44,26457,21,37820,1208,1681,427,0,0,255,4294967295
2025/07/05/17:48:49.054874,9880,1751712528,984147008,/wgs84,4,-72870152,1127959738,20530,59,93,62,25549,21,37860,1211,1689,402,0,0,255,4294967295
2025/07/05/17:48:49.132157,9881,1751712528,984147008,/wgs84,4,-72870152,1127959738,20530,59,93,62,25549,21,37860,1211,1689,402,0,0,255,4294967295
