time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z
2025/07/05/17:44:14.862985,7276,1751712254,773642496,map,-0.10442848401682034,0.13414429442189743,0.0,0.0,0.0,0.0
2025/07/05/17:44:14.963227,7277,1751712254,773649152,map,-0.10442848401682034,0.13414429442189743,0.0,0.0,0.0,0.0
2025/07/05/17:44:15.062636,7278,1751712254,973655296,map,-0.12285704001978864,0.15781681696693817,0.0,0.0,0.0,0.0
2025/07/05/17:44:15.163814,7279,1751712254,973661184,map,-0.12285704001978864,0.15781681696693817,0.0,0.0,0.0,0.0
2025/07/05/17:44:15.262459,7280,1751712255,173667328,map,-0.12899989202077805,0.16570765781528504,0.0,0.0,0.0,0.0
2025/07/05/17:44:15.362476,7281,1751712255,173673216,map,-0.12899989202077805,0.16570765781528504,0.0,0.0,0.0,0.0
2025/07/05/17:44:15.523857,7282,1751712255,373683200,map,-0.14742844802374636,0.18938018036032578,0.0,0.0,0.0,0.0
2025/07/05/17:44:15.627452,7283,1751712255,573688320,map,-0.12899989202077805,0.16570765781528504,0.0,0.0,0.0,0.0
2025/07/05/17:44:15.702691,7284,1751712255,573696768,map,-0.12899989202077805,0.16570765781528504,0.0,0.0,0.0,0.0
2025/07/05/17:44:15.803668,7285,1751712255,773704960,map,-0.11057133601780976,0.14203513527024433,0.0,0.0,0.0,0.0
2025/07/05/17:44:15.923308,7286,1751712255,773712640,map,-0.11057133601780976,0.14203513527024433,0.0,0.0,0.0,0.0
