time,.x,.y,.z
2025/07/05/17:46:48.600238,-47.40217429916767,-10.189799999984928,0.0
2025/07/05/17:46:48.678076,-47.47016689996224,-10.189799999984928,0.0
2025/07/05/17:46:48.759606,-47.53815949914642,-10.189799999984928,0.0
2025/07/05/17:46:48.858456,-47.61748419926822,-10.189799999984928,0.0
2025/07/05/17:46:48.979979,-47.70814100032764,-10.1786999999538,0.0
2025/07/05/17:46:49.060033,-47.76480150018459,-10.167599999922672,0.0
2025/07/05/17:46:49.159780,-47.84412620030639,-10.156499999990132,0.0
2025/07/05/17:46:49.259470,-47.92345090042819,-10.145399999959004,0.0
2025/07/05/17:46:49.359260,-47.99144349961237,-10.134299999927876,0.0
2025/07/05/17:46:49.520627,-48.12742869959112,-10.134299999927876,0.0
2025/07/05/17:46:49.622307,-48.20675339971292,-10.134299999927876,0.0
2025/07/05/17:46:49.700981,-48.27474600050749,-10.123199999995336,0.0
2025/07/05/17:46:49.800230,-48.36540279995653,-10.123199999995336,0.0
2025/07/05/17:46:49.880847,-48.42206329981347,-10.112099999964208,0.0
2025/07/05/17:46:49.978978,-48.51272009926251,-10.10099999993308,0.0
2025/07/05/17:46:50.058712,-48.569380599119455,-10.08990000000054,0.0
2025/07/05/17:46:50.159179,-48.64870529924126,-10.08990000000054,0.0
2025/07/05/17:46:50.237680,-48.7053657990982,-10.078799999969412,0.0
2025/07/05/17:46:50.339437,-48.79602260015763,-10.078799999969412,0.0
2025/07/05/17:46:50.480115,-48.90934359987152,-10.08990000000054,0.0
2025/07/05/17:46:50.601053,-49.02266459958541,-10.08990000000054,0.0
2025/07/05/17:46:50.678220,-49.07932509944236,-10.08990000000054,0.0
2025/07/05/17:46:50.758442,-49.147317700236925,-10.10099999993308,0.0
2025/07/05/17:46:50.859563,-49.22664240035873,-10.112099999964208,0.0
2025/07/05/17:46:50.979972,-49.31729919980776,-10.134299999927876,0.0
2025/07/05/17:46:51.058126,-49.37395969966471,-10.134299999927876,0.0
2025/07/05/17:46:51.160124,-49.44195230045928,-10.145399999959004,0.0
2025/07/05/17:46:51.258459,-49.52127700058108,-10.167599999922672,0.0
2025/07/05/17:46:51.358691,-49.60060169909249,-10.1786999999538,0.0
2025/07/05/17:46:51.543959,-49.73658689907124,-10.200899999917468,0.0
2025/07/05/17:46:51.639760,-49.80457949986581,-10.223099999979723,0.0
2025/07/05/17:46:51.737677,-49.87257209904999,-10.234199999912263,0.0
2025/07/05/17:46:51.837644,-49.94056469984456,-10.26749999990706,0.0
2025/07/05/17:46:51.938371,-50.008557300639126,-10.300800000000443,0.0
2025/07/05/17:46:52.039100,-50.076549899823306,-10.334099999995239,0.0
2025/07/05/17:46:52.142183,-50.15587459994511,-10.367399999990035,0.0
2025/07/05/17:46:52.238018,-50.23519930006691,-10.41179999991737,0.0
2025/07/05/17:46:52.337628,-50.30319189925109,-10.445099999912166,0.0
2025/07/05/17:46:52.519981,-50.427844999902604,-10.511700000000346,0.0
2025/07/05/17:46:52.622278,-50.48450549975955,-10.544999999995142,0.0
2025/07/05/17:46:52.721139,-50.55249810055412,-10.589399999922477,0.0
2025/07/05/17:46:52.821985,-50.6204906997383,-10.633799999948401,0.0
2025/07/05/17:46:52.898586,-50.66581910026801,-10.667099999943197,0.0
2025/07/05/17:46:53.021600,-50.73381169945219,-10.722600000000249,0.0
2025/07/05/17:46:53.119688,-50.7791400999819,-10.755899999995044,0.0
2025/07/05/17:46:53.221949,-50.824468500511614,-10.78919999998984,0.0
2025/07/05/17:46:53.321954,-50.86979689943094,-10.833599999917176,0.0
2025/07/05/17:46:53.479145,-50.937789500225506,-10.900199999906768,0.0
2025/07/05/17:46:53.580265,-50.98311789914483,-10.944599999932692,0.0
2025/07/05/17:46:53.660667,-51.01711420034731,-10.977899999927487,0.0
2025/07/05/17:46:53.758659,-51.073774700204254,-11.011199999922283,0.0
2025/07/05/17:46:53.859894,-51.11910309912358,-11.055599999948207,0.0
2025/07/05/17:46:53.980488,-51.17576360059091,-11.11109999990667,0.0
2025/07/05/17:46:54.058124,-51.19842779924538,-11.155499999932594,0.0
2025/07/05/17:46:54.159410,-51.23242410044786,-11.210999999989646,0.0
2025/07/05/17:46:54.258559,-51.27775249936718,-11.277599999979238,0.0
2025/07/05/17:46:54.358459,-51.30041669963204,-11.333099999937701,0.0
2025/07/05/17:46:54.500266,-51.357077199488984,-11.41079999995842,0.0
2025/07/05/17:46:54.622945,-51.41373769934593,-11.466299999916885,0.0
2025/07/05/17:46:54.698155,-51.44773400054841,-11.49959999991168,0.0
2025/07/05/17:46:54.778713,-51.4817303001405,-11.521799999973936,0.0
2025/07/05/17:46:54.858514,-51.52705869905982,-11.555099999968732,0.0
2025/07/05/17:46:54.958110,-51.583719200527156,-11.599499999994656,0.0
2025/07/05/17:46:55.058083,-51.62904759944648,-11.643899999921992,0.0
2025/07/05/17:46:55.158437,-51.685708099303426,-11.688299999947915,0.0
2025/07/05/17:46:55.259224,-51.73103649983314,-11.74379999990638,0.0
2025/07/05/17:46:55.358733,-51.77636490036285,-11.788199999932303,0.0
2025/07/05/17:46:55.558563,-51.84435749954703,-11.88809999991669,0.0
2025/07/05/17:46:55.658517,-51.87835379913912,-11.943599999973742,0.0
2025/07/05/17:46:55.758384,-51.9123501003416,-11.987999999999666,0.0
2025/07/05/17:46:55.837299,-51.935014300606454,-12.032399999927001,0.0
2025/07/05/17:46:55.921998,-51.969010600198544,-12.065699999921797,0.0
2025/07/05/17:46:56.038478,-52.01433899911787,-12.121199999978849,0.0
2025/07/05/17:46:56.137307,-52.05966739964758,-12.165599999906185,0.0
2025/07/05/17:46:56.238307,-52.09366369923967,-12.209999999932108,0.0
2025/07/05/17:46:56.342638,-52.12766000044215,-12.243299999926904,0.0
2025/07/05/17:46:56.478390,-52.17298839936147,-12.298799999983956,0.0
2025/07/05/17:46:56.622018,-52.218316799891184,-12.35429999994242,0.0
2025/07/05/17:46:56.698020,-52.24098100015604,-12.376499999906088,0.0
2025/07/05/17:46:56.777972,-52.263645200420896,-12.409799999999471,0.0
2025/07/05/17:46:56.858166,-52.286309399075364,-12.443099999994267,0.0
2025/07/05/17:46:56.978369,-52.32030570027784,-12.487499999921603,0.0
2025/07/05/17:46:57.057962,-52.331637799605076,-12.520799999916399,0.0
2025/07/05/17:46:57.158061,-52.35430199986993,-12.565199999942323,0.0
2025/07/05/17:46:57.241495,-52.37696620013479,-12.598499999937118,0.0
2025/07/05/17:46:57.337118,-52.399630400399644,-12.631799999931914,0.0
2025/07/05/17:46:57.500551,-52.433626699991734,-12.687299999988966,0.0
2025/07/05/17:46:57.599113,-52.45629090025659,-12.720599999983762,0.0
2025/07/05/17:46:57.679425,-52.478955100521446,-12.74279999994743,0.0
2025/07/05/17:46:57.778378,-52.512951400113536,-12.776099999942225,0.0
2025/07/05/17:46:57.899655,-52.546947699705626,-12.809399999937021,0.0
2025/07/05/17:46:57.999409,-52.580943999297716,-12.831599999999277,0.0
2025/07/05/17:46:58.077872,-52.60360819956257,-12.864899999994073,0.0
2025/07/05/17:46:58.179980,-52.62627239982743,-12.898199999988869,0.0
2025/07/05/17:46:58.257847,-52.648936600092284,-12.920399999952537,0.0
2025/07/05/17:46:58.358744,-52.67160080035714,-12.953699999947332,0.0
2025/07/05/17:46:58.558381,-52.716929199276464,-13.020299999936924,0.0
2025/07/05/17:46:58.658294,-52.75092550047894,-13.04249999999918,0.0
2025/07/05/17:46:58.758585,-52.762257599806176,-13.064699999962848,0.0
2025/07/05/17:46:58.857871,-52.78492180007103,-13.097999999957644,0.0
2025/07/05/17:46:58.978763,-52.81891809966312,-13.120199999921311,0.0
2025/07/05/17:46:59.078482,-52.84158229992798,-13.142399999983567,0.0
2025/07/05/17:46:59.178366,-52.864246500192834,-13.175699999978363,0.0
2025/07/05/17:46:59.278101,-52.88691070045769,-13.197899999942031,0.0
2025/07/05/17:46:59.420612,-52.90957489911216,-13.231199999936827,0.0
2025/07/05/17:46:59.578396,-52.95490329964187,-13.27559999996275,0.0
2025/07/05/17:46:59.660627,-52.96623540057949,-13.297799999926418,0.0
2025/07/05/17:46:59.757920,-52.98889959923396,-13.319999999988674,0.0
2025/07/05/17:46:59.858352,-53.011563799498816,-13.35329999998347,0.0
2025/07/05/17:46:59.979377,-53.03422799976367,-13.386599999978266,0.0
2025/07/05/17:47:00.058014,-53.045560099090906,-13.408799999941934,0.0
2025/07/05/17:47:00.158056,-53.06822429935576,-13.430999999905602,0.0
2025/07/05/17:47:00.258362,-53.09088849962062,-13.464299999998985,0.0
2025/07/05/17:47:00.378315,-53.113552699885474,-13.497599999993781,0.0
2025/07/05/17:47:00.580175,-53.147548999477564,-13.541999999921117,0.0
2025/07/05/17:47:00.658103,-53.158881100415186,-13.564199999983373,0.0
2025/07/05/17:47:00.759201,-53.181545299069654,-13.597499999978169,0.0
2025/07/05/17:47:00.858726,-53.20420949933451,-13.619699999941837,0.0
2025/07/05/17:47:00.958562,-53.21554160027213,-13.652999999936632,0.0
2025/07/05/17:47:01.058015,-53.226873699599366,-13.686299999931428,0.0
2025/07/05/17:47:01.159333,-53.24953789986422,-13.719599999926224,0.0
2025/07/05/17:47:01.238156,-53.260869999191456,-13.74179999998848,0.0
2025/07/05/17:47:01.321399,-53.27220210012908,-13.763999999952148,0.0
2025/07/05/17:47:01.458323,-53.294866300393934,-13.797299999946944,0.0
2025/07/05/17:47:01.558144,-53.30619839972117,-13.83059999994174,0.0
2025/07/05/17:47:01.659418,-53.3175304990484,-13.863899999936535,0.0
2025/07/05/17:47:01.757387,-53.34019469931326,-13.886099999998791,0.0
2025/07/05/17:47:01.858876,-53.35152680025088,-13.919399999993587,0.0
2025/07/05/17:47:01.978496,-53.37419100051574,-13.952699999988383,0.0
2025/07/05/17:47:02.058229,-53.38552309984297,-13.97489999995205,0.0
2025/07/05/17:47:02.158189,-53.408187300107826,-14.008199999946847,0.0
2025/07/05/17:47:02.259492,-53.41951939943506,-14.030399999910514,0.0
2025/07/05/17:47:02.358049,-53.442183599699916,-14.06369999990531,0.0
2025/07/05/17:47:02.558388,-53.476179899292006,-14.119199999962362,0.0
2025/07/05/17:47:02.658005,-53.49884409955686,-14.14139999992603,0.0
2025/07/05/17:47:02.758233,-53.52150829982172,-14.174699999920826,0.0
2025/07/05/17:47:02.857907,-53.53284039914895,-14.196899999983081,0.0
2025/07/05/17:47:02.979240,-53.55550459941381,-14.21909999994675,0.0
2025/07/05/17:47:03.058424,-53.578168799678664,-14.241299999910417,0.0
2025/07/05/17:47:03.158026,-53.58950090061629,-14.263499999972673,0.0
2025/07/05/17:47:03.258338,-53.612165099270754,-14.296799999967469,0.0
2025/07/05/17:47:03.378087,-53.63482929953561,-14.330099999962265,0.0
2025/07/05/17:47:03.578123,-53.691489799392556,-14.36339999995706,0.0
2025/07/05/17:47:03.658031,-53.70282190033018,-14.385599999920728,0.0
2025/07/05/17:47:03.759292,-53.71415399965741,-14.407799999982984,0.0
2025/07/05/17:47:03.858147,-53.725486100595035,-14.429999999946652,0.0
2025/07/05/17:47:04.001026,-53.73681819992227,-14.463299999941448,0.0
2025/07/05/17:47:04.078370,-53.7481502992495,-14.485499999905116,0.0
2025/07/05/17:47:04.158432,-53.759482400187125,-14.507699999967372,0.0
2025/07/05/17:47:04.258121,-53.77081449951436,-14.52989999993104,0.0
2025/07/05/17:47:04.358665,-53.793478699779214,-14.552099999993295,0.0
2025/07/05/17:47:04.558376,-53.81614290004407,-14.596499999920631,0.0
2025/07/05/17:47:04.637368,-53.827474999371304,-14.618699999982887,0.0
2025/07/05/17:47:04.740277,-53.83880710030893,-14.629799999915427,0.0
2025/07/05/17:47:04.838905,-53.85013919963616,-14.651999999977683,0.0
2025/07/05/17:47:04.958744,-53.87280339990102,-14.67419999994135,0.0
2025/07/05/17:47:05.057692,-53.88413549922825,-14.696399999905019,0.0
2025/07/05/17:47:05.136824,-53.89546760016587,-14.707499999936147,0.0
2025/07/05/17:47:05.238503,-53.90679969949311,-14.718599999967275,0.0
2025/07/05/17:47:05.340450,-53.91813180043073,-14.740799999930942,0.0
2025/07/05/17:47:05.518376,-53.91813180043073,-14.774099999925738,0.0
2025/07/05/17:47:05.599350,-53.92946389975796,-14.796299999987994,0.0
2025/07/05/17:47:05.679461,-53.92946389975796,-14.807399999920534,0.0
2025/07/05/17:47:05.781154,-53.940795999085196,-14.82959999998279,0.0
2025/07/05/17:47:05.858808,-53.940795999085196,-14.84069999991533,0.0
2025/07/05/17:47:05.978185,-53.95212810002282,-14.862899999977586,0.0
2025/07/05/17:47:06.057974,-53.95212810002282,-14.885099999941254,0.0
2025/07/05/17:47:06.158734,-53.96346019935005,-14.896199999972382,0.0
2025/07/05/17:47:06.258115,-53.96346019935005,-14.91839999993605,0.0
2025/07/05/17:47:06.357929,-53.974792300287675,-14.929499999967177,0.0
2025/07/05/17:47:06.538081,-53.98612439961491,-14.962799999961973,0.0
2025/07/05/17:47:06.636603,-53.99745650055253,-14.973899999993101,0.0
2025/07/05/17:47:06.721519,-54.008788599879765,-14.996099999956769,0.0
2025/07/05/17:47:06.821596,-54.020120699207,-15.007199999987897,0.0
2025/07/05/17:47:06.898992,-54.020120699207,-15.018299999920437,0.0
2025/07/05/17:47:07.000697,-54.03145280014462,-15.040499999982693,0.0
2025/07/05/17:47:07.080620,-54.042784899471854,-15.051599999915233,0.0
2025/07/05/17:47:07.157658,-54.05411700040948,-15.073799999977489,0.0
2025/07/05/17:47:07.257797,-54.06544909973671,-15.084899999910029,0.0
2025/07/05/17:47:07.358506,-54.076781199063944,-15.095999999941156,0.0
2025/07/05/17:47:07.559428,-54.11077750026642,-15.129299999935952,0.0
2025/07/05/17:47:07.658558,-54.12210959959366,-15.14039999996708,0.0
2025/07/05/17:47:07.758607,-54.13344170053128,-15.162599999930748,0.0
2025/07/05/17:47:07.858712,-54.15610589918575,-15.184799999993004,0.0
2025/07/05/17:47:07.978208,-54.16743800012337,-15.206999999956672,0.0
2025/07/05/17:47:08.057715,-54.1787700994506,-15.2180999999878,0.0
2025/07/05/17:47:08.158232,-54.20143429971546,-15.240299999951468,0.0
2025/07/05/17:47:08.258996,-54.21276640065308,-15.251399999982596,0.0
2025/07/05/17:47:08.357979,-54.224098499980315,-15.273599999946263,0.0
2025/07/05/17:47:08.519912,-54.24676270024517,-15.295799999909931,0.0
2025/07/05/17:47:08.641217,-54.26942690051003,-15.317999999972187,0.0
2025/07/05/17:47:08.737445,-54.28075899983726,-15.340199999935855,0.0
2025/07/05/17:47:08.836660,-54.30342320010212,-15.362399999998111,0.0
2025/07/05/17:47:08.936467,-54.32608740036697,-15.373499999930651,0.0
2025/07/05/17:47:09.038040,-54.34875160063183,-15.384599999961779,0.0
2025/07/05/17:47:09.137905,-54.3714157992863,-15.406799999925447,0.0
2025/07/05/17:47:09.240514,-54.38274790022392,-15.417899999956575,0.0
2025/07/05/17:47:09.337412,-54.405412100488775,-15.440099999920243,0.0
2025/07/05/17:47:09.499680,-54.439408400080865,-15.473399999915038,0.0
2025/07/05/17:47:09.619276,-54.46207260034572,-15.495599999977294,0.0
2025/07/05/17:47:09.697687,-54.473404699672955,-15.506699999909834,0.0
2025/07/05/17:47:09.777344,-54.48473680061058,-15.52889999997209,0.0
2025/07/05/17:47:09.857662,-54.507400999265045,-15.53999999990463,0.0
2025/07/05/17:47:09.958983,-54.5300651995299,-15.562199999966886,0.0
2025/07/05/17:47:10.057703,-54.55272939979476,-15.584399999930554,0.0
2025/07/05/17:47:10.157925,-54.57539360005961,-15.595499999961682,0.0
2025/07/05/17:47:10.257773,-54.59805780032447,-15.61769999992535,0.0
2025/07/05/17:47:10.399045,-54.63205409991656,-15.650999999920145,0.0
2025/07/05/17:47:10.558276,-54.67738250044627,-15.673199999982401,0.0
2025/07/05/17:47:10.657491,-54.70004669910074,-15.69539999994607,0.0
2025/07/05/17:47:10.757216,-54.722710899365595,-15.706499999977197,0.0
2025/07/05/17:47:10.858473,-54.74537509963045,-15.728699999940865,0.0
2025/07/05/17:47:10.978230,-54.77937139922254,-15.750899999904533,0.0
2025/07/05/17:47:11.056909,-54.8020355994874,-15.773099999966789,0.0
2025/07/05/17:47:11.157660,-54.82469979975225,-15.784199999997917,0.0
2025/07/05/17:47:11.257671,-54.84736400001711,-15.806399999961585,0.0
2025/07/05/17:47:11.358202,-54.870028200281965,-15.828599999925252,0.0
2025/07/05/17:47:11.559231,-54.91535659920129,-15.861899999920048,0.0
2025/07/05/17:47:11.658211,-54.938020799466145,-15.884099999982304,0.0
2025/07/05/17:47:11.736663,-54.960684999731,-15.895199999914844,0.0
2025/07/05/17:47:11.840219,-54.98334919999586,-15.9173999999771,0.0
2025/07/05/17:47:11.937874,-55.00601340026071,-15.939599999940768,0.0
2025/07/05/17:47:12.041436,-55.02867760052557,-15.950699999971896,0.0
2025/07/05/17:47:12.137369,-55.06267390011766,-15.972899999935564,0.0
2025/07/05/17:47:12.240704,-55.085338100382515,-15.983999999966692,0.0
2025/07/05/17:47:12.321326,-55.09667019970975,-16.00619999993036,0.0
2025/07/05/17:47:12.441028,-55.13066649930184,-16.028399999992615,0.0
2025/07/05/17:47:12.577775,-55.16466280050432,-16.050599999956283,0.0
2025/07/05/17:47:12.658728,-55.187326999158785,-16.06169999998741,0.0
2025/07/05/17:47:12.758310,-55.20999119942364,-16.08389999995108,0.0
2025/07/05/17:47:12.857798,-55.2326553996885,-16.094999999982207,0.0
2025/07/05/17:47:12.958032,-55.26665169928059,-16.106099999914747,0.0
2025/07/05/17:47:13.058307,-55.28931589954544,-16.128299999977003,0.0
2025/07/05/17:47:13.157298,-55.3119800998103,-16.139399999909543,0.0
2025/07/05/17:47:13.257625,-55.334644300075155,-16.15049999994067,0.0
2025/07/05/17:47:13.359435,-55.368640599667245,-16.17269999990434,0.0
2025/07/05/17:47:13.518033,-55.402636899259335,-16.194899999966594,0.0
2025/07/05/17:47:13.618597,-55.42530109952419,-16.205999999997722,0.0
2025/07/05/17:47:13.697509,-55.44796529978905,-16.22819999996139,0.0
2025/07/05/17:47:13.779752,-55.4706295000539,-16.239299999992518,0.0
2025/07/05/17:47:13.858155,-55.49329370031876,-16.250399999925058,0.0
2025/07/05/17:47:13.978405,-55.52728999991085,-16.283699999919854,0.0
2025/07/05/17:47:14.060618,-55.549954200175705,-16.294799999950982,0.0
2025/07/05/17:47:14.157686,-55.57261840044056,-16.31699999991465,0.0
2025/07/05/17:47:14.258153,-55.59528259909503,-16.328099999945778,0.0
2025/07/05/17:47:14.357548,-55.617946799359885,-16.350299999909446,0.0
2025/07/05/17:47:14.518173,-55.65194310056236,-16.38359999990424,0.0
2025/07/05/17:47:14.619020,-55.6632751998896,-16.405799999966497,0.0
2025/07/05/17:47:14.697271,-55.68593940015445,-16.416899999997625,0.0
2025/07/05/17:47:14.777067,-55.69727149948169,-16.427999999930165,0.0
2025/07/05/17:47:14.856803,-55.70860360041931,-16.439099999961293,0.0
2025/07/05/17:47:14.978443,-55.73126779907378,-16.45019999999242,0.0
2025/07/05/17:47:15.081115,-55.75393199933863,-16.47239999995609,0.0
2025/07/05/17:47:15.176837,-55.77659619960349,-16.483499999987217,0.0
2025/07/05/17:47:15.257307,-55.78792830054111,-16.494599999919757,0.0
2025/07/05/17:47:15.358177,-55.81059249919558,-16.505699999950885,0.0
2025/07/05/17:47:15.556962,-55.84458880039806,-16.527899999914553,0.0
2025/07/05/17:47:15.657892,-55.85592089972529,-16.53899999994568,0.0
2025/07/05/17:47:15.758514,-55.87858509999015,-16.55009999997681,0.0
2025/07/05/17:47:15.857316,-55.88991719931738,-16.56119999990935,0.0
2025/07/05/17:47:15.958313,-55.91258139958224,-16.583399999971604,0.0
2025/07/05/17:47:16.058082,-55.93524559984709,-16.594499999904144,0.0
2025/07/05/17:47:16.157318,-55.94657769917433,-16.605599999935272,0.0
2025/07/05/17:47:16.258226,-55.96924189943918,-16.627799999997528,0.0
2025/07/05/17:47:16.358672,-55.980574000376805,-16.638899999930068,0.0
2025/07/05/17:47:16.557309,-56.014570299968895,-16.672199999924864,0.0
2025/07/05/17:47:16.637362,-56.03723450023375,-16.68329999995599,0.0
2025/07/05/17:47:16.736583,-56.048566599560985,-16.69439999998712,0.0
2025/07/05/17:47:16.841944,-56.05989870049861,-16.69439999998712,0.0
2025/07/05/17:47:16.958236,-56.082562899153075,-16.70549999991966,0.0
2025/07/05/17:47:17.057544,-56.0938950000907,-16.716599999950787,0.0
2025/07/05/17:47:17.158074,-56.10522709941793,-16.727699999981915,0.0
2025/07/05/17:47:17.258358,-56.11655920035555,-16.738799999914455,0.0
2025/07/05/17:47:17.336246,-56.12789129968279,-16.749899999945583,0.0
2025/07/05/17:47:17.477833,-56.13922340062041,-16.76099999997671,0.0
2025/07/05/17:47:17.598134,-56.15055549994764,-16.76099999997671,0.0
2025/07/05/17:47:17.680460,-56.16188759927488,-16.77209999990925,0.0
2025/07/05/17:47:17.757416,-56.16188759927488,-16.78319999994038,0.0
2025/07/05/17:47:17.857279,-56.1732197002125,-16.794299999971507,0.0
2025/07/05/17:47:17.978258,-56.18455179953973,-16.805399999904047,0.0
2025/07/05/17:47:18.057407,-56.195883900477355,-16.816499999935175,0.0
2025/07/05/17:47:18.158664,-56.20721599980459,-16.816499999935175,0.0
2025/07/05/17:47:18.257471,-56.21854809913182,-16.827599999966303,0.0
2025/07/05/17:47:18.357154,-56.24121229939668,-16.827599999966303,0.0
2025/07/05/17:47:18.498856,-56.2525444003343,-16.827599999966303,0.0
2025/07/05/17:47:18.641218,-56.27520860059916,-16.83869999999743,0.0
2025/07/05/17:47:18.737828,-56.28654069992639,-16.83869999999743,0.0
2025/07/05/17:47:18.839911,-56.30920490019125,-16.83869999999743,0.0
2025/07/05/17:47:18.936659,-56.32053699951848,-16.84979999992997,0.0
2025/07/05/17:47:19.040858,-56.3318691004561,-16.84979999992997,0.0
2025/07/05/17:47:19.141380,-56.34320119978334,-16.8608999999611,0.0
2025/07/05/17:47:19.235867,-56.35453329911057,-16.8608999999611,0.0
2025/07/05/17:47:19.338172,-56.36586540004819,-16.871999999992227,0.0
2025/07/05/17:47:19.518339,-56.38852960031305,-16.883099999924767,0.0
2025/07/05/17:47:19.617918,-56.39986169964028,-16.894199999955894,0.0
2025/07/05/17:47:19.697247,-56.411193800577905,-16.894199999955894,0.0
2025/07/05/17:47:19.799684,-56.411193800577905,-16.905299999987022,0.0
2025/07/05/17:47:19.877700,-56.42252589990514,-16.916399999919562,0.0
2025/07/05/17:47:19.977865,-56.43385799923237,-16.92749999995069,0.0
2025/07/05/17:47:20.056333,-56.445190100169995,-16.92749999995069,0.0
2025/07/05/17:47:20.157348,-56.45652219949723,-16.94969999991436,0.0
2025/07/05/17:47:20.257226,-56.46785430043485,-16.94969999991436,0.0
2025/07/05/17:47:20.357027,-56.479186399762085,-16.960799999945486,0.0
2025/07/05/17:47:20.519012,-56.50185060002694,-16.960799999945486,0.0
2025/07/05/17:47:20.640461,-56.513182699354175,-16.971899999976614,0.0
2025/07/05/17:47:20.736126,-56.5245148002918,-16.971899999976614,0.0
2025/07/05/17:47:20.841074,-56.53584689961903,-16.971899999976614,0.0
2025/07/05/17:47:20.920466,-56.54717900055665,-16.971899999976614,0.0
2025/07/05/17:47:21.040329,-56.55851109988389,-16.982999999909154,0.0
2025/07/05/17:47:21.121144,-56.56984319921112,-16.982999999909154,0.0
2025/07/05/17:47:21.218629,-56.58117530014874,-16.982999999909154,0.0
2025/07/05/17:47:21.318477,-56.59250739947598,-16.982999999909154,0.0
2025/07/05/17:47:21.441850,-56.6038395004136,-16.994099999940282,0.0
2025/07/05/17:47:21.598767,-56.61517159974083,-17.00519999997141,0.0
2025/07/05/17:47:21.677471,-56.63783580000569,-17.00519999997141,0.0
2025/07/05/17:47:21.776845,-56.64916789933292,-17.01629999990395,0.0
2025/07/05/17:47:21.856675,-56.660500000270545,-17.01629999990395,0.0
2025/07/05/17:47:21.958295,-56.660500000270545,-17.027399999935078,0.0
2025/07/05/17:47:22.057112,-56.67183209959778,-17.027399999935078,0.0
2025/07/05/17:47:22.157782,-56.67183209959778,-17.038499999966206,0.0
2025/07/05/17:47:22.239274,-56.6831642005354,-17.049599999997334,0.0
2025/07/05/17:47:22.320546,-56.694496299862635,-17.049599999997334,0.0
2025/07/05/17:47:22.456679,-56.70582839918987,-17.060699999929874,0.0
2025/07/05/17:47:22.598425,-56.728492599454725,-17.071799999961,0.0
2025/07/05/17:47:22.677990,-56.73982470039235,-17.08289999999213,0.0
2025/07/05/17:47:22.777452,-56.73982470039235,-17.08289999999213,0.0
2025/07/05/17:47:22.857305,-56.75115679971958,-17.09399999992467,0.0
2025/07/05/17:47:22.977802,-56.762488899046815,-17.09399999992467,0.0
2025/07/05/17:47:23.078424,-56.78515309931167,-17.105099999955797,0.0
2025/07/05/17:47:23.177864,-56.79648520024929,-17.105099999955797,0.0
2025/07/05/17:47:23.256788,-56.80781729957653,-17.105099999955797,0.0
2025/07/05/17:47:23.337200,-56.81914940051415,-17.105099999955797,0.0
2025/07/05/17:47:23.518200,-56.85314570010624,-17.105099999955797,0.0
2025/07/05/17:47:23.619079,-56.86447779943347,-17.105099999955797,0.0
2025/07/05/17:47:23.697273,-56.875809900371095,-17.105099999955797,0.0
2025/07/05/17:47:23.799678,-56.89847410063595,-17.105099999955797,0.0
2025/07/05/17:47:23.877110,-56.909806199963185,-17.105099999955797,0.0
2025/07/05/17:47:23.976979,-56.93247040022804,-17.105099999955797,0.0
2025/07/05/17:47:24.057193,-56.943802499555275,-17.105099999955797,0.0
2025/07/05/17:47:24.157277,-56.96646669982013,-17.105099999955797,0.0
2025/07/05/17:47:24.257995,-56.977798799147365,-17.116199999986925,0.0
2025/07/05/17:47:24.357007,-57.00046299941222,-17.116199999986925,0.0
2025/07/05/17:47:24.537385,-57.02312719967708,-17.116199999986925,0.0
2025/07/05/17:47:24.639470,-57.04579139994193,-17.127299999919465,0.0
2025/07/05/17:47:24.737603,-57.05712349926917,-17.127299999919465,0.0
2025/07/05/17:47:24.840532,-57.06845560020679,-17.127299999919465,0.0
2025/07/05/17:47:24.937419,-57.091119800471645,-17.127299999919465,0.0
2025/07/05/17:47:25.040210,-57.10245189979888,-17.127299999919465,0.0
2025/07/05/17:47:25.136243,-57.11378399912611,-17.127299999919465,0.0
2025/07/05/17:47:25.240421,-57.125116100063735,-17.127299999919465,0.0
2025/07/05/17:47:25.336581,-57.14778030032859,-17.127299999919465,0.0
2025/07/05/17:47:25.457916,-57.159112399655825,-17.127299999919465,0.0
2025/07/05/17:47:25.598379,-57.18177659992068,-17.138399999950593,0.0
2025/07/05/17:47:25.677091,-57.193108699247915,-17.138399999950593,0.0
2025/07/05/17:47:25.777798,-57.20444080018554,-17.138399999950593,0.0
2025/07/05/17:47:25.856813,-57.21577289951277,-17.14949999998172,0.0
2025/07/05/17:47:25.977600,-57.22710500045039,-17.16059999991426,0.0
2025/07/05/17:47:26.056926,-57.23843709977763,-17.17169999994539,0.0
2025/07/05/17:47:26.157072,-57.24976919910486,-17.182799999976517,0.0
2025/07/05/17:47:26.258168,-57.24976919910486,-17.193899999909057,0.0
2025/07/05/17:47:26.357999,-57.26110130004248,-17.193899999909057,0.0
2025/07/05/17:47:26.518660,-57.28376550030734,-17.204999999940185,0.0
2025/07/05/17:47:26.618731,-57.29509759963457,-17.216099999971313,0.0
2025/07/05/17:47:26.697376,-57.29509759963457,-17.216099999971313,0.0
2025/07/05/17:47:26.776611,-57.306429700572195,-17.216099999971313,0.0
2025/07/05/17:47:26.857599,-57.306429700572195,-17.216099999971313,0.0
2025/07/05/17:47:26.976829,-57.31776179989943,-17.216099999971313,0.0
2025/07/05/17:47:27.076773,-57.32909389922666,-17.227199999903853,0.0
