time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2025/07/05/17:44:21.004624,7334,1751712260,975057216,base_link,0,1,-7.2870607,112.7959191,47.375193807098725,"(1.428025, 0.0, 0.0, 0.0, 1.428025, 0.0, 0.0, 0.0, 3.154176)",2
2025/07/05/17:44:21.083466,7335,1751712260,975062592,base_link,0,1,-7.2870607,112.7959191,47.375193807098725,"(1.428025, 0.0, 0.0, 0.0, 1.428025, 0.0, 0.0, 0.0, 3.154176)",2
2025/07/05/17:44:21.205504,7336,1751712261,175068736,base_link,0,1,-7.2870601,112.7959192,47.42519564232252,"(1.425636, 0.0, 0.0, 0.0, 1.425636, 0.0, 0.0, 0.0, 3.182656)",2
2025/07/05/17:44:21.303884,7337,1751712261,175074880,base_link,0,1,-7.2870601,112.7959192,47.42519564232252,"(1.425636, 0.0, 0.0, 0.0, 1.425636, 0.0, 0.0, 0.0, 3.182656)",2
2025/07/05/17:44:21.382370,7338,1751712261,175081280,base_link,0,1,-7.2870601,112.7959192,47.42519564232252,"(1.425636, 0.0, 0.0, 0.0, 1.425636, 0.0, 0.0, 0.0, 3.182656)",2
2025/07/05/17:44:21.562949,7339,1751712261,375097664,base_link,0,1,-7.2870596,112.7959193,47.45519722371613,"(1.4232490000000002, 0.0, 0.0, 0.0, 1.4232490000000002, 0.0, 0.0, 0.0, 3.1969440000000002)",2
2025/07/05/17:44:21.662692,7340,1751712261,575103808,base_link,0,1,-7.287059,112.7959195,47.42519937116906,"(1.420864, 0.0, 0.0, 0.0, 1.420864, 0.0, 0.0, 0.0, 3.2112640000000003)",2
2025/07/05/17:44:21.742326,7341,1751712261,575103808,base_link,0,1,-7.287059,112.7959195,47.42519937116906,"(1.420864, 0.0, 0.0, 0.0, 1.420864, 0.0, 0.0, 0.0, 3.2112640000000003)",2
2025/07/05/17:44:21.842880,7342,1751712261,775109952,base_link,0,1,-7.2870584,112.7959198,47.44520183084745,"(1.4161, 0.0, 0.0, 0.0, 1.4161, 0.0, 0.0, 0.0, 3.225616)",2
2025/07/05/17:44:21.962396,7343,1751712261,775121472,base_link,0,1,-7.2870584,112.7959198,47.44520183084745,"(1.4161, 0.0, 0.0, 0.0, 1.4161, 0.0, 0.0, 0.0, 3.225616)",2
2025/07/05/17:44:22.062872,7344,1751712261,975128128,base_link,0,1,-7.2870578,112.79592,47.50520397831093,"(1.411344, 0.0, 0.0, 0.0, 1.411344, 0.0, 0.0, 0.0, 3.2328040000000002)",2
2025/07/05/17:44:22.162384,7345,1751712261,975134272,base_link,0,1,-7.2870578,112.79592,47.50520397831093,"(1.411344, 0.0, 0.0, 0.0, 1.411344, 0.0, 0.0, 0.0, 3.2328040000000002)",2
2025/07/05/17:44:22.263696,7346,1751712262,175140672,base_link,0,1,-7.2870574,112.7959207,47.55520717920568,"(1.3994890000000002, 0.0, 0.0, 0.0, 1.3994890000000002, 0.0, 0.0, 0.0, 3.2328040000000002)",2
2025/07/05/17:44:22.404200,7347,1751712262,375146560,base_link,0,1,-7.2870568,112.7959213,47.53521057556108,"(1.3947610000000001, 0.0, 0.0, 0.0, 1.3947610000000001, 0.0, 0.0, 0.0, 3.236401)",2
2025/07/05/17:44:22.545216,7348,1751712262,375153472,base_link,0,1,-7.2870568,112.7959213,47.53521057556108,"(1.3947610000000001, 0.0, 0.0, 0.0, 1.3947610000000001, 0.0, 0.0, 0.0, 3.236401)",2
2025/07/05/17:44:22.643845,7349,1751712262,575159616,base_link,0,1,-7.2870563,112.7959216,47.55521278142088,"(1.390041, 0.0, 0.0, 0.0, 1.390041, 0.0, 0.0, 0.0, 3.236401)",2
2025/07/05/17:44:22.722938,7350,1751712262,575166016,base_link,0,1,-7.2870563,112.7959216,47.55521278142088,"(1.390041, 0.0, 0.0, 0.0, 1.390041, 0.0, 0.0, 0.0, 3.236401)",2
2025/07/05/17:44:22.805878,7351,1751712262,775172416,base_link,0,1,-7.287056,112.7959218,47.63521416738277,"(1.385329, 0.0, 0.0, 0.0, 1.385329, 0.0, 0.0, 0.0, 3.2076809999999996)",2
2025/07/05/17:44:22.881878,7352,1751712262,775177536,base_link,0,1,-7.287056,112.7959218,47.63521416738277,"(1.385329, 0.0, 0.0, 0.0, 1.385329, 0.0, 0.0, 0.0, 3.2076809999999996)",2
2025/07/05/17:44:23.004780,7353,1751712262,975184448,base_link,0,1,-7.2870557,112.7959221,47.625215865566815,"(1.3759290000000002, 0.0, 0.0, 0.0, 1.3759290000000002, 0.0, 0.0, 0.0, 3.1969440000000002)",2
2025/07/05/17:44:23.082632,7354,1751712262,975191872,base_link,0,1,-7.2870557,112.7959221,47.625215865566815,"(1.3759290000000002, 0.0, 0.0, 0.0, 1.3759290000000002, 0.0, 0.0, 0.0, 3.1969440000000002)",2
2025/07/05/17:44:23.182611,7355,1751712262,975197760,base_link,0,1,-7.2870557,112.7959221,47.625215865566815,"(1.3759290000000002, 0.0, 0.0, 0.0, 1.3759290000000002, 0.0, 0.0, 0.0, 3.1969440000000002)",2
