time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.time_ref.secs,.time_ref.nsecs,.source
2025/07/05/17:45:23.180996,7924,1751712323,180638488,,1751712322,960902000,fcu
2025/07/05/17:45:23.301673,7925,1751712323,301081130,,1751712323,81440000,fcu
2025/07/05/17:45:23.424313,7926,1751712323,423608344,,1751712323,204678000,fcu
2025/07/05/17:45:23.602405,7927,1751712323,602092561,,1751712323,382812000,fcu
2025/07/05/17:45:23.702096,7928,1751712323,700755040,,1751712323,481388000,fcu
2025/07/05/17:45:23.780282,7929,1751712323,780004512,,1751712323,560767000,fcu
2025/07/05/17:45:23.882921,7930,1751712323,882657953,,1751712323,660684000,fcu
2025/07/05/17:45:23.980392,7931,1751712323,980120847,,1751712323,760907000,fcu
2025/07/05/17:45:24.059756,7932,1751712324,59344606,,1751712323,841146000,fcu
2025/07/05/17:45:24.180766,7933,1751712324,180122390,,1751712323,960670000,fcu
2025/07/05/17:45:24.259912,7934,1751712324,259707417,,1751712324,40739000,fcu
2025/07/05/17:45:24.359997,7935,1751712324,359270366,,1751712324,140523000,fcu
2025/07/05/17:45:24.542426,7936,1751712324,541410888,,1751712324,320700000,fcu
2025/07/05/17:45:24.623753,7937,1751712324,622915224,,1751712324,404021000,fcu
2025/07/05/17:45:24.701840,7938,1751712324,701232250,,1751712324,481736000,fcu
2025/07/05/17:45:24.801722,7939,1751712324,801393475,,1751712324,582173000,fcu
2025/07/05/17:45:24.901278,7940,1751712324,900542275,,1751712324,682204000,fcu
2025/07/05/17:45:25.023886,7941,1751712325,23269520,,1751712324,804288000,fcu
2025/07/05/17:45:25.101087,7942,1751712325,100882840,,1751712324,882145000,fcu
2025/07/05/17:45:25.202224,7943,1751712325,202026453,,1751712324,982499000,fcu
2025/07/05/17:45:25.282119,7944,1751712325,280680503,,1751712325,60907000,fcu
2025/07/05/17:45:25.361275,7945,1751712325,360331737,,1751712325,140974000,fcu
2025/07/05/17:45:25.521055,7946,1751712325,520583101,,1751712325,301471000,fcu
2025/07/05/17:45:25.623852,7947,1751712325,622953437,,1751712325,404151000,fcu
2025/07/05/17:45:25.701455,7948,1751712325,701181826,,1751712325,482288000,fcu
2025/07/05/17:45:25.802308,7949,1751712325,802039735,,1751712325,582474000,fcu
2025/07/05/17:45:25.880614,7950,1751712325,879834571,,1751712325,661120000,fcu
2025/07/05/17:45:26.002425,7951,1751712326,2137395,,1751712325,782512000,fcu
2025/07/05/17:45:26.101310,7952,1751712326,100957055,,1751712325,881803000,fcu
2025/07/05/17:45:26.201528,7953,1751712326,200857721,,1751712325,982285000,fcu
2025/07/05/17:45:26.300736,7954,1751712326,300433453,,1751712326,81714000,fcu
2025/07/05/17:45:26.423876,7955,1751712326,423344497,,1751712326,204473000,fcu
2025/07/05/17:45:26.601836,7956,1751712326,601381859,,1751712326,382257000,fcu
2025/07/05/17:45:26.701894,7957,1751712326,701160106,,1751712326,481450000,fcu
2025/07/05/17:45:26.780305,7958,1751712326,779826080,,1751712326,561175000,fcu
2025/07/05/17:45:26.901980,7959,1751712326,901314926,,1751712326,681932000,fcu
2025/07/05/17:45:27.002349,7960,1751712327,2070498,,1751712326,782822000,fcu
2025/07/05/17:45:27.080431,7961,1751712327,80057112,,1751712326,860919000,fcu
2025/07/05/17:45:27.181199,7962,1751712327,180582412,,1751712326,961193000,fcu
2025/07/05/17:45:27.259675,7963,1751712327,259226842,,1751712327,40815000,fcu
2025/07/05/17:45:27.360329,7964,1751712327,360128449,,1751712327,140937000,fcu
2025/07/05/17:45:27.542385,7965,1751712327,541656508,,1751712327,320452000,fcu
2025/07/05/17:45:27.623677,7966,1751712327,622964076,,1751712327,404026000,fcu
2025/07/05/17:45:27.701141,7967,1751712327,700294031,,1751712327,481976000,fcu
2025/07/05/17:45:27.802320,7968,1751712327,802052482,,1751712327,582454000,fcu
2025/07/05/17:45:27.901747,7969,1751712327,901315536,,1751712327,682051000,fcu
2025/07/05/17:45:28.023607,7970,1751712328,22903939,,1751712327,804226000,fcu
2025/07/05/17:45:28.101315,7971,1751712328,100862715,,1751712327,881745000,fcu
2025/07/05/17:45:28.202253,7972,1751712328,202031179,,1751712327,982511000,fcu
2025/07/05/17:45:28.301694,7973,1751712328,301216180,,1751712328,81701000,fcu
2025/07/05/17:45:28.401538,7974,1751712328,401089877,,1751712328,182360000,fcu
2025/07/05/17:45:28.541208,7975,1751712328,540195840,,1751712328,320873000,fcu
2025/07/05/17:45:28.640807,7976,1751712328,639435383,,1751712328,420518000,fcu
2025/07/05/17:45:28.720572,7977,1751712328,720215719,,1751712328,501410000,fcu
2025/07/05/17:45:28.802005,7978,1751712328,801876354,,1751712328,582483000,fcu
2025/07/05/17:45:28.881331,7979,1751712328,880683579,,1751712328,661340000,fcu
2025/07/05/17:45:29.001772,7980,1751712329,1327110,,1751712328,782412000,fcu
2025/07/05/17:45:29.101836,7981,1751712329,101366873,,1751712328,881966000,fcu
2025/07/05/17:45:29.206945,7982,1751712329,201008833,,1751712328,982196000,fcu
2025/07/05/17:45:29.280259,7983,1751712329,280046029,,1751712329,61164000,fcu
2025/07/05/17:45:29.423744,7984,1751712329,423117890,,1751712329,204434000,fcu
2025/07/05/17:45:29.541519,7985,1751712329,540437886,,1751712329,321131000,fcu
2025/07/05/17:45:29.641556,7986,1751712329,640158336,,1751712329,420402000,fcu
2025/07/05/17:45:29.720957,7987,1751712329,720322188,,1751712329,501470000,fcu
2025/07/05/17:45:29.802334,7988,1751712329,802084523,,1751712329,582735000,fcu
2025/07/05/17:45:29.901372,7989,1751712329,901016340,,1751712329,681966000,fcu
2025/07/05/17:45:30.023724,7990,1751712330,22988970,,1751712329,804217000,fcu
2025/07/05/17:45:30.101225,7991,1751712330,100991895,,1751712329,882278000,fcu
2025/07/05/17:45:30.202219,7992,1751712330,201980482,,1751712329,982764000,fcu
2025/07/05/17:45:30.300447,7993,1751712330,300102071,,1751712330,81537000,fcu
2025/07/05/17:45:30.380534,7994,1751712330,379538418,,1751712330,160909000,fcu
2025/07/05/17:45:30.559854,7995,1751712330,559102616,,1751712330,340302000,fcu
2025/07/05/17:45:30.639801,7996,1751712330,639420104,,1751712330,420928000,fcu
2025/07/05/17:45:30.739912,7997,1751712330,739332713,,1751712330,520745000,fcu
2025/07/05/17:45:30.840277,7998,1751712330,839886809,,1751712330,620804000,fcu
2025/07/05/17:45:30.960124,7999,1751712330,959124109,,1751712330,740809000,fcu
2025/07/05/17:45:31.079862,8000,1751712331,79495244,,1751712330,860667000,fcu
2025/07/05/17:45:31.159784,8001,1751712331,159567395,,1751712330,940490000,fcu
2025/07/05/17:45:31.259531,8002,1751712331,259128537,,1751712331,40841000,fcu
2025/07/05/17:45:31.359859,8003,1751712331,359111815,,1751712331,141035000,fcu
2025/07/05/17:45:31.521087,8004,1751712331,520455802,,1751712331,301960000,fcu
2025/07/05/17:45:31.623850,8005,1751712331,622915159,,1751712331,404222000,fcu
2025/07/05/17:45:31.701020,8006,1751712331,700254279,,1751712331,481674000,fcu
2025/07/05/17:45:31.801641,8007,1751712331,801332414,,1751712331,582224000,fcu
2025/07/05/17:45:31.880281,8008,1751712331,879434975,,1751712331,660850000,fcu
2025/07/05/17:45:32.001343,8009,1751712332,668550,,1751712331,781950000,fcu
2025/07/05/17:45:32.100642,8010,1751712332,100291463,,1751712331,881648000,fcu
2025/07/05/17:45:32.180480,8011,1751712332,179771608,,1751712331,961362000,fcu
2025/07/05/17:45:32.259970,8012,1751712332,259129116,,1751712332,40968000,fcu
2025/07/05/17:45:32.361029,8013,1751712332,359389604,,1751712332,140790000,fcu
2025/07/05/17:45:32.520607,8014,1751712332,519915265,,1751712332,301748000,fcu
2025/07/05/17:45:32.600984,8015,1751712332,600209378,,1751712332,381921000,fcu
2025/07/05/17:45:32.700442,8016,1751712332,700048480,,1751712332,481438000,fcu
2025/07/05/17:45:32.780377,8017,1751712332,780054617,,1751712332,561117000,fcu
2025/07/05/17:45:32.900423,8018,1751712332,899980309,,1751712332,681466000,fcu
2025/07/05/17:45:33.002305,8019,1751712333,2069683,,1751712332,782713000,fcu
2025/07/05/17:45:33.100842,8020,1751712333,100264697,,1751712332,881988000,fcu
2025/07/05/17:45:33.201450,8021,1751712333,200965711,,1751712332,982311000,fcu
2025/07/05/17:45:33.300526,8022,1751712333,299966785,,1751712333,81486000,fcu
2025/07/05/17:45:33.380243,8023,1751712333,379946721,,1751712333,160893000,fcu
2025/07/05/17:45:33.560378,8024,1751712333,559389242,,1751712333,341046000,fcu
2025/07/05/17:45:33.659499,8025,1751712333,659116310,,1751712333,440789000,fcu
2025/07/05/17:45:33.759716,8026,1751712333,759216217,,1751712333,540768000,fcu
2025/07/05/17:45:33.859615,8027,1751712333,859199526,,1751712333,640662000,fcu
2025/07/05/17:45:33.960268,8028,1751712333,959981163,,1751712333,741083000,fcu
2025/07/05/17:45:34.080010,8029,1751712334,79647813,,1751712333,860774000,fcu
2025/07/05/17:45:34.179893,8030,1751712334,179454159,,1751712333,961179000,fcu
2025/07/05/17:45:34.259653,8031,1751712334,259356125,,1751712334,40895000,fcu
2025/07/05/17:45:34.401636,8032,1751712334,401146828,,1751712334,182324000,fcu
2025/07/05/17:45:34.520821,8033,1751712334,520140739,,1751712334,301838000,fcu
2025/07/05/17:45:34.602002,8034,1751712334,601285047,,1751712334,382498000,fcu
2025/07/05/17:45:34.700170,8035,1751712334,699711388,,1751712334,481392000,fcu
2025/07/05/17:45:34.801320,8036,1751712334,800644010,,1751712334,581954000,fcu
2025/07/05/17:45:34.860625,8037,1751712334,860141118,,1751712334,641117000,fcu
2025/07/05/17:45:35.001562,8038,1751712335,934338,,1751712334,782289000,fcu
2025/07/05/17:45:35.100552,8039,1751712335,99935841,,1751712334,881952000,fcu
2025/07/05/17:45:35.180112,8040,1751712335,179890550,,1751712334,961073000,fcu
2025/07/05/17:45:35.300594,8041,1751712335,300019339,,1751712335,81718000,fcu
2025/07/05/17:45:35.423789,8042,1751712335,423092007,,1751712335,204469000,fcu
2025/07/05/17:45:35.541502,8043,1751712335,540334453,,1751712335,320910000,fcu
2025/07/05/17:45:35.641750,8044,1751712335,640070452,,1751712335,420494000,fcu
2025/07/05/17:45:35.721010,8045,1751712335,720382009,,1751712335,501741000,fcu
2025/07/05/17:45:35.823470,8046,1751712335,822902836,,1751712335,604310000,fcu
2025/07/05/17:45:35.901272,8047,1751712335,901055633,,1751712335,682158000,fcu
2025/07/05/17:45:36.023528,8048,1751712336,22580722,,1751712335,804214000,fcu
2025/07/05/17:45:36.100912,8049,1751712336,100092830,,1751712335,881930000,fcu
2025/07/05/17:45:36.201855,8050,1751712336,200979027,,1751712335,982409000,fcu
2025/07/05/17:45:36.300405,8051,1751712336,300013611,,1751712336,81714000,fcu
2025/07/05/17:45:36.380335,8052,1751712336,379840404,,1751712336,161215000,fcu
2025/07/05/17:45:36.559717,8053,1751712336,559089114,,1751712336,340879000,fcu
2025/07/05/17:45:36.659984,8054,1751712336,659086851,,1751712336,440802000,fcu
2025/07/05/17:45:36.779643,8055,1751712336,779097734,,1751712336,560530000,fcu
2025/07/05/17:45:36.859468,8056,1751712336,858915712,,1751712336,640792000,fcu
2025/07/05/17:45:36.959539,8057,1751712336,959050351,,1751712336,740904000,fcu
2025/07/05/17:45:37.060064,8058,1751712337,59106963,,1751712336,841125000,fcu
2025/07/05/17:45:37.161255,8059,1751712337,159965681,,1751712336,940958000,fcu
2025/07/05/17:45:37.259601,8060,1751712337,259125829,,1751712337,41050000,fcu
2025/07/05/17:45:37.401388,8061,1751712337,400852046,,1751712337,182198000,fcu
2025/07/05/17:45:37.541604,8062,1751712337,540173449,,1751712337,320396000,fcu
2025/07/05/17:45:37.623929,8063,1751712337,623231602,,1751712337,404305000,fcu
2025/07/05/17:45:37.720644,8064,1751712337,720189540,,1751712337,501206000,fcu
2025/07/05/17:45:37.823284,8065,1751712337,822377728,,1751712337,603939000,fcu
2025/07/05/17:45:37.941781,8066,1751712337,940066935,,1751712337,720424000,fcu
2025/07/05/17:45:38.040374,8067,1751712338,39219908,,1751712337,820493000,fcu
2025/07/05/17:45:38.120676,8068,1751712338,120426427,,1751712337,901563000,fcu
2025/07/05/17:45:38.201485,8069,1751712338,200789000,,1751712337,982387000,fcu
2025/07/05/17:45:38.300692,8070,1751712338,300268273,,1751712338,81152000,fcu
2025/07/05/17:45:38.422126,8071,1751712338,421524138,,1751712338,201952000,fcu
2025/07/05/17:45:38.601211,8072,1751712338,600664996,,1751712338,382254000,fcu
2025/07/05/17:45:38.700525,8073,1751712338,700055984,,1751712338,481139000,fcu
2025/07/05/17:45:38.779989,8074,1751712338,779509469,,1751712338,561097000,fcu
2025/07/05/17:45:38.900976,8075,1751712338,900352164,,1751712338,681967000,fcu
2025/07/05/17:45:39.001789,8076,1751712339,1031320,,1751712338,782689000,fcu
2025/07/05/17:45:39.079381,8077,1751712339,79099460,,1751712338,861273000,fcu
2025/07/05/17:45:39.201883,8078,1751712339,200813939,,1751712338,982211000,fcu
2025/07/05/17:45:39.280040,8079,1751712339,279204646,,1751712339,61244000,fcu
2025/07/05/17:45:39.379404,8080,1751712339,379134674,,1751712339,161127000,fcu
2025/07/05/17:45:39.559989,8081,1751712339,559316875,,1751712339,340963000,fcu
2025/07/05/17:45:39.660302,8082,1751712339,659534814,,1751712339,441375000,fcu
2025/07/05/17:45:39.781099,8083,1751712339,780174004,,1751712339,561158000,fcu
2025/07/05/17:45:39.859837,8084,1751712339,859316498,,1751712339,640968000,fcu
2025/07/05/17:45:39.979747,8085,1751712339,979192600,,1751712339,760918000,fcu
2025/07/05/17:45:40.059918,8086,1751712340,59039313,,1751712339,840505000,fcu
2025/07/05/17:45:40.140339,8087,1751712340,139721487,,1751712339,920659000,fcu
2025/07/05/17:45:40.223228,8088,1751712340,222838921,,1751712340,4240000,fcu
2025/07/05/17:45:40.322651,8089,1751712340,321057307,,1751712340,101390000,fcu
2025/07/05/17:45:40.460111,8090,1751712340,459146328,,1751712340,240692000,fcu
2025/07/05/17:45:40.579587,8091,1751712340,579011715,,1751712340,361251000,fcu
2025/07/05/17:45:40.700781,8092,1751712340,699895288,,1751712340,481729000,fcu
2025/07/05/17:45:40.801238,8093,1751712340,800693315,,1751712340,582081000,fcu
2025/07/05/17:45:40.880082,8094,1751712340,879968368,,1751712340,661408000,fcu
2025/07/05/17:45:41.001607,8095,1751712341,753542,,1751712340,782413000,fcu
2025/07/05/17:45:41.100847,8096,1751712341,99909976,,1751712340,881523000,fcu
2025/07/05/17:45:41.179636,8097,1751712341,178847400,,1751712340,961090000,fcu
2025/07/05/17:45:41.259988,8098,1751712341,259249202,,1751712341,41090000,fcu
2025/07/05/17:45:41.359335,8099,1751712341,359115952,,1751712341,140887000,fcu
2025/07/05/17:45:41.540091,8100,1751712341,539269807,,1751712341,320503000,fcu
2025/07/05/17:45:41.624414,8101,1751712341,623049842,,1751712341,404206000,fcu
2025/07/05/17:45:41.700706,8102,1751712341,700045760,,1751712341,481910000,fcu
2025/07/05/17:45:41.779468,8103,1751712341,779112177,,1751712341,561134000,fcu
2025/07/05/17:45:41.900265,8104,1751712341,899777858,,1751712341,681497000,fcu
2025/07/05/17:45:42.001453,8105,1751712342,1133421,,1751712341,782471000,fcu
2025/07/05/17:45:42.079499,8106,1751712342,78994008,,1751712341,861137000,fcu
2025/07/05/17:45:42.179508,8107,1751712342,178952027,,1751712341,961333000,fcu
2025/07/05/17:45:42.258937,8108,1751712342,258511212,,1751712342,40767000,fcu
2025/07/05/17:45:42.359488,8109,1751712342,359027145,,1751712342,141044000,fcu
2025/07/05/17:45:42.541755,8110,1751712342,540120963,,1751712342,320418000,fcu
2025/07/05/17:45:42.640207,8111,1751712342,639338122,,1751712342,420896000,fcu
2025/07/05/17:45:42.720338,8112,1751712342,719891599,,1751712342,501516000,fcu
2025/07/05/17:45:42.801378,8113,1751712342,801129534,,1751712342,582710000,fcu
2025/07/05/17:45:42.899974,8114,1751712342,899595434,,1751712342,681902000,fcu
2025/07/05/17:45:43.000535,8115,1751712343,2453,,1751712342,782259000,fcu
2025/07/05/17:45:43.100625,8116,1751712343,100218479,,1751712342,881429000,fcu
2025/07/05/17:45:43.201170,8117,1751712343,200722429,,1751712342,982247000,fcu
2025/07/05/17:45:43.259436,8118,1751712343,258939356,,1751712343,40930000,fcu
2025/07/05/17:45:43.359872,8119,1751712343,359282184,,1751712343,141085000,fcu
2025/07/05/17:45:43.520467,8120,1751712343,519827439,,1751712343,301930000,fcu
2025/07/05/17:45:43.601221,8121,1751712343,600349141,,1751712343,382315000,fcu
2025/07/05/17:45:43.700146,8122,1751712343,699458151,,1751712343,481479000,fcu
2025/07/05/17:45:43.800902,8123,1751712343,800340529,,1751712343,582267000,fcu
2025/07/05/17:45:43.920834,8124,1751712343,920104638,,1751712343,701475000,fcu
2025/07/05/17:45:44.001335,8125,1751712344,1114080,,1751712343,782519000,fcu
2025/07/05/17:45:44.099891,8126,1751712344,99466135,,1751712343,881434000,fcu
2025/07/05/17:45:44.179544,8127,1751712344,179154149,,1751712343,961119000,fcu
2025/07/05/17:45:44.300747,8128,1751712344,300167984,,1751712344,81431000,fcu
2025/07/05/17:45:44.421543,8129,1751712344,420957453,,1751712344,202261000,fcu
2025/07/05/17:45:44.601644,8130,1751712344,600742460,,1751712344,382330000,fcu
2025/07/05/17:45:44.700510,8131,1751712344,700152948,,1751712344,481765000,fcu
2025/07/05/17:45:44.800691,8132,1751712344,800286100,,1751712344,582000000,fcu
2025/07/05/17:45:44.879645,8133,1751712344,879375365,,1751712344,661081000,fcu
2025/07/05/17:45:45.001307,8134,1751712345,1101324,,1751712344,782338000,fcu
2025/07/05/17:45:45.100669,8135,1751712345,100227758,,1751712344,881496000,fcu
2025/07/05/17:45:45.201681,8136,1751712345,201061015,,1751712344,982271000,fcu
2025/07/05/17:45:45.300824,8137,1751712345,300260764,,1751712345,81409000,fcu
2025/07/05/17:45:45.380174,8138,1751712345,379529668,,1751712345,161144000,fcu
2025/07/05/17:45:45.559479,8139,1751712345,559170312,,1751712345,341226000,fcu
2025/07/05/17:45:45.659931,8140,1751712345,659195306,,1751712345,441091000,fcu
2025/07/05/17:45:45.760016,8141,1751712345,759390065,,1751712345,540924000,fcu
2025/07/05/17:45:45.858954,8142,1751712345,858561291,,1751712345,640675000,fcu
2025/07/05/17:45:46.000793,8143,1751712346,197558,,1751712345,782005000,fcu
2025/07/05/17:45:46.079778,8144,1751712346,79451451,,1751712345,861168000,fcu
2025/07/05/17:45:46.159633,8145,1751712346,158857252,,1751712345,940945000,fcu
2025/07/05/17:45:46.259104,8146,1751712346,258469573,,1751712346,40963000,fcu
2025/07/05/17:45:46.401838,8147,1751712346,401255708,,1751712346,182103000,fcu
2025/07/05/17:45:46.539887,8148,1751712346,539180208,,1751712346,320614000,fcu
2025/07/05/17:45:46.621252,8149,1751712346,621126456,,1751712346,402440000,fcu
2025/07/05/17:45:46.720196,8150,1751712346,719494469,,1751712346,501774000,fcu
2025/07/05/17:45:46.820630,8151,1751712346,820029729,,1751712346,601763000,fcu
2025/07/05/17:45:46.920097,8152,1751712346,919494558,,1751712346,701695000,fcu
2025/07/05/17:45:47.000236,8153,1751712346,999963161,,1751712346,781943000,fcu
2025/07/05/17:45:47.079554,8154,1751712347,79138070,,1751712346,861278000,fcu
2025/07/05/17:45:47.179689,8155,1751712347,179186621,,1751712346,961111000,fcu
2025/07/05/17:45:47.301001,8156,1751712347,300298914,,1751712347,81882000,fcu
2025/07/05/17:45:47.479686,8157,1751712347,479225732,,1751712347,261134000,fcu
2025/07/05/17:45:47.601080,8158,1751712347,600448367,,1751712347,382386000,fcu
2025/07/05/17:45:47.700931,8159,1751712347,700266245,,1751712347,481924000,fcu
2025/07/05/17:45:47.801290,8160,1751712347,801006330,,1751712347,582516000,fcu
2025/07/05/17:45:47.900221,8161,1751712347,899585814,,1751712347,681370000,fcu
2025/07/05/17:45:48.001425,8162,1751712348,1216532,,1751712347,782524000,fcu
2025/07/05/17:45:48.079455,8163,1751712348,78988037,,1751712347,861175000,fcu
2025/07/05/17:45:48.201389,8164,1751712348,200500305,,1751712347,982186000,fcu
2025/07/05/17:45:48.299983,8165,1751712348,299373705,,1751712348,81324000,fcu
2025/07/05/17:45:48.379065,8166,1751712348,378436407,,1751712348,160910000,fcu
2025/07/05/17:45:48.559446,8167,1751712348,558500966,,1751712348,341044000,fcu
2025/07/05/17:45:48.658935,8168,1751712348,658465284,,1751712348,441059000,fcu
2025/07/05/17:45:48.759720,8169,1751712348,759159209,,1751712348,541111000,fcu
2025/07/05/17:45:48.859369,8170,1751712348,859052729,,1751712348,640615000,fcu
2025/07/05/17:45:48.979372,8171,1751712348,978551251,,1751712348,760717000,fcu
2025/07/05/17:45:49.059770,8172,1751712349,59315321,,1751712348,841116000,fcu
2025/07/05/17:45:49.159345,8173,1751712349,159053774,,1751712348,940913000,fcu
2025/07/05/17:45:49.259337,8174,1751712349,258781060,,1751712349,40951000,fcu
2025/07/05/17:45:49.401207,8175,1751712349,400605896,,1751712349,182344000,fcu
2025/07/05/17:45:49.539131,8176,1751712349,538575426,,1751712349,320828000,fcu
2025/07/05/17:45:49.622987,8177,1751712349,622371821,,1751712349,404260000,fcu
2025/07/05/17:45:49.700168,8178,1751712349,699619285,,1751712349,481848000,fcu
2025/07/05/17:45:49.801461,8179,1751712349,801045580,,1751712349,582461000,fcu
2025/07/05/17:45:49.919610,8180,1751712349,919145828,,1751712349,701113000,fcu
2025/07/05/17:45:50.001487,8181,1751712350,1100882,,1751712349,782705000,fcu
2025/07/05/17:45:50.100285,8182,1751712350,99579991,,1751712349,881748000,fcu
2025/07/05/17:45:50.179117,8183,1751712350,178855825,,1751712349,961190000,fcu
2025/07/05/17:45:50.279515,8184,1751712350,278871971,,1751712350,60935000,fcu
2025/07/05/17:45:50.360086,8185,1751712350,359187480,,1751712350,140881000,fcu
2025/07/05/17:45:50.539314,8186,1751712350,539004947,,1751712350,320838000,fcu
2025/07/05/17:45:50.639728,8187,1751712350,639362390,,1751712350,420428000,fcu
2025/07/05/17:45:50.720300,8188,1751712350,719464881,,1751712350,501493000,fcu
2025/07/05/17:45:50.801279,8189,1751712350,801021635,,1751712350,582724000,fcu
2025/07/05/17:45:50.900109,8190,1751712350,899553157,,1751712350,681464000,fcu
2025/07/05/17:45:51.000845,8191,1751712351,69851,,1751712350,782369000,fcu
2025/07/05/17:45:51.079304,8192,1751712351,78825264,,1751712350,861280000,fcu
2025/07/05/17:45:51.201092,8193,1751712351,200357212,,1751712350,982222000,fcu
2025/07/05/17:45:51.301057,8194,1751712351,300353248,,1751712351,81680000,fcu
2025/07/05/17:45:51.440231,8195,1751712351,439186726,,1751712351,220512000,fcu
2025/07/05/17:45:51.559891,8196,1751712351,559462650,,1751712351,341056000,fcu
2025/07/05/17:45:51.659539,8197,1751712351,658582398,,1751712351,441286000,fcu
2025/07/05/17:45:51.779629,8198,1751712351,779193213,,1751712351,560635000,fcu
2025/07/05/17:45:51.859661,8199,1751712351,858602694,,1751712351,640757000,fcu
2025/07/05/17:45:51.959532,8200,1751712351,958648990,,1751712351,740804000,fcu
2025/07/05/17:45:52.059976,8201,1751712352,59241275,,1751712351,840995000,fcu
2025/07/05/17:45:52.159111,8202,1751712352,158428067,,1751712351,940474000,fcu
2025/07/05/17:45:52.259132,8203,1751712352,258234735,,1751712352,40700000,fcu
2025/07/05/17:45:52.400945,8204,1751712352,400228309,,1751712352,182006000,fcu
2025/07/05/17:45:52.539685,8205,1751712352,539080247,,1751712352,320747000,fcu
2025/07/05/17:45:52.641945,8206,1751712352,641367565,,1751712352,423442000,fcu
2025/07/05/17:45:52.719651,8207,1751712352,719011749,,1751712352,501278000,fcu
2025/07/05/17:45:52.800067,8208,1751712352,799441830,,1751712352,581818000,fcu
2025/07/05/17:45:52.919916,8209,1751712352,919287066,,1751712352,701458000,fcu
2025/07/05/17:45:53.001352,8210,1751712353,1032469,,1751712352,782699000,fcu
2025/07/05/17:45:53.100226,8211,1751712353,99624872,,1751712352,881935000,fcu
2025/07/05/17:45:53.201570,8212,1751712353,201067500,,1751712352,982771000,fcu
2025/07/05/17:45:53.299980,8213,1751712353,299376626,,1751712353,81496000,fcu
2025/07/05/17:45:53.420934,8214,1751712353,419988672,,1751712353,202204000,fcu
2025/07/05/17:45:53.600448,8215,1751712353,599935811,,1751712353,382147000,fcu
2025/07/05/17:45:53.659319,8216,1751712353,658519972,,1751712353,440769000,fcu
2025/07/05/17:45:53.779842,8217,1751712353,779049280,,1751712353,560467000,fcu
2025/07/05/17:45:53.900853,8218,1751712353,900136558,,1751712353,681388000,fcu
2025/07/05/17:45:54.020889,8219,1751712354,20144583,,1751712353,801510000,fcu
2025/07/05/17:45:54.100002,8220,1751712354,99403403,,1751712353,882074000,fcu
2025/07/05/17:45:54.201172,8221,1751712354,200969886,,1751712353,982673000,fcu
2025/07/05/17:45:54.300192,8222,1751712354,299444096,,1751712354,81916000,fcu
2025/07/05/17:45:54.442745,8223,1751712354,442279251,,1751712354,223535000,fcu
2025/07/05/17:45:54.559853,8224,1751712354,559547597,,1751712354,340898000,fcu
2025/07/05/17:45:54.659988,8225,1751712354,659358852,,1751712354,441192000,fcu
2025/07/05/17:45:54.779452,8226,1751712354,779015800,,1751712354,560678000,fcu
2025/07/05/17:45:54.860375,8227,1751712354,859309777,,1751712354,641034000,fcu
2025/07/05/17:45:55.000472,8228,1751712355,54953,,1751712354,782201000,fcu
2025/07/05/17:45:55.099807,8229,1751712355,99278787,,1751712354,881363000,fcu
2025/07/05/17:45:55.200989,8230,1751712355,200406899,,1751712354,981567000,fcu
2025/07/05/17:45:55.279065,8231,1751712355,278872086,,1751712355,61111000,fcu
2025/07/05/17:45:55.401254,8232,1751712355,400986731,,1751712355,182511000,fcu
2025/07/05/17:45:55.559171,8233,1751712355,558329300,,1751712355,340876000,fcu
2025/07/05/17:45:55.659890,8234,1751712355,659002845,,1751712355,440809000,fcu
2025/07/05/17:45:55.758815,8235,1751712355,758070895,,1751712355,540867000,fcu
2025/07/05/17:45:55.859390,8236,1751712355,859044760,,1751712355,641069000,fcu
2025/07/05/17:45:56.000702,8237,1751712356,379962,,1751712355,782465000,fcu
2025/07/05/17:45:56.099888,8238,1751712356,99406566,,1751712355,881732000,fcu
2025/07/05/17:45:56.201228,8239,1751712356,200917574,,1751712355,982666000,fcu
2025/07/05/17:45:56.299548,8240,1751712356,299078835,,1751712356,81160000,fcu
2025/07/05/17:45:56.420612,8241,1751712356,419889652,,1751712356,202178000,fcu
2025/07/05/17:45:56.539285,8242,1751712356,538902756,,1751712356,321017000,fcu
2025/07/05/17:45:56.641883,8243,1751712356,641283686,,1751712356,423455000,fcu
2025/07/05/17:45:56.720153,8244,1751712356,719995927,,1751712356,501902000,fcu
2025/07/05/17:45:56.822941,8245,1751712356,822465350,,1751712356,604341000,fcu
2025/07/05/17:45:56.900276,8246,1751712356,900023962,,1751712356,682230000,fcu
2025/07/05/17:45:57.022541,8247,1751712357,21728714,,1751712356,803954000,fcu
2025/07/05/17:45:57.100273,8248,1751712357,100008252,,1751712356,881755000,fcu
2025/07/05/17:45:57.201304,8249,1751712357,201041666,,1751712356,982517000,fcu
2025/07/05/17:45:57.299792,8250,1751712357,299171891,,1751712357,81358000,fcu
2025/07/05/17:45:57.379239,8251,1751712357,378849849,,1751712357,161137000,fcu
2025/07/05/17:45:57.558694,8252,1751712357,558147018,,1751712357,340943000,fcu
2025/07/05/17:45:57.659405,8253,1751712357,658288824,,1751712357,440710000,fcu
2025/07/05/17:45:57.758584,8254,1751712357,758177403,,1751712357,541086000,fcu
2025/07/05/17:45:57.858807,8255,1751712357,858181904,,1751712357,640813000,fcu
