time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.remote_timestamp_ns,.observed_offset_ns,.estimated_offset_ns,.round_trip_time_ms
2025/07/05/17:46:50.177783,9324,1751712410,176915904,,2783895278000,1751709626271494899,1751709626283147008,20.280162811279297
2025/07/05/17:46:50.278219,9325,1751712410,277456425,,2783995454000,1751709626271473871,1751709626283147008,20.637758255004883
2025/07/05/17:46:50.377596,9326,1751712410,377033020,,2784095432000,1751709626271459432,1751709626283147008,20.27509307861328
2025/07/05/17:46:50.478007,9327,1751712410,477301335,,2784195465000,1751709626271558031,1751709626283147008,20.55288314819336
2025/07/05/17:46:50.576715,9328,1751712410,576202132,,2784294566000,1751709626271827988,1751709626283147008,19.611684799194336
2025/07/05/17:46:50.677032,9329,1751712410,676604568,,2784394812000,1751709626271777400,1751709626283147008,20.026288986206055
2025/07/05/17:46:50.776955,9330,1751712410,776293720,,2784495094000,1751709626271296891,1751709626283147008,19.79635238647461
2025/07/05/17:46:50.877652,9331,1751712410,877367467,,2784595094000,1751709626271842031,1751709626283147008,20.50432014465332
2025/07/05/17:46:50.977809,9332,1751712410,976691949,,2784694992000,1751709626271658599,1751709626283147008,20.078941345214844
2025/07/05/17:46:51.077887,9333,1751712411,77212694,,2784795233000,1751709626271625902,1751709626283147008,20.698583602905273
2025/07/05/17:46:51.176973,9334,1751712411,176576510,,2784895118000,1751709626271533277,1751709626283147008,19.84573745727539
2025/07/05/17:46:51.278232,9335,1751712411,277177659,,2784994856000,1751709626272018358,1751709626283147008,20.599929809570312
2025/07/05/17:46:51.377003,9336,1751712411,376360978,,2785094852000,1751709626271635915,1751709626283147008,19.74034881591797
2025/07/05/17:46:51.477761,9337,1751712411,477339923,,2785195117000,1751709626271846093,1751709626283147008,20.470781326293945
2025/07/05/17:46:51.578015,9338,1751712411,577212072,,2785295114000,1751709626271900266,1751709626283147008,20.38619041442871
2025/07/05/17:46:51.677736,9339,1751712411,677132837,,2785394457000,1751709626272429451,1751709626283147008,20.484960556030273
2025/07/05/17:46:51.777788,9340,1751712411,777173957,,2785495307000,1751709626271651001,1751709626283147008,20.425437927246094
2025/07/05/17:46:51.877663,9341,1751712411,877138332,,2785595469000,1751709626271430326,1751709626283147008,20.472164154052734
2025/07/05/17:46:51.977918,9342,1751712411,977181414,,2785695330000,1751709626271557488,1751709626283147008,20.57874298095703
2025/07/05/17:46:52.077919,9343,1751712412,77423953,,2785795088000,1751709626271808301,1751709626283147008,20.59233856201172
2025/07/05/17:46:52.177826,9344,1751712412,177255536,,2785895231000,1751709626271642606,1751709626283147008,20.756006240844727
2025/07/05/17:46:52.277875,9345,1751712412,277210261,,2785995322000,1751709626271585370,1751709626283147008,20.598651885986328
2025/07/05/17:46:52.377688,9346,1751712412,377158942,,2786095315000,1751709626271567392,1751709626283147008,20.547395706176758
2025/07/05/17:46:52.477652,9347,1751712412,477141538,,2786194466000,1751709626272470645,1751709626283147008,20.40581703186035
2025/07/05/17:46:52.576714,9348,1751712412,576192825,,2786295089000,1751709626271318632,1751709626283147008,19.562633514404297
2025/07/05/17:46:52.677624,9349,1751712412,677371907,,2786395237000,1751709626271635340,1751709626283147008,20.559579849243164
2025/07/05/17:46:52.776521,9350,1751712412,776061593,,2786495364000,1751709626270908104,1751709626283147008,19.572681427001953
2025/07/05/17:46:52.877665,9351,1751712412,877138335,,2786595288000,1751709626271661023,1751709626283147008,20.373424530029297
2025/07/05/17:46:52.976724,9352,1751712412,976197990,,2786694836000,1751709626271588931,1751709626283147008,19.541784286499023
2025/07/05/17:46:53.076808,9353,1751712413,76129953,,2786795064000,1751709626271294013,1751709626283147008,19.537023544311523
2025/07/05/17:46:53.177669,9354,1751712413,177152343,,2786895114000,1751709626271767223,1751709626283147008,20.53473663330078
2025/07/05/17:46:53.276860,9355,1751712413,276404602,,2786995452000,1751709626270926112,1751709626283147008,19.588817596435547
2025/07/05/17:46:53.377638,9356,1751712413,377166896,,2787095294000,1751709626271540397,1751709626283147008,20.656211853027344
2025/07/05/17:46:53.477619,9357,1751712413,477131707,,2787195460000,1751709626271468863,1751709626283147008,20.401710510253906
2025/07/05/17:46:53.578266,9358,1751712413,577256822,,2787294795000,1751709626272142870,1751709626283147008,20.634056091308594
2025/07/05/17:46:53.677282,9359,1751712413,676666268,,2787394489000,1751709626272134868,1751709626283147008,20.0781307220459
2025/07/05/17:46:53.776885,9360,1751712413,776316148,,2787495111000,1751709626271389976,1751709626283147008,19.61727523803711
2025/07/05/17:46:53.878197,9361,1751712413,877431074,,2787595235000,1751709626271664509,1751709626283147008,20.63030433654785
2025/07/05/17:46:53.978124,9362,1751712413,977290093,,2787695019000,1751709626272001995,1751709626283147008,20.534395217895508
2025/07/05/17:46:54.077938,9363,1751712414,77322878,,2787795238000,1751709626271681088,1751709626283147008,20.79973602294922
2025/07/05/17:46:54.176729,9364,1751712414,176243513,,2787895099000,1751709626271289959,1751709626283147008,19.702241897583008
2025/07/05/17:46:54.277319,9365,1751712414,276712015,,2787995106000,1751709626271611128,1751709626283147008,19.97008514404297
2025/07/05/17:46:54.377076,9366,1751712414,376319220,,2788094993000,1751709626271472491,1751709626283147008,19.698219299316406
2025/07/05/17:46:54.477527,9367,1751712414,477295960,,2788195271000,1751709626271667944,1751709626283147008,20.393888473510742
2025/07/05/17:46:54.576768,9368,1751712414,576252667,,2788295279000,1751709626271137481,1751709626283147008,19.668766021728516
2025/07/05/17:46:54.676762,9369,1751712414,676125435,,2788395354000,1751709626271003137,1751709626283147008,19.531503677368164
2025/07/05/17:46:54.778064,9370,1751712414,777240141,,2788495453000,1751709626271441422,1751709626283147008,20.68759536743164
2025/07/05/17:46:54.877722,9371,1751712414,877189402,,2788595458000,1751709626271428488,1751709626283147008,20.599525451660156
2025/07/05/17:46:54.977052,9372,1751712414,976272535,,2788695113000,1751709626271327671,1751709626283147008,19.65787124633789
2025/07/05/17:46:55.077533,9373,1751712415,76866469,,2788795019000,1751709626271663464,1751709626283147008,20.00617027282715
2025/07/05/17:46:55.177512,9374,1751712415,176815746,,2788895027000,1751709626271683736,1751709626283147008,20.2021484375
2025/07/05/17:46:55.276832,9375,1751712415,276150106,,2788995444000,1751709626270876713,1751709626283147008,19.654428482055664
2025/07/05/17:46:55.377596,9376,1751712415,376994769,,2789095118000,1751709626271631168,1751709626283147008,20.486534118652344
2025/07/05/17:46:55.476687,9377,1751712415,476127003,,2789195102000,1751709626271214944,1751709626283147008,19.616348266601562
2025/07/05/17:46:55.577385,9378,1751712415,576379161,,2789295284000,1751709626271255787,1751709626283147008,19.674001693725586
2025/07/05/17:46:55.677274,9379,1751712415,677033953,,2789395269000,1751709626271345931,1751709626283147008,20.253215789794922
2025/07/05/17:46:55.778030,9380,1751712415,777346488,,2789495459000,1751709626271508277,1751709626283147008,20.747594833374023
2025/07/05/17:46:55.876594,9381,1751712415,876077522,,2789595135000,1751709626271145953,1751709626283147008,19.588558197021484
2025/07/05/17:46:55.976925,9382,1751712415,976135414,,2789695002000,1751709626271302345,1751709626283147008,19.6530704498291
2025/07/05/17:46:56.076674,9383,1751712416,76132558,,2789795262000,1751709626271110238,1751709626283147008,19.512401580810547
2025/07/05/17:46:56.176843,9384,1751712416,176205338,,2789895317000,1751709626271078935,1751709626283147008,19.609621047973633
2025/07/05/17:46:56.276770,9385,1751712416,276450594,,2789995231000,1751709626271121944,1751709626283147008,19.685569763183594
2025/07/05/17:46:56.376585,9386,1751712416,376101729,,2790095064000,1751709626271251850,1751709626283147008,19.562911987304688
2025/07/05/17:46:56.476846,9387,1751712416,476155082,,2790194485000,1751709626271965835,1751709626283147008,19.404874801635742
2025/07/05/17:46:56.576492,9388,1751712416,576091616,,2790295251000,1751709626271045407,1751709626283147008,19.58657455444336
2025/07/05/17:46:56.677521,9389,1751712416,677047680,,2790395221000,1751709626271563772,1751709626283147008,20.51906394958496
2025/07/05/17:46:56.777079,9390,1751712416,776237584,,2790495456000,1751709626270970906,1751709626283147008,19.618078231811523
2025/07/05/17:46:56.877052,9391,1751712416,876763738,,2790595446000,1751709626271056322,1751709626283147008,19.98720932006836
2025/07/05/17:46:56.977089,9392,1751712416,976174096,,2790694829000,1751709626271573280,1751709626283147008,19.540023803710938
2025/07/05/17:46:57.076726,9393,1751712417,76082491,,2790795104000,1751709626271194237,1751709626283147008,19.557191848754883
2025/07/05/17:46:57.176489,9394,1751712417,176214149,,2790895268000,1751709626271084459,1751709626283147008,19.714765548706055
2025/07/05/17:46:57.276937,9395,1751712417,276282802,,2790995021000,1751709626271375066,1751709626283147008,19.767684936523438
2025/07/05/17:46:57.377130,9396,1751712417,376272232,,2791095086000,1751709626271296608,1751709626283147008,19.77203369140625
2025/07/05/17:46:57.476778,9397,1751712417,476369804,,2791195354000,1751709626271116442,1751709626283147008,19.5008544921875
2025/07/05/17:46:57.576509,9398,1751712417,576123070,,2791295099000,1751709626271222748,1751709626283147008,19.599388122558594
2025/07/05/17:46:57.677252,9399,1751712417,676679087,,2791395011000,1751709626271585462,1751709626283147008,20.161340713500977
2025/07/05/17:46:57.777339,9400,1751712417,776281201,,2791494798000,1751709626271650888,1751709626283147008,19.65990447998047
2025/07/05/17:46:57.877368,9401,1751712417,876979589,,2791595465000,1751709626271342627,1751709626283147008,20.340578079223633
2025/07/05/17:46:57.976557,9402,1751712417,976114922,,2791695306000,1751709626270999885,1751709626283147008,19.614856719970703
2025/07/05/17:46:58.076602,9403,1751712418,76326318,,2791795461000,1751709626270944828,1751709626283147008,19.593975067138672
2025/07/05/17:46:58.179065,9404,1751712418,176311635,,2791894804000,1751709626271648747,1751709626283147008,19.70028305053711
2025/07/05/17:46:58.276752,9405,1751712418,276077832,,2791995014000,1751709626271271947,1751709626283147008,19.573760986328125
2025/07/05/17:46:58.377134,9406,1751712418,376525442,,2792095311000,1751709626271259739,1751709626283147008,19.90188980102539
2025/07/05/17:46:58.477776,9407,1751712418,477227509,,2792194486000,1751709626272379190,1751709626283147008,20.72083282470703
2025/07/05/17:46:58.576682,9408,1751712418,576068023,,2792295332000,1751709626270959067,1751709626283147008,19.55023193359375
2025/07/05/17:46:58.676893,9409,1751712418,676483937,,2792395103000,1751709626271337454,1751709626283147008,19.63488006591797
2025/07/05/17:46:58.777499,9410,1751712418,776700077,,2792495306000,1751709626271329421,1751709626283147008,20.123559951782227
2025/07/05/17:46:58.877005,9411,1751712418,876123493,,2792595448000,1751709626270894122,1751709626283147008,19.557344436645508
2025/07/05/17:46:58.976943,9412,1751712418,976250799,,2792694622000,1751709626271765991,1751709626283147008,19.721233367919922
2025/07/05/17:46:59.076907,9413,1751712419,76210670,,2792795473000,1751709626270893333,1751709626283147008,19.68418312072754
2025/07/05/17:46:59.177165,9414,1751712419,176545865,,2792894532000,1751709626272034883,1751709626283147008,19.954410552978516
2025/07/05/17:46:59.276894,9415,1751712419,276365441,,2792994473000,1751709626271949438,1751709626283147008,19.603565216064453
2025/07/05/17:46:59.376650,9416,1751712419,376077048,,2793094592000,1751709626271715609,1751709626283147008,19.534923553466797
2025/07/05/17:46:59.477061,9417,1751712419,476131780,,2793195320000,1751709626271009291,1751709626283147008,19.597820281982422
2025/07/05/17:46:59.576955,9418,1751712419,576278480,,2793295466000,1751709626271043386,1751709626283147008,19.534231185913086
2025/07/05/17:46:59.676770,9419,1751712419,676142281,,2793395079000,1751709626271222452,1751709626283147008,19.671775817871094
2025/07/05/17:46:59.777450,9420,1751712419,776496514,,2793495029000,1751709626271462233,1751709626283147008,19.981597900390625
2025/07/05/17:46:59.877064,9421,1751712419,876541085,,2793595464000,1751709626270956533,1751709626283147008,19.847801208496094
2025/07/05/17:46:59.978218,9422,1751712419,977310398,,2793694834000,1751709626272074790,1751709626283147008,20.799421310424805
2025/07/05/17:47:00.077480,9423,1751712420,76691512,,2793795458000,1751709626271131464,1751709626283147008,20.195402145385742
2025/07/05/17:47:00.176447,9424,1751712420,176237023,,2793895350000,1751709626271098316,1751709626283147008,19.56890106201172
2025/07/05/17:47:00.276855,9425,1751712420,276108241,,2793995123000,1751709626271241175,1751709626283147008,19.4842529296875
2025/07/05/17:47:00.377261,9426,1751712420,376127460,,2794094771000,1751709626271607056,1751709626283147008,19.495162963867188
2025/07/05/17:47:00.476446,9427,1751712420,476244425,,2794195267000,1751709626271052735,1751709626283147008,19.572921752929688
2025/07/05/17:47:00.578293,9428,1751712420,576114531,,2794294534000,1751709626271812369,1751709626283147008,19.51926612854004
2025/07/05/17:47:00.676994,9429,1751712420,676371918,,2794394462000,1751709626272017389,1751709626283147008,19.77428436279297
2025/07/05/17:47:00.777206,9430,1751712420,776439530,,2794495224000,1751709626271294366,1751709626283147008,19.837080001831055
2025/07/05/17:47:00.877314,9431,1751712420,876728091,,2794595123000,1751709626271493598,1751709626283147008,20.198827743530273
2025/07/05/17:47:00.977228,9432,1751712420,976391006,,2794695303000,1751709626271177031,1751709626283147008,19.81817054748535
2025/07/05/17:47:01.077448,9433,1751712421,77055219,,2794795285000,1751709626271417909,1751709626283147008,20.11325454711914
2025/07/05/17:47:01.177088,9434,1751712421,176576388,,2794895027000,1751709626271531187,1751709626283147008,20.029935836791992
2025/07/05/17:47:01.277032,9435,1751712421,276220083,,2794995099000,1751709626271270186,1751709626283147008,19.695966720581055
2025/07/05/17:47:01.376724,9436,1751712421,376192178,,2795095119000,1751709626271211705,1751709626283147008,19.71575355529785
2025/07/05/17:47:01.477588,9437,1751712421,477130939,,2795195471000,1751709626271382820,1751709626283147008,20.546979904174805
2025/07/05/17:47:01.576434,9438,1751712421,575834230,,2795295023000,1751709626271174315,1751709626283147008,19.270130157470703
2025/07/05/17:47:01.676988,9439,1751712421,676691986,,2795395291000,1751709626271249504,1751709626283147008,20.010334014892578
2025/07/05/17:47:01.777525,9440,1751712421,776729044,,2795495005000,1751709626271602350,1751709626283147008,20.217586517333984
2025/07/05/17:47:01.877239,9441,1751712421,876480852,,2795595330000,1751709626271249167,1751709626283147008,19.792917251586914
2025/07/05/17:47:01.977328,9442,1751712421,976268916,,2795694581000,1751709626271918277,1751709626283147008,19.535905838012695
2025/07/05/17:47:02.076906,9443,1751712422,76175587,,2795795267000,1751709626271071440,1751709626283147008,19.666440963745117
2025/07/05/17:47:02.176650,9444,1751712422,176081922,,2795895445000,1751709626270874935,1751709626283147008,19.518890380859375
2025/07/05/17:47:02.277416,9445,1751712422,276874897,,2795994514000,1751709626272130438,1751709626283147008,20.07284927368164
2025/07/05/17:47:02.377467,9446,1751712422,377033168,,2796094459000,1751709626272316648,1751709626283147008,20.511396408081055
2025/07/05/17:47:02.477886,9447,1751712422,477236820,,2796195095000,1751709626271870120,1751709626283147008,20.538833618164062
2025/07/05/17:47:02.576484,9448,1751712422,575888419,,2796295240000,1751709626271002958,1751709626283147008,19.285892486572266
2025/07/05/17:47:02.677784,9449,1751712422,677080203,,2796395454000,1751709626271328249,1751709626283147008,20.592008590698242
2025/07/05/17:47:02.776511,9450,1751712422,775867118,,2796495010000,1751709626271206930,1751709626283147008,19.295251846313477
2025/07/05/17:47:02.877085,9451,1751712422,876581680,,2796595310000,1751709626271191326,1751709626283147008,19.791933059692383
2025/07/05/17:47:02.978266,9452,1751712422,977300005,,2796694521000,1751709626272395734,1751709626283147008,20.762649536132812
2025/07/05/17:47:03.076819,9453,1751712423,76162914,,2796795461000,1751709626270906452,1751709626283147008,19.583614349365234
2025/07/05/17:47:03.176739,9454,1751712423,176318183,,2796895273000,1751709626271138593,1751709626283147008,19.791244506835938
2025/07/05/17:47:03.276488,9455,1751712423,275994096,,2796995268000,1751709626271031130,1751709626283147008,19.385522842407227
2025/07/05/17:47:03.377067,9456,1751712423,376083859,,2797094521000,1751709626271832182,1751709626283147008,19.457677841186523
2025/07/05/17:47:03.477997,9457,1751712423,476866077,,2797195464000,1751709626270940206,1751709626283147008,19.753299713134766
2025/07/05/17:47:03.576728,9458,1751712423,575813321,,2797294479000,1751709626271687283,1751709626283147008,19.290403366088867
2025/07/05/17:47:03.677172,9459,1751712423,676286369,,2797394455000,1751709626271929701,1751709626283147008,19.787776947021484
2025/07/05/17:47:03.777526,9460,1751712423,776543971,,2797495452000,1751709626271079307,1751709626283147008,20.019630432128906
2025/07/05/17:47:03.876545,9461,1751712423,876080838,,2797595053000,1751709626271244775,1751709626283147008,19.561054229736328
2025/07/05/17:47:03.976477,9462,1751712423,976100661,,2797694534000,1751709626271843869,1751709626283147008,19.44205665588379
2025/07/05/17:47:04.076585,9463,1751712424,76399831,,2797794548000,1751709626271829850,1751709626283147008,19.70441436767578
2025/07/05/17:47:04.176705,9464,1751712424,176102526,,2797895222000,1751709626271087024,1751709626283147008,19.581602096557617
2025/07/05/17:47:04.276613,9465,1751712424,275695286,,2797995102000,1751709626270992532,1751709626283147008,19.197467803955078
2025/07/05/17:47:04.376944,9466,1751712424,376478736,,2798095115000,1751709626271427454,1751709626283147008,19.866947174072266
2025/07/05/17:47:04.477715,9467,1751712424,477215346,,2798194452000,1751709626272452099,1751709626283147008,20.618669509887695
2025/07/05/17:47:04.576734,9468,1751712424,576177099,,2798295122000,1751709626271278840,1751709626283147008,19.548131942749023
2025/07/05/17:47:04.677597,9469,1751712424,677281789,,2798395128000,1751709626271701267,1751709626283147008,20.5373477935791
2025/07/05/17:47:04.776776,9470,1751712424,776204707,,2798494461000,1751709626271909718,1751709626283147008,19.632089614868164
2025/07/05/17:47:04.876767,9471,1751712424,876150036,,2798595032000,1751709626271290659,1751709626283147008,19.650136947631836
2025/07/05/17:47:04.977172,9472,1751712424,976332939,,2798695301000,1751709626271126184,1751709626283147008,19.806968688964844
2025/07/05/17:47:05.077531,9473,1751712425,76516596,,2798795106000,1751709626271412036,1751709626283147008,19.992250442504883
2025/07/05/17:47:05.176798,9474,1751712425,176140854,,2798895112000,1751709626271211252,1751709626283147008,19.627450942993164
2025/07/05/17:47:05.276801,9475,1751712425,276427159,,2798995304000,1751709626271053026,1751709626283147008,19.663105010986328
2025/07/05/17:47:05.376678,9476,1751712425,376133114,,2799095301000,1751709626271012000,1751709626283147008,19.634014129638672
2025/07/05/17:47:05.477860,9477,1751712425,477273515,,2799195106000,1751709626271893105,1751709626283147008,20.545135498046875
2025/07/05/17:47:05.576731,9478,1751712425,576152458,,2799295302000,1751709626271082128,1751709626283147008,19.528425216674805
2025/07/05/17:47:05.677620,9479,1751712425,677183206,,2799394812000,1751709626272069519,1751709626283147008,20.598468780517578
2025/07/05/17:47:05.779484,9480,1751712425,776173625,,2799494717000,1751709626271730203,1751709626283147008,19.44672966003418
2025/07/05/17:47:05.876994,9481,1751712425,876452379,,2799595000000,1751709626271415955,1751709626283147008,19.586484909057617
2025/07/05/17:47:05.977160,9482,1751712425,976284871,,2799695061000,1751709626271452549,1751709626283147008,19.538270950317383
2025/07/05/17:47:06.076484,9483,1751712426,75729435,,2799795055000,1751709626271052538,1751709626283147008,19.237491607666016
2025/07/05/17:47:06.176650,9484,1751712426,175907757,,2799895045000,1751709626271190362,1751709626283147008,19.327306747436523
2025/07/05/17:47:06.277191,9485,1751712426,276165099,,2799995072000,1751709626271262900,1751709626283147008,19.6556396484375
2025/07/05/17:47:06.376594,9486,1751712426,375670321,,2800095105000,1751709626270986600,1751709626283147008,19.15186309814453
2025/07/05/17:47:06.476591,9487,1751712426,476260478,,2800195282000,1751709626271149375,1751709626283147008,19.383100509643555
2025/07/05/17:47:06.576495,9488,1751712426,576086609,,2800295118000,1751709626271287462,1751709626283147008,19.3489933013916
2025/07/05/17:47:06.677838,9489,1751712426,677140832,,2800395459000,1751709626271336056,1751709626283147008,20.682706832885742
2025/07/05/17:47:06.776831,9490,1751712426,776160739,,2800495277000,1751709626271064035,1751709626283147008,19.632553100585938
2025/07/05/17:47:06.876724,9491,1751712426,876116301,,2800595118000,1751709626271236000,1751709626283147008,19.517141342163086
2025/07/05/17:47:06.976588,9492,1751712426,976145121,,2800695273000,1751709626271060541,1751709626283147008,19.619298934936523
2025/07/05/17:47:07.080093,9493,1751712427,76856362,,2800794555000,1751709626271849104,1751709626283147008,19.58010482788086
2025/07/05/17:47:07.176865,9494,1751712427,176136424,,2800895286000,1751709626271034735,1751709626283147008,19.6270809173584
2025/07/05/17:47:07.276722,9495,1751712427,275693992,,2800995019000,1751709626271092308,1751709626283147008,19.160852432250977
2025/07/05/17:47:07.376538,9496,1751712427,376103168,,2801095115000,1751709626271185605,1751709626283147008,19.59954833984375
2025/07/05/17:47:07.476595,9497,1751712427,476150680,,2801194529000,1751709626271798950,1751709626283147008,19.640758514404297
2025/07/05/17:47:07.577084,9498,1751712427,576285439,,2801295449000,1751709626270936339,1751709626283147008,19.775625228881836
2025/07/05/17:47:07.676745,9499,1751712427,676278084,,2801395289000,1751709626271080332,1751709626283147008,19.457796096801758
2025/07/05/17:47:07.777427,9500,1751712427,776760186,,2801495463000,1751709626271167402,1751709626283147008,20.251604080200195
2025/07/05/17:47:07.877610,9501,1751712427,876479741,,2801595275000,1751709626271275664,1751709626283147008,19.84455108642578
2025/07/05/17:47:07.977244,9502,1751712427,976255086,,2801694836000,1751709626271618419,1751709626283147008,19.59769630432129
2025/07/05/17:47:08.076924,9503,1751712428,76217889,,2801795269000,1751709626271089158,1751709626283147008,19.713043212890625
2025/07/05/17:47:08.176338,9504,1751712428,175515942,,2801895246000,1751709626270756718,1751709626283147008,19.022497177124023
2025/07/05/17:47:08.277055,9505,1751712428,276785472,,2801995250000,1751709626271160339,1751709626283147008,19.648578643798828
2025/07/05/17:47:08.376920,9506,1751712428,376380439,,2802095092000,1751709626271395990,1751709626283147008,19.78049087524414
2025/07/05/17:47:08.476941,9507,1751712428,476304571,,2802194465000,1751709626271933456,1751709626283147008,19.807567596435547
2025/07/05/17:47:08.577101,9508,1751712428,576269738,,2802295120000,1751709626271264950,1751709626283147008,19.761865615844727
2025/07/05/17:47:08.676754,9509,1751712428,676172297,,2802395284000,1751709626271046217,1751709626283147008,19.676122665405273
2025/07/05/17:47:08.777044,9510,1751712428,776213142,,2802495290000,1751709626271059819,1751709626283147008,19.720264434814453
2025/07/05/17:47:08.876754,9511,1751712428,876498295,,2802595313000,1751709626271068465,1751709626283147008,19.679973602294922
2025/07/05/17:47:08.976525,9512,1751712428,976119995,,2802694915000,1751709626271404399,1751709626283147008,19.596343994140625
2025/07/05/17:47:09.076718,9513,1751712429,76121972,,2802794868000,1751709626271490844,1751709626283147008,19.51939582824707
2025/07/05/17:47:09.176595,9514,1751712429,175966553,,2802895252000,1751709626270978285,1751709626283147008,19.468563079833984
2025/07/05/17:47:09.276932,9515,1751712429,276151557,,2802995089000,1751709626271230455,1751709626283147008,19.658613204956055
2025/07/05/17:47:09.376757,9516,1751712429,376137209,,2803095010000,1751709626271302342,1751709626283147008,19.644704818725586
2025/07/05/17:47:09.476495,9517,1751712429,476223636,,2803195308000,1751709626271035427,1751709626283147008,19.4437255859375
2025/07/05/17:47:09.576487,9518,1751712429,576129287,,2803295457000,1751709626270883473,1751709626283147008,19.574705123901367
2025/07/05/17:47:09.676358,9519,1751712429,676004442,,2803394456000,1751709626271789354,1751709626283147008,19.512229919433594
2025/07/05/17:47:09.776297,9520,1751712429,775629013,,2803494616000,1751709626271509097,1751709626283147008,19.00455665588379
2025/07/05/17:47:09.876543,9521,1751712429,876105254,,2803595013000,1751709626271280432,1751709626283147008,19.613237380981445
2025/07/05/17:47:09.976618,9522,1751712429,976048291,,2803695237000,1751709626271037633,1751709626283147008,19.54176139831543
2025/07/05/17:47:10.076459,9523,1751712430,75801772,,2803795006000,1751709626271035440,1751709626283147008,19.11054801940918
2025/07/05/17:47:10.177161,9524,1751712430,176113093,,2803894927000,1751709626271382730,1751709626283147008,19.602195739746094
2025/07/05/17:47:10.276853,9525,1751712430,275875068,,2803994880000,1751709626271398066,1751709626283147008,19.1864013671875
2025/07/05/17:47:10.376656,9526,1751712430,376150728,,2804094464000,1751709626271912733,1751709626283147008,19.544235229492188
2025/07/05/17:47:10.476561,9527,1751712430,476128350,,2804195295000,1751709626271015725,1751709626283147008,19.631006240844727
2025/07/05/17:47:10.576606,9528,1751712430,575672741,,2804294478000,1751709626271631349,1751709626283147008,19.121822357177734
2025/07/05/17:47:10.676630,9529,1751712430,676318304,,2804395091000,1751709626271216778,1751709626283147008,19.512575149536133
2025/07/05/17:47:10.776805,9530,1751712430,776244639,,2804495086000,1751709626271320699,1751709626283147008,19.666048049926758
2025/07/05/17:47:10.877038,9531,1751712430,876150454,,2804595298000,1751709626271023655,1751709626283147008,19.64732551574707
2025/07/05/17:47:10.977525,9532,1751712430,976249873,,2804695092000,1751709626271354396,1751709626283147008,19.6031436920166
2025/07/05/17:47:11.076491,9533,1751712431,75940130,,2804795280000,1751709626270935108,1751709626283147008,19.44527816772461
2025/07/05/17:47:11.176137,9534,1751712431,175681556,,2804895270000,1751709626270887895,1751709626283147008,19.04133415222168
2025/07/05/17:47:11.276217,9535,1751712431,275618567,,2804995097000,1751709626270872031,1751709626283147008,18.956378936767578
2025/07/05/17:47:11.376810,9536,1751712431,376254705,,2805095002000,1751709626271371888,1751709626283147008,19.756406784057617
2025/07/05/17:47:11.476615,9537,1751712431,476176559,,2805195308000,1751709626271130830,1751709626283147008,19.471498489379883
2025/07/05/17:47:11.576895,9538,1751712431,576068012,,2805295355000,1751709626270994982,1751709626283147008,19.430858612060547
2025/07/05/17:47:11.677142,9539,1751712431,676164379,,2805395458000,1751709626270853007,1751709626283147008,19.69977569580078
2025/07/05/17:47:11.776926,9540,1751712431,776115888,,2805495276000,1751709626271069419,1751709626283147008,19.535491943359375
2025/07/05/17:47:11.876970,9541,1751712431,876408526,,2805594458000,1751709626271907409,1751709626283147008,19.654151916503906
2025/07/05/17:47:11.976612,9542,1751712431,976165909,,2805695119000,1751709626271340369,1751709626283147008,19.408016204833984
2025/07/05/17:47:12.076582,9543,1751712432,75769410,,2805795115000,1751709626271052195,1751709626283147008,19.199642181396484
2025/07/05/17:47:12.176649,9544,1751712432,176150882,,2805895305000,1751709626271078556,1751709626283147008,19.53032875061035
2025/07/05/17:47:12.276647,9545,1751712432,276113976,,2805995114000,1751709626271190345,1751709626283147008,19.614484786987305
2025/07/05/17:47:12.376920,9546,1751712432,376202307,,2806095126000,1751709626271222663,1751709626283147008,19.702791213989258
2025/07/05/17:47:12.476659,9547,1751712432,476208046,,2806195310000,1751709626270971748,1751709626283147008,19.529680252075195
2025/07/05/17:47:12.576907,9548,1751712432,576211889,,2806294524000,1751709626271838843,1751709626283147008,19.69507598876953
2025/07/05/17:47:12.676151,9549,1751712432,675271129,,2806395361000,1751709626270528405,1751709626283147008,18.75931739807129
2025/07/05/17:47:12.777350,9550,1751712432,776054966,,2806495021000,1751709626271368655,1751709626283147008,19.303028106689453
2025/07/05/17:47:12.876576,9551,1751712432,876064808,,2806595447000,1751709626270874083,1751709626283147008,19.483463287353516
2025/07/05/17:47:12.976648,9552,1751712432,975754126,,2806695287000,1751709626270926606,1751709626283147008,19.077720642089844
2025/07/05/17:47:13.076939,9553,1751712433,76302020,,2806795456000,1751709626270859239,1751709626283147008,19.589073181152344
2025/07/05/17:47:13.177183,9554,1751712433,176447412,,2806895300000,1751709626271166593,1751709626283147008,19.953617095947266
2025/07/05/17:47:13.276929,9555,1751712433,275910610,,2806995285000,1751709626270923920,1751709626283147008,19.397584915161133
2025/07/05/17:47:13.376549,9556,1751712433,376142128,,2807095446000,1751709626270882333,1751709626283147008,19.621675491333008
2025/07/05/17:47:13.476857,9557,1751712433,476189865,,2807195101000,1751709626271249456,1751709626283147008,19.674989700317383
2025/07/05/17:47:13.575547,9558,1751712433,575047620,,2807295002000,1751709626270777418,1751709626283147008,18.53244972229004
