time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fix_type,.lat,.lon,.alt,.eph,.epv,.vel,.cog,.satellites_visible,.alt_ellipsoid,.h_acc,.v_acc,.vel_acc,.hdg_acc,.yaw,.dgps_numch,.dgps_age
2025/07/05/17:45:45.280175,8137,1751712345,178147008,/wgs84,4,-72871851,1127959567,19180,56,86,119,15802,22,36509,1276,1712,427,0,0,255,4294967295
2025/07/05/17:45:45.380160,8138,1751712345,178147008,/wgs84,4,-72871851,1127959567,19180,56,86,119,15802,22,36509,1276,1712,427,0,0,255,4294967295
2025/07/05/17:45:45.559469,8139,1751712345,378147008,/wgs84,4,-72871873,1127959574,19190,56,86,139,16211,22,36519,1278,1714,366,0,0,255,4294967295
2025/07/05/17:45:45.659830,8140,1751712345,578147008,/wgs84,4,-72871898,1127959580,19150,56,86,130,16347,22,36479,1280,1716,375,0,0,255,4294967295
2025/07/05/17:45:45.759988,8141,1751712345,578147008,/wgs84,4,-72871898,1127959580,19150,56,86,130,16347,22,36479,1280,1716,375,0,0,255,4294967295
2025/07/05/17:45:45.858922,8142,1751712345,778147008,/wgs84,4,-72871922,1127959588,19120,56,86,144,15954,22,36449,1281,1719,393,0,0,255,4294967295
2025/07/05/17:45:45.980205,8143,1751712345,778147008,/wgs84,4,-72871922,1127959588,19120,56,86,144,15954,22,36449,1281,1719,393,0,0,255,4294967295
2025/07/05/17:45:46.079766,8144,1751712345,978147008,/wgs84,4,-72871945,1127959598,19110,56,86,130,15769,22,36439,1282,1718,421,0,0,255,4294967295
2025/07/05/17:45:46.159490,8145,1751712345,978147008,/wgs84,4,-72871945,1127959598,19110,56,86,130,15769,22,36439,1282,1718,421,0,0,255,4294967295
2025/07/05/17:45:46.259057,8146,1751712346,178147008,/wgs84,4,-72871967,1127959608,19100,56,86,150,15213,22,36429,1284,1716,454,0,0,255,4294967295
2025/07/05/17:45:46.359716,8147,1751712346,178147008,/wgs84,4,-72871967,1127959608,19100,56,86,150,15213,22,36429,1284,1716,454,0,0,255,4294967295
2025/07/05/17:45:46.539869,8148,1751712346,378147008,/wgs84,4,-72871989,1127959620,19040,57,89,126,15252,21,36369,1285,1712,434,0,0,255,4294967295
2025/07/05/17:45:46.621245,8149,1751712346,578147008,/wgs84,4,-72872010,1127959628,19000,57,89,122,15492,21,36329,1286,1709,397,0,0,255,4294967295
2025/07/05/17:45:46.720133,8150,1751712346,578147008,/wgs84,4,-72872010,1127959628,19000,57,89,122,15492,21,36329,1286,1709,397,0,0,255,4294967295
2025/07/05/17:45:46.820609,8151,1751712346,778147008,/wgs84,4,-72872028,1127959640,19020,59,92,130,14307,20,36349,1287,1709,480,0,0,255,4294967295
2025/07/05/17:45:46.920071,8152,1751712346,778147008,/wgs84,4,-72872028,1127959640,19020,59,92,130,14307,20,36349,1287,1709,480,0,0,255,4294967295
2025/07/05/17:45:47.000220,8153,1751712346,778147008,/wgs84,4,-72872028,1127959640,19020,59,92,130,14307,20,36349,1287,1709,480,0,0,255,4294967295
2025/07/05/17:45:47.079475,8154,1751712346,978147008,/wgs84,4,-72872046,1127959656,19020,57,89,140,14202,21,36349,1288,1711,481,0,0,255,4294967295
2025/07/05/17:45:47.179576,8155,1751712346,978147008,/wgs84,4,-72872046,1127959656,19020,57,89,140,14202,21,36349,1288,1711,481,0,0,255,4294967295
2025/07/05/17:45:47.300918,8156,1751712347,178147008,/wgs84,4,-72872064,1127959671,19040,56,86,141,14004,22,36369,1287,1712,415,0,0,255,4294967295
2025/07/05/17:45:47.423956,8157,1751712347,378147008,/wgs84,4,-72872080,1127959687,19170,56,86,123,13883,22,36499,1287,1709,454,0,0,255,4294967295
2025/07/05/17:45:47.580249,8158,1751712347,378147008,/wgs84,4,-72872080,1127959687,19170,56,86,123,13883,22,36499,1287,1709,454,0,0,255,4294967295
2025/07/05/17:45:47.700863,8159,1751712347,578147008,/wgs84,4,-72872096,1127959704,19250,56,86,151,13550,22,36579,1287,1711,457,0,0,255,4294967295
2025/07/05/17:45:47.801284,8160,1751712347,778147008,/wgs84,4,-72872117,1127959723,19220,56,86,146,13692,22,36549,1286,1709,441,0,0,255,4294967295
2025/07/05/17:45:47.900197,8161,1751712347,778147008,/wgs84,4,-72872117,1127959723,19220,56,86,146,13692,22,36549,1286,1709,441,0,0,255,4294967295
2025/07/05/17:45:48.001385,8162,1751712347,978147008,/wgs84,4,-72872139,1127959741,19180,56,86,173,13601,22,36509,1286,1709,470,0,0,255,4294967295
2025/07/05/17:45:48.079421,8163,1751712347,978147008,/wgs84,4,-72872139,1127959741,19180,56,86,173,13601,22,36509,1286,1709,470,0,0,255,4294967295
2025/07/05/17:45:48.201377,8164,1751712348,178147008,/wgs84,4,-72872161,1127959760,19090,56,86,154,13403,22,36419,1286,1703,451,0,0,255,4294967295
2025/07/05/17:45:48.279816,8165,1751712348,178147008,/wgs84,4,-72872161,1127959760,19090,56,86,154,13403,22,36419,1286,1703,451,0,0,255,4294967295
2025/07/05/17:45:48.378974,8166,1751712348,178147008,/wgs84,4,-72872161,1127959760,19090,56,86,154,13403,22,36419,1286,1703,451,0,0,255,4294967295
2025/07/05/17:45:48.559286,8167,1751712348,378147008,/wgs84,4,-72872179,1127959776,19110,56,86,135,13660,22,36439,1285,1697,439,0,0,255,4294967295
2025/07/05/17:45:48.658844,8168,1751712348,578147008,/wgs84,4,-72872199,1127959787,19060,56,86,124,14229,22,36389,1284,1689,394,0,0,255,4294967295
2025/07/05/17:45:48.759593,8169,1751712348,578147008,/wgs84,4,-72872199,1127959787,19060,56,86,124,14229,22,36389,1284,1689,394,0,0,255,4294967295
2025/07/05/17:45:48.859361,8170,1751712348,778147008,/wgs84,4,-72872220,1127959797,18980,56,86,120,14468,22,36309,1280,1681,390,0,0,255,4294967295
2025/07/05/17:45:48.979261,8171,1751712348,778147008,/wgs84,4,-72872220,1127959797,18980,56,86,120,14468,22,36309,1280,1681,390,0,0,255,4294967295
2025/07/05/17:45:49.059702,8172,1751712348,978147008,/wgs84,4,-72872237,1127959808,18980,58,90,103,14586,21,36309,1278,1680,401,0,0,255,4294967295
2025/07/05/17:45:49.159243,8173,1751712348,978147008,/wgs84,4,-72872237,1127959808,18980,58,90,103,14586,21,36309,1278,1680,401,0,0,255,4294967295
2025/07/05/17:45:49.259295,8174,1751712349,178147008,/wgs84,4,-72872250,1127959816,19100,56,86,82,14747,22,36429,1275,1674,343,0,0,255,4294967295
2025/07/05/17:45:49.401195,8175,1751712349,378147008,/wgs84,4,-72872262,1127959827,19110,56,86,108,13673,22,36439,1270,1667,408,0,0,255,4294967295
2025/07/05/17:45:49.539121,8176,1751712349,378147008,/wgs84,4,-72872262,1127959827,19110,56,86,108,13673,22,36439,1270,1667,408,0,0,255,4294967295
2025/07/05/17:45:49.622987,8177,1751712349,578147008,/wgs84,4,-72872276,1127959841,19080,56,86,103,13917,22,36409,1266,1661,408,0,0,255,4294967295
2025/07/05/17:45:49.700158,8178,1751712349,578147008,/wgs84,4,-72872276,1127959841,19080,56,86,103,13917,22,36409,1266,1661,408,0,0,255,4294967295
2025/07/05/17:45:49.801457,8179,1751712349,778147008,/wgs84,4,-72872288,1127959849,19100,56,86,59,14129,22,36429,1264,1653,380,0,0,255,4294967295
2025/07/05/17:45:49.879827,8180,1751712349,778147008,/wgs84,4,-72872288,1127959849,19100,56,86,59,14129,22,36429,1264,1653,380,0,0,255,4294967295
2025/07/05/17:45:50.001476,8181,1751712349,978147008,/wgs84,4,-72872298,1127959858,19130,56,86,96,13403,22,36459,1262,1647,414,0,0,255,4294967295
2025/07/05/17:45:50.100254,8182,1751712349,978147008,/wgs84,4,-72872298,1127959858,19130,56,86,96,13403,22,36459,1262,1647,414,0,0,255,4294967295
2025/07/05/17:45:50.178991,8183,1751712349,978147008,/wgs84,4,-72872298,1127959858,19130,56,86,96,13403,22,36459,1262,1647,414,0,0,255,4294967295
2025/07/05/17:45:50.279402,8184,1751712350,178147008,/wgs84,4,-72872311,1127959869,19100,56,86,101,13651,22,36429,1259,1639,412,0,0,255,4294967295
2025/07/05/17:45:50.359928,8185,1751712350,178147008,/wgs84,4,-72872311,1127959869,19100,56,86,101,13651,22,36429,1259,1639,412,0,0,255,4294967295
2025/07/05/17:45:50.539294,8186,1751712350,378147008,/wgs84,4,-72872317,1127959880,19230,56,86,88,12717,22,36559,1255,1633,409,0,0,255,4294967295
2025/07/05/17:45:50.639692,8187,1751712350,578147008,/wgs84,4,-72872325,1127959888,19260,56,86,88,13284,22,36588,1252,1629,382,0,0,255,4294967295
2025/07/05/17:45:50.720248,8188,1751712350,578147008,/wgs84,4,-72872325,1127959888,19260,56,86,88,13284,22,36588,1252,1629,382,0,0,255,4294967295
2025/07/05/17:45:50.801257,8189,1751712350,778147008,/wgs84,4,-72872333,1127959894,19350,56,86,71,12760,22,36679,1246,1626,366,0,0,255,4294967295
2025/07/05/17:45:50.879840,8190,1751712350,778147008,/wgs84,4,-72872333,1127959894,19350,56,86,71,12760,22,36679,1246,1626,366,0,0,255,4294967295
2025/07/05/17:45:51.000694,8191,1751712350,978147008,/wgs84,4,-72872339,1127959904,19320,56,86,54,12326,22,36649,1240,1624,364,0,0,255,4294967295
2025/07/05/17:45:51.079284,8192,1751712350,978147008,/wgs84,4,-72872339,1127959904,19320,56,86,54,12326,22,36649,1240,1624,364,0,0,255,4294967295
2025/07/05/17:45:51.201053,8193,1751712351,178147008,/wgs84,4,-72872343,1127959913,19370,56,86,52,13024,22,36699,1228,1623,313,0,0,255,4294967295
2025/07/05/17:45:51.301015,8194,1751712351,178147008,/wgs84,4,-72872343,1127959913,19370,56,86,52,13024,22,36699,1228,1623,313,0,0,255,4294967295
2025/07/05/17:45:51.440207,8195,1751712351,378147008,/wgs84,4,-72872350,1127959925,19380,56,86,71,11945,22,36709,1215,1620,289,0,0,255,4294967295
2025/07/05/17:45:51.559863,8196,1751712351,378147008,/wgs84,4,-72872350,1127959925,19380,56,86,71,11945,22,36709,1215,1620,289,0,0,255,4294967295
2025/07/05/17:45:51.659410,8197,1751712351,578147008,/wgs84,4,-72872358,1127959938,19390,56,86,85,12170,22,36718,1201,1612,290,0,0,255,4294967295
2025/07/05/17:45:51.759651,8198,1751712351,578147008,/wgs84,4,-72872358,1127959938,19390,56,86,85,12170,22,36718,1201,1612,290,0,0,255,4294967295
2025/07/05/17:45:51.859501,8199,1751712351,778147008,/wgs84,4,-72872367,1127959952,19360,56,86,87,11928,22,36689,1196,1610,375,0,0,255,4294967295
2025/07/05/17:45:51.959471,8200,1751712351,778147008,/wgs84,4,-72872367,1127959952,19360,56,86,87,11928,22,36689,1196,1610,375,0,0,255,4294967295
2025/07/05/17:45:52.059728,8201,1751712351,978147008,/wgs84,4,-72872372,1127959969,19510,56,86,102,11782,22,36839,1191,1607,334,0,0,255,4294967295
2025/07/05/17:45:52.159042,8202,1751712351,978147008,/wgs84,4,-72872372,1127959969,19510,56,86,102,11782,22,36839,1191,1607,334,0,0,255,4294967295
2025/07/05/17:45:52.258841,8203,1751712352,178147008,/wgs84,4,-72872377,1127959986,19720,56,86,84,11256,22,37049,1186,1603,310,0,0,255,4294967295
2025/07/05/17:45:52.359269,8204,1751712352,178147008,/wgs84,4,-72872377,1127959986,19720,56,86,84,11256,22,37049,1186,1603,310,0,0,255,4294967295
2025/07/05/17:45:52.539638,8205,1751712352,378147008,/wgs84,4,-72872378,1127960003,19810,56,86,113,9761,22,37139,1183,1599,331,0,0,255,4294967295
2025/07/05/17:45:52.641914,8206,1751712352,578147008,/wgs84,4,-72872378,1127960019,19900,56,86,93,10124,22,37229,1181,1594,383,0,0,255,4294967295
2025/07/05/17:45:52.719654,8207,1751712352,578147008,/wgs84,4,-72872378,1127960019,19900,56,86,93,10124,22,37229,1181,1594,383,0,0,255,4294967295
2025/07/05/17:45:52.800058,8208,1751712352,578147008,/wgs84,4,-72872378,1127960019,19900,56,86,93,10124,22,37229,1181,1594,383,0,0,255,4294967295
2025/07/05/17:45:52.919900,8209,1751712352,778147008,/wgs84,4,-72872382,1127960033,19930,56,86,60,9718,22,37259,1177,1591,317,0,0,255,4294967295
2025/07/05/17:45:53.001320,8210,1751712352,978147008,/wgs84,4,-72872382,1127960046,19950,58,90,77,9200,21,37279,1173,1587,346,0,0,255,4294967295
2025/07/05/17:45:53.100108,8211,1751712352,978147008,/wgs84,4,-72872382,1127960046,19950,58,90,77,9200,21,37279,1173,1587,346,0,0,255,4294967295
2025/07/05/17:45:53.201528,8212,1751712353,178147008,/wgs84,4,-72872384,1127960059,19910,58,90,59,9255,21,37239,1169,1584,346,0,0,255,4294967295
2025/07/05/17:45:53.299944,8213,1751712353,178147008,/wgs84,4,-72872384,1127960059,19910,58,90,59,9255,21,37239,1169,1584,346,0,0,255,4294967295
2025/07/05/17:45:53.420805,8214,1751712353,378147008,/wgs84,4,-72872384,1127960068,20010,56,86,48,9693,22,37339,1165,1587,338,0,0,255,4294967295
2025/07/05/17:45:53.579097,8215,1751712353,378147008,/wgs84,4,-72872384,1127960068,20010,56,86,48,9693,22,37339,1165,1587,338,0,0,255,4294967295
2025/07/05/17:45:53.659252,8216,1751712353,578147008,/wgs84,4,-72872384,1127960076,20060,56,86,49,10739,22,37389,1162,1581,377,0,0,255,4294967295
2025/07/05/17:45:53.759128,8217,1751712353,578147008,/wgs84,4,-72872384,1127960076,20060,56,86,49,10739,22,37389,1162,1581,377,0,0,255,4294967295
2025/07/05/17:45:53.879839,8218,1751712353,778147008,/wgs84,4,-72872384,1127960087,20090,56,86,62,10049,22,37419,1161,1579,365,0,0,255,4294967295
2025/07/05/17:45:54.000139,8219,1751712353,778147008,/wgs84,4,-72872384,1127960087,20090,56,86,62,10049,22,37419,1161,1579,365,0,0,255,4294967295
2025/07/05/17:45:54.099991,8220,1751712353,978147008,/wgs84,4,-72872385,1127960100,20170,58,90,56,9967,21,37499,1160,1576,368,0,0,255,4294967295
2025/07/05/17:45:54.201081,8221,1751712354,178147008,/wgs84,4,-72872387,1127960109,20120,56,86,49,9424,22,37449,1161,1573,396,0,0,255,4294967295
2025/07/05/17:45:54.300162,8222,1751712354,178147008,/wgs84,4,-72872387,1127960109,20120,56,86,49,9424,22,37449,1161,1573,396,0,0,255,4294967295
2025/07/05/17:45:54.379086,8223,1751712354,178147008,/wgs84,4,-72872387,1127960109,20120,56,86,49,9424,22,37449,1161,1573,396,0,0,255,4294967295
2025/07/05/17:45:54.559716,8224,1751712354,378147008,/wgs84,4,-72872388,1127960116,20120,56,86,50,9455,22,37449,1162,1568,440,0,0,255,4294967295
2025/07/05/17:45:54.659956,8225,1751712354,578147008,/wgs84,4,-72872388,1127960126,20200,56,86,72,9477,22,37529,1162,1563,399,0,0,255,4294967295
2025/07/05/17:45:54.759758,8226,1751712354,578147008,/wgs84,4,-72872388,1127960126,20200,56,86,72,9477,22,37529,1162,1563,399,0,0,255,4294967295
2025/07/05/17:45:54.860097,8227,1751712354,778147008,/wgs84,4,-72872383,1127960139,20320,56,86,67,8637,22,37649,1159,1561,264,0,0,255,4294967295
2025/07/05/17:45:54.979236,8228,1751712354,778147008,/wgs84,4,-72872383,1127960139,20320,56,86,67,8637,22,37649,1159,1561,264,0,0,255,4294967295
2025/07/05/17:45:55.099794,8229,1751712354,978147008,/wgs84,4,-72872379,1127960151,20320,56,86,78,8295,22,37649,1160,1563,397,0,0,255,4294967295
2025/07/05/17:45:55.200934,8230,1751712354,978147008,/wgs84,4,-72872379,1127960151,20320,56,86,78,8295,22,37649,1160,1563,397,0,0,255,4294967295
2025/07/05/17:45:55.278971,8231,1751712355,178147008,/wgs84,4,-72872377,1127960163,20280,56,86,68,8453,22,37609,1161,1562,401,0,0,255,4294967295
2025/07/05/17:45:55.401211,8232,1751712355,178147008,/wgs84,4,-72872377,1127960163,20280,56,86,68,8453,22,37609,1161,1562,401,0,0,255,4294967295
2025/07/05/17:45:55.559094,8233,1751712355,378147008,/wgs84,4,-72872374,1127960173,20300,56,86,53,8162,22,37629,1163,1559,369,0,0,255,4294967295
2025/07/05/17:45:55.659885,8234,1751712355,578147008,/wgs84,4,-72872371,1127960184,20340,56,86,74,8496,22,37669,1165,1554,414,0,0,255,4294967295
2025/07/05/17:45:55.758689,8235,1751712355,578147008,/wgs84,4,-72872371,1127960184,20340,56,86,74,8496,22,37669,1165,1554,414,0,0,255,4294967295
2025/07/05/17:45:55.859380,8236,1751712355,778147008,/wgs84,4,-72872370,1127960195,20330,56,86,60,8394,22,37659,1167,1552,404,0,0,255,4294967295
2025/07/05/17:45:56.000689,8237,1751712355,978147008,/wgs84,4,-72872365,1127960202,20460,56,86,52,7754,22,37789,1168,1549,312,0,0,255,4294967295
2025/07/05/17:45:56.099784,8238,1751712355,978147008,/wgs84,4,-72872365,1127960202,20460,56,86,52,7754,22,37789,1168,1549,312,0,0,255,4294967295
2025/07/05/17:45:56.201219,8239,1751712356,178147008,/wgs84,4,-72872362,1127960210,20450,56,86,66,7695,22,37779,1167,1544,325,0,0,255,4294967295
2025/07/05/17:45:56.279162,8240,1751712356,178147008,/wgs84,4,-72872362,1127960210,20450,56,86,66,7695,22,37779,1167,1544,325,0,0,255,4294967295
2025/07/05/17:45:56.420552,8241,1751712356,378147008,/wgs84,4,-72872359,1127960222,20460,56,86,64,7658,22,37789,1165,1539,323,0,0,255,4294967295
2025/07/05/17:45:56.539273,8242,1751712356,378147008,/wgs84,4,-72872359,1127960222,20460,56,86,64,7658,22,37789,1165,1539,323,0,0,255,4294967295
2025/07/05/17:45:56.641875,8243,1751712356,578147008,/wgs84,4,-72872353,1127960231,20580,56,86,68,7307,22,37909,1163,1534,296,0,0,255,4294967295
2025/07/05/17:45:56.720145,8244,1751712356,578147008,/wgs84,4,-72872353,1127960231,20580,56,86,68,7307,22,37909,1163,1534,296,0,0,255,4294967295
2025/07/05/17:45:56.822841,8245,1751712356,778147008,/wgs84,4,-72872345,1127960240,20660,56,86,72,6224,22,37989,1162,1531,254,0,0,255,4294967295
2025/07/05/17:45:56.900269,8246,1751712356,778147008,/wgs84,4,-72872345,1127960240,20660,56,86,72,6224,22,37989,1162,1531,254,0,0,255,4294967295
2025/07/05/17:45:57.002214,8247,1751712356,978147008,/wgs84,4,-72872338,1127960251,20740,56,86,76,6656,22,38068,1163,1529,321,0,0,255,4294967295
2025/07/05/17:45:57.100174,8248,1751712356,978147008,/wgs84,4,-72872338,1127960251,20740,56,86,76,6656,22,38068,1163,1529,321,0,0,255,4294967295
2025/07/05/17:45:57.201294,8249,1751712357,178147008,/wgs84,4,-72872332,1127960263,20760,56,86,78,6535,22,38089,1165,1530,303,0,0,255,4294967295
2025/07/05/17:45:57.299721,8250,1751712357,178147008,/wgs84,4,-72872332,1127960263,20760,56,86,78,6535,22,38089,1165,1530,303,0,0,255,4294967295
2025/07/05/17:45:57.379044,8251,1751712357,178147008,/wgs84,4,-72872332,1127960263,20760,56,86,78,6535,22,38089,1165,1530,303,0,0,255,4294967295
2025/07/05/17:45:57.558498,8252,1751712357,378147008,/wgs84,4,-72872322,1127960271,20890,56,86,76,5969,22,38219,1164,1528,263,0,0,255,4294967295
2025/07/05/17:45:57.659337,8253,1751712357,578147008,/wgs84,4,-72872315,1127960282,20900,56,88,87,6365,21,38229,1163,1525,307,0,0,255,4294967295
2025/07/05/17:45:57.758564,8254,1751712357,578147008,/wgs84,4,-72872315,1127960282,20900,56,88,87,6365,21,38229,1163,1525,307,0,0,255,4294967295
2025/07/05/17:45:57.858695,8255,1751712357,778147008,/wgs84,4,-72872306,1127960292,20970,56,88,86,6105,21,38299,1162,1522,277,0,0,255,4294967295
2025/07/05/17:45:57.979151,8256,1751712357,778147008,/wgs84,4,-72872306,1127960292,20970,56,88,86,6105,21,38299,1162,1522,277,0,0,255,4294967295
2025/07/05/17:45:58.100016,8257,1751712357,978147008,/wgs84,4,-72872297,1127960304,21070,56,88,80,6570,21,38399,1162,1521,325,0,0,255,4294967295
2025/07/05/17:45:58.200646,8258,1751712358,178147008,/wgs84,4,-72872290,1127960314,21160,56,88,78,6260,21,38489,1161,1515,272,0,0,255,4294967295
2025/07/05/17:45:58.278917,8259,1751712358,178147008,/wgs84,4,-72872290,1127960314,21160,56,88,78,6260,21,38489,1161,1515,272,0,0,255,4294967295
2025/07/05/17:45:58.358496,8260,1751712358,178147008,/wgs84,4,-72872290,1127960314,21160,56,88,78,6260,21,38489,1161,1515,272,0,0,255,4294967295
2025/07/05/17:45:58.519920,8261,1751712358,378147008,/wgs84,4,-72872281,1127960323,21180,56,88,83,5191,21,38509,1155,1513,279,0,0,255,4294967295
2025/07/05/17:45:58.600568,8262,1751712358,578147008,/wgs84,4,-72872270,1127960335,21240,56,88,98,5356,21,38569,1149,1508,243,0,0,255,4294967295
2025/07/05/17:45:58.679720,8263,1751712358,578147008,/wgs84,4,-72872270,1127960335,21240,56,88,98,5356,21,38569,1149,1508,243,0,0,255,4294967295
2025/07/05/17:45:58.800311,8264,1751712358,578147008,/wgs84,4,-72872270,1127960335,21240,56,88,98,5356,21,38569,1149,1508,243,0,0,255,4294967295
2025/07/05/17:45:58.879109,8265,1751712358,778147008,/wgs84,4,-72872259,1127960346,21390,56,88,68,5626,21,38719,1141,1502,225,0,0,255,4294967295
2025/07/05/17:45:59.000420,8266,1751712358,978147008,/wgs84,4,-72872252,1127960356,21470,56,88,79,5812,21,38799,1136,1498,243,0,0,255,4294967295
2025/07/05/17:45:59.099793,8267,1751712358,978147008,/wgs84,4,-72872252,1127960356,21470,56,88,79,5812,21,38799,1136,1498,243,0,0,255,4294967295
2025/07/05/17:45:59.178971,8268,1751712358,978147008,/wgs84,4,-72872252,1127960356,21470,56,88,79,5812,21,38799,1136,1498,243,0,0,255,4294967295
2025/07/05/17:45:59.279227,8269,1751712359,178147008,/wgs84,4,-72872243,1127960367,21540,56,88,89,5494,21,38869,1131,1497,256,0,0,255,4294967295
2025/07/05/17:45:59.423079,8270,1751712359,381147008,/wgs84,4,-72872232,1127960376,21640,56,86,73,4602,22,38969,1125,1494,226,0,0,255,4294967295
2025/07/05/17:45:59.579372,8271,1751712359,381147008,/wgs84,4,-72872232,1127960376,21640,56,86,73,4602,22,38969,1125,1494,226,0,0,255,4294967295
2025/07/05/17:45:59.679906,8272,1751712359,581147008,/wgs84,4,-72872220,1127960383,21750,56,86,84,4084,22,39079,1116,1489,191,0,0,255,4294967295
2025/07/05/17:45:59.779052,8273,1751712359,581147008,/wgs84,4,-72872220,1127960383,21750,56,86,84,4084,22,39079,1116,1489,191,0,0,255,4294967295
2025/07/05/17:45:59.858660,8274,1751712359,781147008,/wgs84,4,-72872206,1127960394,21750,56,86,105,4128,22,39079,1112,1484,220,0,0,255,4294967295
2025/07/05/17:45:59.958453,8275,1751712359,781147008,/wgs84,4,-72872206,1127960394,21750,56,86,105,4128,22,39079,1112,1484,220,0,0,255,4294967295
2025/07/05/17:46:00.059151,8276,1751712359,981147008,/wgs84,4,-72872193,1127960408,21800,56,86,83,4770,22,39129,1103,1478,193,0,0,255,4294967295
2025/07/05/17:46:00.178954,8277,1751712359,981147008,/wgs84,4,-72872193,1127960408,21800,56,86,83,4770,22,39129,1103,1478,193,0,0,255,4294967295
2025/07/05/17:46:00.258734,8278,1751712360,181147008,/wgs84,4,-72872181,1127960420,21850,56,86,86,4513,22,39179,1098,1474,196,0,0,255,4294967295
2025/07/05/17:46:00.358951,8279,1751712360,181147008,/wgs84,4,-72872181,1127960420,21850,56,86,86,4513,22,39179,1098,1474,196,0,0,255,4294967295
2025/07/05/17:46:00.500138,8280,1751712360,381147008,/wgs84,4,-72872167,1127960432,21860,56,86,97,4100,22,39189,1093,1474,241,0,0,255,4294967295
2025/07/05/17:46:00.622472,8281,1751712360,581147008,/wgs84,4,-72872154,1127960444,21820,56,86,97,4246,22,39149,1089,1471,254,0,0,255,4294967295
2025/07/05/17:46:00.699555,8282,1751712360,581147008,/wgs84,4,-72872154,1127960444,21820,56,86,97,4246,22,39149,1089,1471,254,0,0,255,4294967295
2025/07/05/17:46:00.800461,8283,1751712360,781147008,/wgs84,4,-72872140,1127960457,21800,56,87,98,4622,22,39129,1084,1468,235,0,0,255,4294967295
2025/07/05/17:46:00.899827,8284,1751712360,781147008,/wgs84,4,-72872140,1127960457,21800,56,87,98,4622,22,39129,1084,1468,235,0,0,255,4294967295
2025/07/05/17:46:00.978927,8285,1751712360,781147008,/wgs84,4,-72872140,1127960457,21800,56,87,98,4622,22,39129,1084,1468,235,0,0,255,4294967295
2025/07/05/17:46:01.099309,8286,1751712360,981147008,/wgs84,4,-72872125,1127960468,21830,56,87,95,3745,22,39159,1075,1467,239,0,0,255,4294967295
2025/07/05/17:46:01.179806,8287,1751712360,981147008,/wgs84,4,-72872125,1127960468,21830,56,87,95,3745,22,39159,1075,1467,239,0,0,255,4294967295
2025/07/05/17:46:01.279483,8288,1751712361,181147008,/wgs84,4,-72872109,1127960478,21850,56,87,95,3750,22,39179,1071,1466,221,0,0,255,4294967295
2025/07/05/17:46:01.400714,8289,1751712361,381147008,/wgs84,4,-72872096,1127960490,21820,56,87,97,4340,22,39150,1069,1465,230,0,0,255,4294967295
2025/07/05/17:46:01.579256,8290,1751712361,381147008,/wgs84,4,-72872096,1127960490,21820,56,87,97,4340,22,39150,1069,1465,230,0,0,255,4294967295
2025/07/05/17:46:01.699578,8291,1751712361,581147008,/wgs84,4,-72872086,1127960504,21760,56,87,90,4367,22,39089,1064,1463,230,0,0,255,4294967295
2025/07/05/17:46:01.779497,8292,1751712361,581147008,/wgs84,4,-72872086,1127960504,21760,56,87,90,4367,22,39089,1064,1463,230,0,0,255,4294967295
2025/07/05/17:46:01.879529,8293,1751712361,781147008,/wgs84,4,-72872073,1127960516,21750,56,87,94,4140,22,39079,1062,1463,268,0,0,255,4294967295
2025/07/05/17:46:02.001350,8294,1751712361,980147008,/wgs84,4,-72872058,1127960528,21800,56,87,93,3824,22,39130,1059,1463,219,0,0,255,4294967295
2025/07/05/17:46:02.100755,8295,1751712361,980147008,/wgs84,4,-72872058,1127960528,21800,56,87,93,3824,22,39130,1059,1463,219,0,0,255,4294967295
2025/07/05/17:46:02.178936,8296,1751712361,980147008,/wgs84,4,-72872058,1127960528,21800,56,87,93,3824,22,39130,1059,1463,219,0,0,255,4294967295
2025/07/05/17:46:02.279510,8297,1751712362,180147008,/wgs84,4,-72872044,1127960540,21770,56,87,109,3996,22,39099,1057,1464,216,0,0,255,4294967295
2025/07/05/17:46:02.358204,8298,1751712362,180147008,/wgs84,4,-72872044,1127960540,21770,56,87,109,3996,22,39099,1057,1464,216,0,0,255,4294967295
2025/07/05/17:46:02.520003,8299,1751712362,380147008,/wgs84,4,-72872030,1127960555,21790,56,87,106,4496,22,39119,1057,1469,243,0,0,255,4294967295
2025/07/05/17:46:02.622239,8300,1751712362,580147008,/wgs84,4,-72872018,1127960570,21780,56,87,105,4780,22,39109,1057,1472,242,0,0,255,4294967295
2025/07/05/17:46:02.700145,8301,1751712362,580147008,/wgs84,4,-72872018,1127960570,21780,56,87,105,4780,22,39109,1057,1472,242,0,0,255,4294967295
2025/07/05/17:46:02.800144,8302,1751712362,580147008,/wgs84,4,-72872018,1127960570,21780,56,87,105,4780,22,39109,1057,1472,242,0,0,255,4294967295
2025/07/05/17:46:02.900374,8303,1751712362,780147008,/wgs84,4,-72872004,1127960584,21840,56,87,96,4493,22,39169,1057,1474,253,0,0,255,4294967295
2025/07/05/17:46:03.022591,8304,1751712362,980147008,/wgs84,4,-72871991,1127960594,21850,56,87,92,4117,22,39180,1058,1477,255,0,0,255,4294967295
2025/07/05/17:46:03.100575,8305,1751712362,980147008,/wgs84,4,-72871991,1127960594,21850,56,87,92,4117,22,39180,1058,1477,255,0,0,255,4294967295
