time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.temperature,.variance
2025/07/05/17:45:26.681226,7956,1751712326,681147008,base_link,68.64,0.0
2025/07/05/17:45:26.780248,7957,1751712326,780147008,base_link,68.64,0.0
2025/07/05/17:45:26.901942,7958,1751712326,901147008,base_link,68.64,0.0
2025/07/05/17:45:27.002125,7959,1751712327,2147008,base_link,68.64,0.0
2025/07/05/17:45:27.080335,7960,1751712327,80147008,base_link,68.64,0.0
2025/07/05/17:45:27.181036,7961,1751712327,180147008,base_link,68.64,0.0
2025/07/05/17:45:27.259555,7962,1751712327,260147008,base_link,68.65,0.0
2025/07/05/17:45:27.360090,7963,1751712327,360147008,base_link,68.64,0.0
2025/07/05/17:45:27.520399,7964,1751712327,521147008,base_link,68.64,0.0
2025/07/05/17:45:27.623371,7965,1751712327,623147008,base_link,68.64,0.0
2025/07/05/17:45:27.701044,7966,1751712327,701147008,base_link,68.65,0.0
2025/07/05/17:45:27.801728,7967,1751712327,802147008,base_link,68.64,0.0
2025/07/05/17:45:27.901681,7968,1751712327,901147008,base_link,68.64,0.0
2025/07/05/17:45:28.023202,7969,1751712328,23147008,base_link,68.65,0.0
2025/07/05/17:45:28.100440,7970,1751712328,101147008,base_link,68.65,0.0
2025/07/05/17:45:28.201449,7971,1751712328,202147008,base_link,68.65,0.0
2025/07/05/17:45:28.281086,7972,1751712328,280147008,base_link,68.65,0.0
2025/07/05/17:45:28.401305,7973,1751712328,402147008,base_link,68.64,0.0
2025/07/05/17:45:28.541056,7974,1751712328,540147008,base_link,68.65,0.0
2025/07/05/17:45:28.623582,7975,1751712328,624147008,base_link,68.65,0.0
2025/07/05/17:45:28.720410,7976,1751712328,721147008,base_link,68.65,0.0
2025/07/05/17:45:28.801543,7977,1751712328,802147008,base_link,68.64,0.0
2025/07/05/17:45:28.881280,7978,1751712328,881147008,base_link,68.64,0.0
2025/07/05/17:45:28.979764,7979,1751712328,981147008,base_link,68.65,0.0
2025/07/05/17:45:29.101685,7980,1751712329,101147008,base_link,68.65,0.0
2025/07/05/17:45:29.180929,7981,1751712329,180147008,base_link,68.65,0.0
2025/07/05/17:45:29.279778,7982,1751712329,280147008,base_link,68.65,0.0
2025/07/05/17:45:29.423664,7983,1751712329,424147008,base_link,68.65,0.0
2025/07/05/17:45:29.541344,7984,1751712329,540147008,base_link,68.65,0.0
2025/07/05/17:45:29.623622,7985,1751712329,624147008,base_link,68.65,0.0
2025/07/05/17:45:29.720794,7986,1751712329,721147008,base_link,68.65,0.0
2025/07/05/17:45:29.801787,7987,1751712329,802147008,base_link,68.65,0.0
2025/07/05/17:45:29.900941,7988,1751712329,901147008,base_link,68.65,0.0
2025/07/05/17:45:30.002239,7989,1751712330,2147008,base_link,68.65,0.0
2025/07/05/17:45:30.100730,7990,1751712330,102147008,base_link,68.65,0.0
2025/07/05/17:45:30.201577,7991,1751712330,202147008,base_link,68.66,0.0
2025/07/05/17:45:30.279686,7992,1751712330,281147008,base_link,68.66,0.0
2025/07/05/17:45:30.380258,7993,1751712330,380147008,base_link,68.65,0.0
2025/07/05/17:45:30.541451,7994,1751712330,540147008,base_link,68.65,0.0
2025/07/05/17:45:30.623691,7995,1751712330,624147008,base_link,68.65,0.0
2025/07/05/17:45:30.739536,7996,1751712330,740147008,base_link,68.66,0.0
2025/07/05/17:45:30.839626,7997,1751712330,840147008,base_link,68.66,0.0
2025/07/05/17:45:30.959981,7998,1751712330,960147008,base_link,68.65,0.0
2025/07/05/17:45:31.059614,7999,1751712331,60147008,base_link,68.66,0.0
2025/07/05/17:45:31.159613,8000,1751712331,160147008,base_link,68.65,0.0
2025/07/05/17:45:31.259427,8001,1751712331,260147008,base_link,68.66,0.0
2025/07/05/17:45:31.359753,8002,1751712331,360147008,base_link,68.66,0.0
2025/07/05/17:45:31.520965,8003,1751712331,521147008,base_link,68.66,0.0
2025/07/05/17:45:31.623657,8004,1751712331,624147008,base_link,68.65,0.0
2025/07/05/17:45:31.700974,8005,1751712331,701147008,base_link,68.66,0.0
2025/07/05/17:45:31.779611,8006,1751712331,781147008,base_link,68.66,0.0
2025/07/05/17:45:31.880191,8007,1751712331,880147008,base_link,68.66,0.0
2025/07/05/17:45:31.979589,8008,1751712331,980147008,base_link,68.66,0.0
2025/07/05/17:45:32.100451,8009,1751712332,101147008,base_link,68.66,0.0
2025/07/05/17:45:32.180261,8010,1751712332,181147008,base_link,68.66,0.0
2025/07/05/17:45:32.259886,8011,1751712332,260147008,base_link,68.66,0.0
2025/07/05/17:45:32.360959,8012,1751712332,360147008,base_link,68.66,0.0
2025/07/05/17:45:32.520507,8013,1751712332,521147008,base_link,68.66,0.0
2025/07/05/17:45:32.600922,8014,1751712332,601147008,base_link,68.66,0.0
2025/07/05/17:45:32.679828,8015,1751712332,680147008,base_link,68.66,0.0
2025/07/05/17:45:32.780167,8016,1751712332,780147008,base_link,68.66,0.0
2025/07/05/17:45:32.880297,8017,1751712332,881147008,base_link,68.66,0.0
2025/07/05/17:45:33.001441,8018,1751712333,2147008,base_link,68.66,0.0
2025/07/05/17:45:33.100617,8019,1751712333,101147008,base_link,68.66,0.0
2025/07/05/17:45:33.181021,8020,1751712333,181147008,base_link,68.66,0.0
2025/07/05/17:45:33.279895,8021,1751712333,281147008,base_link,68.66,0.0
2025/07/05/17:45:33.379936,8022,1751712333,380147008,base_link,68.66,0.0
2025/07/05/17:45:33.560319,8023,1751712333,560147008,base_link,68.66,0.0
2025/07/05/17:45:33.659364,8024,1751712333,660147008,base_link,68.66,0.0
2025/07/05/17:45:33.759582,8025,1751712333,760147008,base_link,68.66,0.0
2025/07/05/17:45:33.859416,8026,1751712333,860147008,base_link,68.66,0.0
2025/07/05/17:45:33.959472,8027,1751712333,960147008,base_link,68.66,0.0
2025/07/05/17:45:34.059831,8028,1751712334,61147008,base_link,68.66,0.0
2025/07/05/17:45:34.161768,8029,1751712334,160147008,base_link,68.66,0.0
2025/07/05/17:45:34.259391,8030,1751712334,260147008,base_link,68.66,0.0
2025/07/05/17:45:34.359608,8031,1751712334,360147008,base_link,68.66,0.0
2025/07/05/17:45:34.520707,8032,1751712334,521147008,base_link,68.67,0.0
2025/07/05/17:45:34.601949,8033,1751712334,602147008,base_link,68.66,0.0
2025/07/05/17:45:34.681759,8034,1751712334,681147008,base_link,68.66,0.0
2025/07/05/17:45:34.780449,8035,1751712334,780147008,base_link,68.67,0.0
2025/07/05/17:45:34.859389,8036,1751712334,860147008,base_link,68.67,0.0
2025/07/05/17:45:35.001395,8037,1751712335,2147008,base_link,68.66,0.0
2025/07/05/17:45:35.100504,8038,1751712335,101147008,base_link,68.67,0.0
2025/07/05/17:45:35.179877,8039,1751712335,180147008,base_link,68.67,0.0
2025/07/05/17:45:35.281137,8040,1751712335,281147008,base_link,68.67,0.0
2025/07/05/17:45:35.423644,8041,1751712335,424147008,base_link,68.67,0.0
2025/07/05/17:45:35.541296,8042,1751712335,540147008,base_link,68.66,0.0
2025/07/05/17:45:35.641227,8043,1751712335,640147008,base_link,68.67,0.0
2025/07/05/17:45:35.720871,8044,1751712335,721147008,base_link,68.67,0.0
2025/07/05/17:45:35.823348,8045,1751712335,824147008,base_link,68.67,0.0
2025/07/05/17:45:35.900388,8046,1751712335,901147008,base_link,68.67,0.0
2025/07/05/17:45:36.001576,8047,1751712336,2147008,base_link,68.67,0.0
2025/07/05/17:45:36.100843,8048,1751712336,101147008,base_link,68.67,0.0
2025/07/05/17:45:36.201795,8049,1751712336,202147008,base_link,68.67,0.0
2025/07/05/17:45:36.300387,8050,1751712336,301147008,base_link,68.67,0.0
2025/07/05/17:45:36.380227,8051,1751712336,381147008,base_link,68.67,0.0
2025/07/05/17:45:36.559555,8052,1751712336,560147008,base_link,68.67,0.0
2025/07/05/17:45:36.659641,8053,1751712336,660147008,base_link,68.67,0.0
2025/07/05/17:45:36.759704,8054,1751712336,760147008,base_link,68.67,0.0
2025/07/05/17:45:36.859419,8055,1751712336,860147008,base_link,68.67,0.0
2025/07/05/17:45:36.959392,8056,1751712336,960147008,base_link,68.67,0.0
2025/07/05/17:45:37.059987,8057,1751712337,60147008,base_link,68.67,0.0
2025/07/05/17:45:37.159507,8058,1751712337,160147008,base_link,68.67,0.0
2025/07/05/17:45:37.259428,8059,1751712337,260147008,base_link,68.67,0.0
2025/07/05/17:45:37.359408,8060,1751712337,361147008,base_link,68.67,0.0
2025/07/05/17:45:37.521044,8061,1751712337,521147008,base_link,68.67,0.0
2025/07/05/17:45:37.601504,8062,1751712337,602147008,base_link,68.68,0.0
2025/07/05/17:45:37.700918,8063,1751712337,702147008,base_link,68.67,0.0
2025/07/05/17:45:37.801488,8064,1751712337,802147008,base_link,68.68,0.0
2025/07/05/17:45:37.920357,8065,1751712337,921147008,base_link,68.67,0.0
2025/07/05/17:45:38.039907,8066,1751712338,40147008,base_link,68.67,0.0
2025/07/05/17:45:38.120477,8067,1751712338,121147008,base_link,68.67,0.0
2025/07/05/17:45:38.201364,8068,1751712338,202147008,base_link,68.67,0.0
2025/07/05/17:45:38.280618,8069,1751712338,281147008,base_link,68.67,0.0
2025/07/05/17:45:38.421602,8070,1751712338,421147008,base_link,68.67,0.0
2025/07/05/17:45:38.600974,8071,1751712338,602147008,base_link,68.68,0.0
2025/07/05/17:45:38.681015,8072,1751712338,681147008,base_link,68.68,0.0
2025/07/05/17:45:38.779876,8073,1751712338,780147008,base_link,68.68,0.0
2025/07/05/17:45:38.880335,8074,1751712338,881147008,base_link,68.68,0.0
2025/07/05/17:45:39.001748,8075,1751712339,2147008,base_link,68.67,0.0
2025/07/05/17:45:39.079359,8076,1751712339,80147008,base_link,68.67,0.0
2025/07/05/17:45:39.181235,8077,1751712339,181147008,base_link,68.68,0.0
2025/07/05/17:45:39.279869,8078,1751712339,280147008,base_link,68.68,0.0
2025/07/05/17:45:39.379199,8079,1751712339,380147008,base_link,68.67,0.0
2025/07/05/17:45:39.559646,8080,1751712339,560147008,base_link,68.68,0.0
2025/07/05/17:45:39.660117,8081,1751712339,660147008,base_link,68.68,0.0
2025/07/05/17:45:39.759429,8082,1751712339,760147008,base_link,68.68,0.0
2025/07/05/17:45:39.859712,8083,1751712339,860147008,base_link,68.68,0.0
2025/07/05/17:45:39.979465,8084,1751712339,980147008,base_link,68.68,0.0
2025/07/05/17:45:40.059904,8085,1751712340,60147008,base_link,68.68,0.0
2025/07/05/17:45:40.140317,8086,1751712340,140147008,base_link,68.68,0.0
2025/07/05/17:45:40.201227,8087,1751712340,202147008,base_link,68.68,0.0
2025/07/05/17:45:40.300558,8088,1751712340,302147008,base_link,68.68,0.0
2025/07/05/17:45:40.460052,8089,1751712340,460147008,base_link,68.68,0.0
2025/07/05/17:45:40.579370,8090,1751712340,580147008,base_link,68.68,0.0
2025/07/05/17:45:40.700657,8091,1751712340,701147008,base_link,68.68,0.0
2025/07/05/17:45:40.779629,8092,1751712340,781147008,base_link,68.68,0.0
2025/07/05/17:45:40.879373,8093,1751712340,881147008,base_link,68.68,0.0
2025/07/05/17:45:41.001525,8094,1751712341,2147008,base_link,68.68,0.0
2025/07/05/17:45:41.079556,8095,1751712341,81147008,base_link,68.68,0.0
2025/07/05/17:45:41.179549,8096,1751712341,180147008,base_link,68.68,0.0
2025/07/05/17:45:41.259898,8097,1751712341,260147008,base_link,68.68,0.0
2025/07/05/17:45:41.359080,8098,1751712341,360147008,base_link,68.68,0.0
2025/07/05/17:45:41.520489,8099,1751712341,521147008,base_link,68.68,0.0
2025/07/05/17:45:41.601475,8100,1751712341,602147008,base_link,68.68,0.0
2025/07/05/17:45:41.700447,8101,1751712341,701147008,base_link,68.68,0.0
2025/07/05/17:45:41.779266,8102,1751712341,780147008,base_link,68.68,0.0
2025/07/05/17:45:41.879565,8103,1751712341,881147008,base_link,68.68,0.0
2025/07/05/17:45:42.001251,8104,1751712342,2147008,base_link,68.69,0.0
2025/07/05/17:45:42.079453,8105,1751712342,81147008,base_link,68.69,0.0
2025/07/05/17:45:42.179370,8106,1751712342,181147008,base_link,68.68,0.0
2025/07/05/17:45:42.258744,8107,1751712342,260147008,base_link,68.68,0.0
2025/07/05/17:45:42.359464,8108,1751712342,360147008,base_link,68.68,0.0
2025/07/05/17:45:42.520156,8109,1751712342,521147008,base_link,68.68,0.0
2025/07/05/17:45:42.639891,8110,1751712342,640147008,base_link,68.68,0.0
2025/07/05/17:45:42.720214,8111,1751712342,721147008,base_link,68.68,0.0
2025/07/05/17:45:42.801152,8112,1751712342,802147008,base_link,68.69,0.0
2025/07/05/17:45:42.899940,8113,1751712342,901147008,base_link,68.69,0.0
2025/07/05/17:45:43.000481,8114,1751712343,2147008,base_link,68.68,0.0
2025/07/05/17:45:43.080330,8115,1751712343,81147008,base_link,68.68,0.0
2025/07/05/17:45:43.181077,8116,1751712343,181147008,base_link,68.69,0.0
2025/07/05/17:45:43.259136,8117,1751712343,260147008,base_link,68.69,0.0
2025/07/05/17:45:43.359581,8118,1751712343,360147008,base_link,68.69,0.0
2025/07/05/17:45:43.520387,8119,1751712343,521147008,base_link,68.69,0.0
2025/07/05/17:45:43.601022,8120,1751712343,602147008,base_link,68.69,0.0
2025/07/05/17:45:43.679853,8121,1751712343,681147008,base_link,68.69,0.0
2025/07/05/17:45:43.779499,8122,1751712343,781147008,base_link,68.69,0.0
2025/07/05/17:45:43.879146,8123,1751712343,881147008,base_link,68.69,0.0
2025/07/05/17:45:44.001062,8124,1751712344,2147008,base_link,68.69,0.0
2025/07/05/17:45:44.079603,8125,1751712344,80147008,base_link,68.69,0.0
2025/07/05/17:45:44.179488,8126,1751712344,180147008,base_link,68.69,0.0
2025/07/05/17:45:44.279676,8127,1751712344,281147008,base_link,68.69,0.0
2025/07/05/17:45:44.421406,8128,1751712344,421147008,base_link,68.69,0.0
2025/07/05/17:45:44.601497,8129,1751712344,602147008,base_link,68.69,0.0
2025/07/05/17:45:44.680991,8130,1751712344,681147008,base_link,68.69,0.0
2025/07/05/17:45:44.779963,8131,1751712344,780147008,base_link,68.69,0.0
2025/07/05/17:45:44.879464,8132,1751712344,880147008,base_link,68.69,0.0
2025/07/05/17:45:45.000674,8133,1751712345,2147008,base_link,68.7,0.0
2025/07/05/17:45:45.080950,8134,1751712345,81147008,base_link,68.7,0.0
2025/07/05/17:45:45.179788,8135,1751712345,181147008,base_link,68.69,0.0
2025/07/05/17:45:45.280055,8136,1751712345,281147008,base_link,68.69,0.0
2025/07/05/17:45:45.379920,8137,1751712345,380147008,base_link,68.69,0.0
2025/07/05/17:45:45.559214,8138,1751712345,560147008,base_link,68.7,0.0
2025/07/05/17:45:45.659853,8139,1751712345,660147008,base_link,68.69,0.0
2025/07/05/17:45:45.759900,8140,1751712345,760147008,base_link,68.69,0.0
2025/07/05/17:45:45.858689,8141,1751712345,860147008,base_link,68.69,0.0
2025/07/05/17:45:45.980003,8142,1751712345,981147008,base_link,68.69,0.0
2025/07/05/17:45:46.079683,8143,1751712346,80147008,base_link,68.7,0.0
2025/07/05/17:45:46.159529,8144,1751712346,160147008,base_link,68.69,0.0
2025/07/05/17:45:46.259057,8145,1751712346,260147008,base_link,68.69,0.0
2025/07/05/17:45:46.359734,8146,1751712346,360147008,base_link,68.69,0.0
2025/07/05/17:45:46.520202,8147,1751712346,522147008,base_link,68.7,0.0
2025/07/05/17:45:46.620678,8148,1751712346,622147008,base_link,68.7,0.0
2025/07/05/17:45:46.720168,8149,1751712346,721147008,base_link,68.7,0.0
2025/07/05/17:45:46.801411,8150,1751712346,802147008,base_link,68.7,0.0
2025/07/05/17:45:46.919937,8151,1751712346,921147008,base_link,68.7,0.0
2025/07/05/17:45:47.000047,8152,1751712347,1147008,base_link,68.7,0.0
2025/07/05/17:45:47.079483,8153,1751712347,80147008,base_link,68.7,0.0
2025/07/05/17:45:47.179327,8154,1751712347,180147008,base_link,68.7,0.0
2025/07/05/17:45:47.300926,8155,1751712347,301147008,base_link,68.7,0.0
2025/07/05/17:45:47.423177,8156,1751712347,424147008,base_link,68.7,0.0
2025/07/05/17:45:47.580060,8157,1751712347,581147008,base_link,68.7,0.0
2025/07/05/17:45:47.700882,8158,1751712347,701147008,base_link,68.7,0.0
2025/07/05/17:45:47.800848,8159,1751712347,802147008,base_link,68.7,0.0
2025/07/05/17:45:47.879415,8160,1751712347,881147008,base_link,68.7,0.0
2025/07/05/17:45:48.001149,8161,1751712348,2147008,base_link,68.7,0.0
2025/07/05/17:45:48.079314,8162,1751712348,80147008,base_link,68.7,0.0
2025/07/05/17:45:48.179368,8163,1751712348,181147008,base_link,68.7,0.0
2025/07/05/17:45:48.279846,8164,1751712348,281147008,base_link,68.7,0.0
2025/07/05/17:45:48.378983,8165,1751712348,380147008,base_link,68.7,0.0
2025/07/05/17:45:48.559397,8166,1751712348,560147008,base_link,68.7,0.0
2025/07/05/17:45:48.658863,8167,1751712348,660147008,base_link,68.7,0.0
2025/07/05/17:45:48.759486,8168,1751712348,760147008,base_link,68.7,0.0
2025/07/05/17:45:48.858932,8169,1751712348,860147008,base_link,68.7,0.0
2025/07/05/17:45:48.979320,8170,1751712348,980147008,base_link,68.7,0.0
2025/07/05/17:45:49.059733,8171,1751712349,60147008,base_link,68.7,0.0
2025/07/05/17:45:49.158849,8172,1751712349,160147008,base_link,68.7,0.0
2025/07/05/17:45:49.259177,8173,1751712349,260147008,base_link,68.7,0.0
2025/07/05/17:45:49.400989,8174,1751712349,402147008,base_link,68.7,0.0
2025/07/05/17:45:49.538883,8175,1751712349,540147008,base_link,68.7,0.0
2025/07/05/17:45:49.622723,8176,1751712349,623147008,base_link,68.7,0.0
2025/07/05/17:45:49.699941,8177,1751712349,701147008,base_link,68.7,0.0
2025/07/05/17:45:49.801321,8178,1751712349,802147008,base_link,68.7,0.0
2025/07/05/17:45:49.879877,8179,1751712349,880147008,base_link,68.7,0.0
2025/07/05/17:45:50.001009,8180,1751712350,2147008,base_link,68.7,0.0
2025/07/05/17:45:50.079657,8181,1751712350,81147008,base_link,68.7,0.0
2025/07/05/17:45:50.179019,8182,1751712350,180147008,base_link,68.71,0.0
2025/07/05/17:45:50.279432,8183,1751712350,280147008,base_link,68.7,0.0
2025/07/05/17:45:50.359982,8184,1751712350,360147008,base_link,68.71,0.0
2025/07/05/17:45:50.539189,8185,1751712350,540147008,base_link,68.7,0.0
2025/07/05/17:45:50.623287,8186,1751712350,624147008,base_link,68.71,0.0
2025/07/05/17:45:50.720152,8187,1751712350,721147008,base_link,68.7,0.0
2025/07/05/17:45:50.801091,8188,1751712350,802147008,base_link,68.71,0.0
2025/07/05/17:45:50.879745,8189,1751712350,880147008,base_link,68.71,0.0
2025/07/05/17:45:51.000799,8190,1751712351,2147008,base_link,68.71,0.0
2025/07/05/17:45:51.079193,8191,1751712351,80147008,base_link,68.71,0.0
2025/07/05/17:45:51.179425,8192,1751712351,181147008,base_link,68.71,0.0
2025/07/05/17:45:51.279596,8193,1751712351,281147008,base_link,68.71,0.0
2025/07/05/17:45:51.379643,8194,1751712351,381147008,base_link,68.71,0.0
2025/07/05/17:45:51.559788,8195,1751712351,560147008,base_link,68.71,0.0
2025/07/05/17:45:51.659456,8196,1751712351,661147008,base_link,68.71,0.0
2025/07/05/17:45:51.759412,8197,1751712351,760147008,base_link,68.71,0.0
2025/07/05/17:45:51.859511,8198,1751712351,860147008,base_link,68.71,0.0
2025/07/05/17:45:51.959480,8199,1751712351,960147008,base_link,68.71,0.0
2025/07/05/17:45:52.059814,8200,1751712352,60147008,base_link,68.71,0.0
2025/07/05/17:45:52.159057,8201,1751712352,160147008,base_link,68.71,0.0
2025/07/05/17:45:52.259067,8202,1751712352,260147008,base_link,68.71,0.0
2025/07/05/17:45:52.359143,8203,1751712352,361147008,base_link,68.71,0.0
2025/07/05/17:45:52.539649,8204,1751712352,540147008,base_link,68.71,0.0
2025/07/05/17:45:52.620738,8205,1751712352,622147008,base_link,68.71,0.0
2025/07/05/17:45:52.719451,8206,1751712352,720147008,base_link,68.71,0.0
2025/07/05/17:45:52.799901,8207,1751712352,801147008,base_link,68.72,0.0
2025/07/05/17:45:52.879718,8208,1751712352,881147008,base_link,68.72,0.0
2025/07/05/17:45:53.000951,8209,1751712353,2147008,base_link,68.72,0.0
2025/07/05/17:45:53.099984,8210,1751712353,101147008,base_link,68.72,0.0
2025/07/05/17:45:53.200947,8211,1751712353,202147008,base_link,68.71,0.0
2025/07/05/17:45:53.279648,8212,1751712353,281147008,base_link,68.71,0.0
2025/07/05/17:45:53.420876,8213,1751712353,421147008,base_link,68.72,0.0
2025/07/05/17:45:53.578752,8214,1751712353,580147008,base_link,68.72,0.0
2025/07/05/17:45:53.659266,8215,1751712353,660147008,base_link,68.72,0.0
2025/07/05/17:45:53.758576,8216,1751712353,760147008,base_link,68.71,0.0
2025/07/05/17:45:53.879692,8217,1751712353,880147008,base_link,68.72,0.0
2025/07/05/17:45:53.999997,8218,1751712354,2147008,base_link,68.72,0.0
2025/07/05/17:45:54.099903,8219,1751712354,101147008,base_link,68.72,0.0
2025/07/05/17:45:54.200699,8220,1751712354,202147008,base_link,68.71,0.0
2025/07/05/17:45:54.279518,8221,1751712354,281147008,base_link,68.71,0.0
2025/07/05/17:45:54.378831,8222,1751712354,381147008,base_link,68.72,0.0
2025/07/05/17:45:54.559584,8223,1751712354,560147008,base_link,68.72,0.0
2025/07/05/17:45:54.659925,8224,1751712354,660147008,base_link,68.72,0.0
2025/07/05/17:45:54.759668,8225,1751712354,760147008,base_link,68.72,0.0
2025/07/05/17:45:54.860150,8226,1751712354,860147008,base_link,68.72,0.0
2025/07/05/17:45:54.978707,8227,1751712354,981147008,base_link,68.72,0.0
2025/07/05/17:45:55.079062,8228,1751712355,81147008,base_link,68.72,0.0
2025/07/05/17:45:55.179650,8229,1751712355,181147008,base_link,68.72,0.0
2025/07/05/17:45:55.278983,8230,1751712355,280147008,base_link,68.72,0.0
2025/07/05/17:45:55.400995,8231,1751712355,402147008,base_link,68.72,0.0
2025/07/05/17:45:55.559105,8232,1751712355,560147008,base_link,68.72,0.0
2025/07/05/17:45:55.642802,8233,1751712355,644147008,base_link,68.72,0.0
2025/07/05/17:45:55.758754,8234,1751712355,760147008,base_link,68.72,0.0
2025/07/05/17:45:55.858856,8235,1751712355,860147008,base_link,68.72,0.0
2025/07/05/17:45:56.000583,8236,1751712356,2147008,base_link,68.72,0.0
2025/07/05/17:45:56.099794,8237,1751712356,101147008,base_link,68.72,0.0
2025/07/05/17:45:56.200729,8238,1751712356,202147008,base_link,68.72,0.0
2025/07/05/17:45:56.278779,8239,1751712356,280147008,base_link,68.72,0.0
2025/07/05/17:45:56.420561,8240,1751712356,421147008,base_link,68.72,0.0
2025/07/05/17:45:56.538686,8241,1751712356,540147008,base_link,68.72,0.0
2025/07/05/17:45:56.620838,8242,1751712356,622147008,base_link,68.72,0.0
2025/07/05/17:45:56.719434,8243,1751712356,721147008,base_link,68.72,0.0
2025/07/05/17:45:56.801432,8244,1751712356,802147008,base_link,68.72,0.0
2025/07/05/17:45:56.900117,8245,1751712356,902147008,base_link,68.72,0.0
2025/07/05/17:45:57.002080,8246,1751712357,3147008,base_link,68.72,0.0
2025/07/05/17:45:57.099723,8247,1751712357,101147008,base_link,68.73,0.0
2025/07/05/17:45:57.200654,8248,1751712357,202147008,base_link,68.73,0.0
2025/07/05/17:45:57.279415,8249,1751712357,281147008,base_link,68.73,0.0
2025/07/05/17:45:57.379114,8250,1751712357,380147008,base_link,68.72,0.0
2025/07/05/17:45:57.558522,8251,1751712357,560147008,base_link,68.72,0.0
2025/07/05/17:45:57.659381,8252,1751712357,660147008,base_link,68.73,0.0
2025/07/05/17:45:57.758459,8253,1751712357,760147008,base_link,68.73,0.0
2025/07/05/17:45:57.858770,8254,1751712357,860147008,base_link,68.73,0.0
2025/07/05/17:45:57.979000,8255,1751712357,981147008,base_link,68.73,0.0
2025/07/05/17:45:58.100025,8256,1751712358,101147008,base_link,68.73,0.0
2025/07/05/17:45:58.200674,8257,1751712358,202147008,base_link,68.73,0.0
2025/07/05/17:45:58.278925,8258,1751712358,280147008,base_link,68.73,0.0
2025/07/05/17:45:58.358507,8259,1751712358,360147008,base_link,68.73,0.0
2025/07/05/17:45:58.519972,8260,1751712358,521147008,base_link,68.73,0.0
2025/07/05/17:45:58.600576,8261,1751712358,602147008,base_link,68.73,0.0
2025/07/05/17:45:58.679589,8262,1751712358,681147008,base_link,68.73,0.0
2025/07/05/17:45:58.778808,8263,1751712358,781147008,base_link,68.73,0.0
2025/07/05/17:45:58.878581,8264,1751712358,880147008,base_link,68.73,0.0
2025/07/05/17:45:58.979137,8265,1751712358,981147008,base_link,68.73,0.0
2025/07/05/17:45:59.099607,8266,1751712359,101147008,base_link,68.73,0.0
2025/07/05/17:45:59.178971,8267,1751712359,180147008,base_link,68.73,0.0
2025/07/05/17:45:59.279058,8268,1751712359,280147008,base_link,68.73,0.0
2025/07/05/17:45:59.422935,8269,1751712359,424147008,base_link,68.73,0.0
2025/07/05/17:45:59.579378,8270,1751712359,581147008,base_link,68.73,0.0
2025/07/05/17:45:59.679917,8271,1751712359,681147008,base_link,68.73,0.0
2025/07/05/17:45:59.778915,8272,1751712359,780147008,base_link,68.73,0.0
2025/07/05/17:45:59.858654,8273,1751712359,860147008,base_link,68.74,0.0
2025/07/05/17:45:59.958347,8274,1751712359,960147008,base_link,68.73,0.0
2025/07/05/17:46:00.059235,8275,1751712360,60147008,base_link,68.73,0.0
2025/07/05/17:46:00.158509,8276,1751712360,160147008,base_link,68.74,0.0
2025/07/05/17:46:00.258954,8277,1751712360,260147008,base_link,68.73,0.0
2025/07/05/17:46:00.358942,8278,1751712360,360147008,base_link,68.73,0.0
2025/07/05/17:46:00.500145,8279,1751712360,502147008,base_link,68.73,0.0
2025/07/05/17:46:00.622509,8280,1751712360,623147008,base_link,68.73,0.0
2025/07/05/17:46:00.699436,8281,1751712360,701147008,base_link,68.74,0.0
2025/07/05/17:46:00.800259,8282,1751712360,802147008,base_link,68.73,0.0
2025/07/05/17:46:00.899860,8283,1751712360,901147008,base_link,68.73,0.0
2025/07/05/17:46:00.978965,8284,1751712360,980147008,base_link,68.73,0.0
2025/07/05/17:46:01.081332,8285,1751712361,81147008,base_link,68.73,0.0
2025/07/05/17:46:01.179682,8286,1751712361,181147008,base_link,68.74,0.0
2025/07/05/17:46:01.279357,8287,1751712361,280147008,base_link,68.74,0.0
2025/07/05/17:46:01.400746,8288,1751712361,402147008,base_link,68.74,0.0
2025/07/05/17:46:01.578742,8289,1751712361,581147008,base_link,68.74,0.0
2025/07/05/17:46:01.680120,8290,1751712361,681147008,base_link,68.73,0.0
2025/07/05/17:46:01.779356,8291,1751712361,781147008,base_link,68.74,0.0
2025/07/05/17:46:01.879560,8292,1751712361,880147008,base_link,68.74,0.0
2025/07/05/17:46:02.000670,8293,1751712362,2147008,base_link,68.74,0.0
2025/07/05/17:46:02.078967,8294,1751712362,81147008,base_link,68.74,0.0
2025/07/05/17:46:02.178968,8295,1751712362,180147008,base_link,68.73,0.0
2025/07/05/17:46:02.278992,8296,1751712362,280147008,base_link,68.74,0.0
2025/07/05/17:46:02.358056,8297,1751712362,360147008,base_link,68.74,0.0
2025/07/05/17:46:02.519725,8298,1751712362,521147008,base_link,68.74,0.0
2025/07/05/17:46:02.600834,8299,1751712362,602147008,base_link,68.74,0.0
2025/07/05/17:46:02.699733,8300,1751712362,701147008,base_link,68.74,0.0
2025/07/05/17:46:02.799564,8301,1751712362,801147008,base_link,68.74,0.0
2025/07/05/17:46:02.899865,8302,1751712362,901147008,base_link,68.74,0.0
2025/07/05/17:46:03.000908,8303,1751712363,2147008,base_link,68.74,0.0
