time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.sensors_present,.sensors_enabled,.sensors_health,.load,.voltage_battery,.current_battery,.battery_remaining,.drop_rate_comm,.errors_comm,.errors_count1,.errors_count2,.errors_count3,.errors_count4
2025/07/05/17:45:56.701232,8243,1751712356,700337798,,321969199,52461615,36733231,179,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:56.800748,8244,1751712356,800088038,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:56.879904,8245,1751712356,879536871,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:57.000931,8246,1751712357,355995,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:57.079814,8247,1751712357,79240967,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:57.179841,8248,1751712357,179102407,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:57.259426,8249,1751712357,258399425,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:57.359263,8250,1751712357,358316790,,321969199,52461615,36733231,170,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:57.539075,8251,1751712357,538519908,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:57.639164,8252,1751712357,638461353,,321969199,52461615,36733231,183,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:57.739221,8253,1751712357,738336483,,321969199,52461615,53510447,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:57.838921,8254,1751712357,838297453,,321969199,52461615,36733231,179,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:57.959157,8255,1751712357,958368965,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:58.059855,8256,1751712358,59277635,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:58.159252,8257,1751712358,158310613,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:58.258768,8258,1751712358,258011872,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:58.339064,8259,1751712358,338177222,,321969199,52461615,36733231,170,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:58.458892,8260,1751712358,458199764,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:58.579782,8261,1751712358,578805495,,321969199,52461615,36733231,170,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:58.658881,8262,1751712358,658096774,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:58.758924,8263,1751712358,758498106,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:58.858648,8264,1751712358,858279059,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:58.959042,8265,1751712358,958382179,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:59.059020,8266,1751712359,58308647,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:59.159068,8267,1751712359,158251729,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:59.259030,8268,1751712359,258316663,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:59.358912,8269,1751712359,358078913,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:59.558720,8270,1751712359,558049096,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:59.658851,8271,1751712359,658090775,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:59.758902,8272,1751712359,758271342,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:59.839117,8273,1751712359,838342401,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:45:59.939351,8274,1751712359,938824832,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:00.038925,8275,1751712360,38114849,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:00.139038,8276,1751712360,138259789,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:00.239171,8277,1751712360,238286924,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:00.339077,8278,1751712360,338168222,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:00.442343,8279,1751712360,441394336,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:00.600982,8280,1751712360,599726160,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:00.679372,8281,1751712360,678800374,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:00.779720,8282,1751712360,778958251,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:00.858976,8283,1751712360,858244666,,321969199,52461615,36733231,179,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:00.958518,8284,1751712360,958029861,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:01.058733,8285,1751712361,58208240,,321969199,52461615,36733231,179,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:01.159214,8286,1751712361,157947061,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:01.258927,8287,1751712361,258175836,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:01.359008,8288,1751712361,358147071,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:01.558882,8289,1751712361,558230547,,321969199,52461615,36733231,170,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:01.659066,8290,1751712361,658338429,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:01.758920,8291,1751712361,758301159,,321969199,52461615,36733231,170,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:01.858844,8292,1751712361,858021110,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:01.979331,8293,1751712361,978349400,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:02.058518,8294,1751712362,57909917,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:02.158680,8295,1751712362,157895357,,321969199,52461615,36733231,170,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:02.258832,8296,1751712362,258101676,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:02.339194,8297,1751712362,338181848,,321969199,52461615,36733231,170,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:02.479098,8298,1751712362,478434268,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:02.600626,8299,1751712362,599806682,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:02.679963,8300,1751712362,679141152,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:02.781043,8301,1751712362,780783909,,321969199,52461615,53510447,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:02.879328,8302,1751712362,878782970,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:03.000856,8303,1751712362,999950767,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:03.079934,8304,1751712363,79210751,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:03.179207,8305,1751712363,178488780,,321969199,52461615,36733231,169,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:03.261333,8306,1751712363,258518907,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:03.358480,8307,1751712363,357955012,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:03.540179,8308,1751712363,538579043,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:03.638457,8309,1751712363,638109251,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:03.738824,8310,1751712363,738126676,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:03.838721,8311,1751712363,838044673,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:03.939111,8312,1751712363,938362101,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:04.038694,8313,1751712364,38023781,,321969199,52461615,36733231,182,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:04.140053,8314,1751712364,138593707,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:04.238587,8315,1751712364,237970533,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:04.338717,8316,1751712364,338039471,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:04.459376,8317,1751712364,458386579,,321969199,52461615,36733231,179,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:04.579062,8318,1751712364,578247739,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:04.659657,8319,1751712364,658899420,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:04.759003,8320,1751712364,758085747,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:04.858666,8321,1751712364,857938409,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:04.979356,8322,1751712364,978331729,,321969199,52461615,36733231,168,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:05.061882,8323,1751712365,58161509,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:05.158752,8324,1751712365,157894014,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:05.258823,8325,1751712365,258481001,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:05.358206,8326,1751712365,357776085,,321969199,52461615,36733231,169,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:05.558681,8327,1751712365,558166829,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:05.638450,8328,1751712365,638000620,,321969199,52461615,36733231,179,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:05.739256,8329,1751712365,738437106,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:05.838871,8330,1751712365,838074885,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:05.938768,8331,1751712365,938342546,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:06.038478,8332,1751712366,37845878,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:06.138616,8333,1751712366,137891184,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:06.238599,8334,1751712366,238017989,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:06.338919,8335,1751712366,337943569,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:06.500593,8336,1751712366,499911299,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:06.619790,8337,1751712366,619097587,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:06.718990,8338,1751712366,718632675,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:06.822371,8339,1751712366,821411265,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:06.899521,8340,1751712366,898798883,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:07.022438,8341,1751712367,21560809,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:07.119614,8342,1751712367,118868332,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:07.201402,8343,1751712367,200163237,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:07.280493,8344,1751712367,280021304,,321969199,52461615,36733231,179,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:07.400357,8345,1751712367,399379440,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:07.578413,8346,1751712367,578044742,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:07.658659,8347,1751712367,658179009,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:07.758657,8348,1751712367,757940349,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:07.858657,8349,1751712367,857990016,,321969199,52461615,53510447,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:07.979121,8350,1751712367,978403329,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:08.058746,8351,1751712368,58014416,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:08.158730,8352,1751712368,157858927,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:08.258910,8353,1751712368,258346429,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:08.422096,8354,1751712368,421648675,,321969199,52461615,36733231,169,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:08.579092,8355,1751712368,578668587,,321969199,52461615,36733231,170,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:08.659040,8356,1751712368,658412176,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:08.758272,8357,1751712368,757857783,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:08.859181,8358,1751712368,858267820,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:08.978328,8359,1751712368,978227935,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:09.061033,8360,1751712369,58325251,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:09.158724,8361,1751712369,158270526,,321969199,52461615,36733231,170,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:09.238784,8362,1751712369,237853821,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:09.338344,8363,1751712369,337826541,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:09.499703,8364,1751712369,499267491,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:09.621716,8365,1751712369,621271234,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:09.720005,8366,1751712369,719212121,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:09.821726,8367,1751712369,821285440,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:09.899315,8368,1751712369,898878080,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:10.000551,8369,1751712369,999510371,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:10.078558,8370,1751712370,78041926,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:10.178722,8371,1751712370,178259994,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:10.258934,8372,1751712370,258307442,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:10.358733,8373,1751712370,358194112,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:10.558322,8374,1751712370,557654971,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:10.659013,8375,1751712370,658210039,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:10.758317,8376,1751712370,757791187,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:10.838857,8377,1751712370,837880907,,321969199,52461615,36733231,179,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:10.959029,8378,1751712370,958329924,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:11.038615,8379,1751712371,37838363,,321969199,52461615,36733231,179,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:11.138706,8380,1751712371,137766761,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:11.238281,8381,1751712371,237564225,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:11.339414,8382,1751712371,338559766,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:11.478954,8383,1751712371,478481758,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:11.600534,8384,1751712371,598961635,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:11.680182,8385,1751712371,679243941,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:11.758270,8386,1751712371,757723015,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:11.841467,8387,1751712371,840461718,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:11.938927,8388,1751712371,938510945,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:12.041483,8389,1751712372,40721139,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:12.138427,8390,1751712372,137705375,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:12.239140,8391,1751712372,237765122,,321969199,52461615,36733231,179,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:12.338269,8392,1751712372,338069138,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:12.499966,8393,1751712372,499283833,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:12.619668,8394,1751712372,619151081,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:12.700214,8395,1751712372,698619590,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:12.778655,8396,1751712372,778233476,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:12.858804,8397,1751712372,857889363,,321969199,52461615,36733231,180,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:12.958502,8398,1751712372,957739324,,321969199,52461615,53510447,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:13.061147,8399,1751712373,58033662,,321969199,52461615,36733231,181,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:13.157924,8400,1751712373,157588360,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:13.240040,8401,1751712373,237911134,,321969199,52461615,36733231,180,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:13.319002,8402,1751712373,318445436,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:13.458998,8403,1751712373,458345247,,321969199,52461615,36733231,181,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:13.599866,8404,1751712373,599245486,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:13.678514,8405,1751712373,678395512,,321969199,52461615,36733231,181,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:13.778649,8406,1751712373,778337050,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:13.858464,8407,1751712373,857636814,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:13.979089,8408,1751712373,978358448,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:14.058662,8409,1751712374,57667211,,321969199,52461615,36733231,179,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:14.158052,8410,1751712374,157521774,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:14.258657,8411,1751712374,258185473,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:14.357929,8412,1751712374,357542011,,321969199,52461615,36733231,168,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:14.558831,8413,1751712374,558112803,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:14.658916,8414,1751712374,658212560,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:14.758432,8415,1751712374,757550153,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:14.858736,8416,1751712374,858475193,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:14.979045,8417,1751712374,978749901,,321969199,52461615,36733231,170,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:15.058283,8418,1751712375,57848413,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:15.158177,8419,1751712375,158017302,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:15.238708,8420,1751712375,237767862,,321969199,52461615,36733231,181,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:15.340289,8421,1751712375,338184051,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:15.500084,8422,1751712375,498903113,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:15.599972,8423,1751712375,599070695,,321969199,52461615,36733231,169,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:15.679050,8424,1751712375,678325160,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:15.759120,8425,1751712375,758476605,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:15.862144,8426,1751712375,858761570,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:15.959070,8427,1751712375,958336619,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:16.058862,8428,1751712376,58375555,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:16.158311,8429,1751712376,157359320,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:16.258126,8430,1751712376,257344801,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:16.358706,8431,1751712376,358260893,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:16.558311,8432,1751712376,557564099,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:16.658286,8433,1751712376,657450650,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:16.738358,8434,1751712376,737444121,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:16.838876,8435,1751712376,838262154,,321969199,52461615,36733231,179,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:16.958990,8436,1751712376,958318549,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:17.058357,8437,1751712377,57645422,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:17.157957,8438,1751712377,157526188,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:17.259504,8439,1751712377,258272486,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:17.358278,8440,1751712377,357723807,,321969199,52461615,36733231,170,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:17.559037,8441,1751712377,558277371,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:17.658992,8442,1751712377,658394525,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:17.758088,8443,1751712377,757582985,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:17.859332,8444,1751712377,858334683,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:17.979210,8445,1751712377,978494984,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:18.058028,8446,1751712378,57419325,,321969199,52461615,53510447,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:18.158890,8447,1751712378,158325848,,321969199,52461615,36733231,169,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:18.258355,8448,1751712378,257500106,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:18.358335,8449,1751712378,357419874,,321969199,52461615,36733231,169,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:18.499827,8450,1751712378,499623539,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:18.622050,8451,1751712378,621126936,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:18.698961,8452,1751712378,698367426,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:18.779113,8453,1751712378,778337920,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:18.857731,8454,1751712378,857177898,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:18.960084,8455,1751712378,959174871,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:19.058670,8456,1751712379,58193099,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:19.158005,8457,1751712379,157400544,,321969199,52461615,36733231,170,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:19.258803,8458,1751712379,258287853,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:19.358639,8459,1751712379,358039594,,321969199,52461615,36733231,169,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:19.558250,8460,1751712379,557312180,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:19.658705,8461,1751712379,658121261,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:46:19.757992,8462,1751712379,757270888,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
