time,.data
2025/07/05/17:49:57.372842,2.2240730658163743
2025/07/05/17:49:57.553970,2.2855086554865744
2025/07/05/17:49:57.651013,2.3198916417508633
2025/07/05/17:49:57.751550,2.3551472926411483
2025/07/05/17:49:57.850284,2.385865087476248
2025/07/05/17:49:57.950313,2.39145014108263
2025/07/05/17:49:58.050716,2.376789375365878
2025/07/05/17:49:58.130938,2.3523547658379567
2025/07/05/17:49:58.234265,2.312037660116889
2025/07/05/17:49:58.313719,2.275560278750207
2025/07/05/17:49:58.451541,2.223898532891175
2025/07/05/17:49:58.571654,2.2179644134343937
2025/07/05/17:49:58.653036,2.2321015803755477
2025/07/05/17:49:58.750571,2.2624703093602494
2025/07/05/17:49:58.850906,2.3041836784829135
2025/07/05/17:49:58.971858,2.3591615499207355
2025/07/05/17:49:59.074280,2.401747583669397
2025/07/05/17:49:59.172339,2.439446695512474
2025/07/05/17:49:59.252921,2.467371963544384
2025/07/05/17:49:59.350859,2.50227854858427
2025/07/05/17:49:59.511950,2.5593508151244846
2025/07/05/17:49:59.612725,2.5797711673728188
2025/07/05/17:49:59.711140,2.571742652813645
2025/07/05/17:49:59.811955,2.54556271403373
2025/07/05/17:49:59.912600,2.5069909375646544
2025/07/05/17:50:00.035414,2.4563763892568193
2025/07/05/17:50:00.131689,2.4242623310201235
2025/07/05/17:50:00.233251,2.407507170200978
2025/07/05/17:50:00.332049,2.4174555469373455
2025/07/05/17:50:00.494115,2.4696408915719763
2025/07/05/17:50:00.592695,2.512401458245837
2025/07/05/17:50:00.671243,2.5471335103605246
2025/07/05/17:50:00.772529,2.581516496624813
2025/07/05/17:50:00.853595,2.592686603837577
2025/07/05/17:50:00.951135,2.584658089278402
2025/07/05/17:50:01.050089,2.559525348049684
2025/07/05/17:50:01.151638,2.5221753020570055
2025/07/05/17:50:01.251952,2.4801128670839425
2025/07/05/17:50:01.351858,2.4455553478944547
2025/07/05/17:50:01.551087,2.4380504321108787
2025/07/05/17:50:01.650815,2.464055837965595
2025/07/05/17:50:01.730560,2.491981105997503
2025/07/05/17:50:01.834153,2.5329963434193705
2025/07/05/17:50:01.952363,2.5813419636996127
2025/07/05/17:50:02.050229,2.607696435404728
2025/07/05/17:50:02.151225,2.6059511061527334
2025/07/05/17:50:02.231879,2.589021412408388
2025/07/05/17:50:02.329869,2.5549874919944986
2025/07/05/17:50:02.471826,2.4984388242298823
2025/07/05/17:50:02.612829,2.468942759871178
