time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.magnetic_field.x,.magnetic_field.y,.magnetic_field.z,.magnetic_field_covariance
2025/07/05/17:49:45.251101,10414,1751712585,261320008,base_link,11000.0,334000.0,234999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:45.371402,10415,1751712585,380917008,base_link,25000.0,351000.0,224999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:45.551861,10416,1751712585,560631008,base_link,46000.0,369000.0,209999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:45.650781,10417,1751712585,660679008,base_link,55000.0,373000.0,200999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:45.751163,10418,1751712585,760660008,base_link,39000.0,372000.0,185999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:45.834033,10419,1751712585,844252008,base_link,42000.0,365000.0,180999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:45.950734,10420,1751712585,960633008,base_link,-12000.0,361000.0,218999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:46.033649,10421,1751712586,44038008,base_link,19000.0,360000.0,203999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:46.150740,10422,1751712586,160534008,base_link,20000.0,358000.0,206999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:46.252420,10423,1751712586,260535008,base_link,-19000.0,357000.0,236999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:46.351562,10424,1751712586,360914008,base_link,-23000.0,345000.00000000006,239999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:46.513305,10425,1751712586,522210008,base_link,-8000.0,336000.00000000006,239999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:46.630178,10426,1751712586,640535008,base_link,14000.0,339000.0,218999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:46.731231,10427,1751712586,740530008,base_link,17000.0,355000.0,228999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:46.812483,10428,1751712586,821799008,base_link,28000.0,366000.0,218999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:46.912275,10429,1751712586,921717008,base_link,64000.0,364000.0,205999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:46.992162,10430,1751712587,2263008,base_link,64000.0,374000.0,198999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:47.091429,10431,1751712587,101930008,base_link,40000.0,368000.0,206999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:47.191688,10432,1751712587,201723008,base_link,34000.0,366000.0,198999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:47.272164,10433,1751712587,280949008,base_link,34000.0,366000.0,198999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:47.412292,10434,1751712587,422299008,base_link,-36000.0,355000.00000000006,246999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:47.591724,10435,1751712587,601761008,base_link,10000.0,342000.0,189999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:47.670494,10436,1751712587,681019008,base_link,10000.0,342000.0,189999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:47.770330,10437,1751712587,780757008,base_link,1000.0,346000.0,185999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:47.851880,10438,1751712587,861284008,base_link,2000.0,342000.0,162999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:47.991515,10439,1751712588,2062008,base_link,9000.0,334000.0,147999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:48.091866,10440,1751712588,101621008,base_link,37000.0,325000.0,161999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:48.191917,10441,1751712588,201906008,base_link,0.0,325000.0,193999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:48.251942,10442,1751712588,261364008,base_link,0.0,325000.0,193999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:48.371386,10443,1751712588,380936008,base_link,-33000.0,327000.0,174999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:48.553195,10444,1751712588,560639008,base_link,-23000.0,326000.0,158999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:48.651903,10445,1751712588,660681008,base_link,14000.0,326000.0,114999.99999999996,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:48.730818,10446,1751712588,741314008,base_link,-47000.0,311000.0,208999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:48.833784,10447,1751712588,844226008,base_link,-49000.0,309000.0,213999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:48.950735,10448,1751712588,960659008,base_link,3000.0,311000.0,200999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:49.033902,10449,1751712589,44192008,base_link,23000.0,325000.0,155999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:49.150558,10450,1751712589,160557008,base_link,17000.0,335000.0,148999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:49.230608,10451,1751712589,241373008,base_link,52000.0,341000.0,177999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:49.331270,10452,1751712589,341353008,base_link,35000.0,360000.0,182999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:49.530615,10453,1751712589,540564008,base_link,94000.0,364000.0,188999.99999999994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:49.633519,10454,1751712589,643559008,base_link,120000.0,372000.0,111999.99999999996,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:49.692404,10455,1751712589,702447008,base_link,53000.0,371000.0,125999.99999999996,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:49.812761,10456,1751712589,821938008,base_link,47000.0,370000.0,104999.99999999996,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:49.911717,10457,1751712589,921932008,base_link,8000.0,365000.0,90999.99999999996,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:49.991688,10458,1751712590,2243008,base_link,22000.0,342000.0,125999.99999999996,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:50.091181,10459,1751712590,101919008,base_link,8000.0,327000.0,160999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:50.191596,10460,1751712590,201747008,base_link,-28000.0,335000.0,168999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:50.251517,10461,1751712590,261336008,base_link,-28000.0,335000.0,168999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:50.330299,10462,1751712590,341054008,base_link,-17000.0,339000.0,162999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:50.511375,10463,1751712590,521717008,base_link,-46000.0,315000.0,168999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:50.612000,10464,1751712590,622165008,base_link,-55000.0,305000.0,203999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:50.691291,10465,1751712590,701730008,base_link,-59000.0,307000.0,192999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:50.791602,10466,1751712590,801978008,base_link,-39000.0,319000.0,194999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:50.891457,10467,1751712590,901755008,base_link,-10000.0,330000.0,148999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:50.992239,10468,1751712591,2580008,base_link,42000.0,340000.0,134999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:51.091364,10469,1751712591,101898008,base_link,13000.0,351000.0,143999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:51.191521,10470,1751712591,201638008,base_link,45000.0,348000.0,168999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:51.250800,10471,1751712591,261298008,base_link,45000.0,348000.0,168999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:51.351343,10472,1751712591,360655008,base_link,34000.0,348000.0,178999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:51.530647,10473,1751712591,540681008,base_link,78000.0,348000.0,188999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:51.633965,10474,1751712591,644168008,base_link,103000.0,347000.0,212999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:51.710923,10475,1751712591,722119008,base_link,90000.0,356000.0,231999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:51.814013,10476,1751712591,824906008,base_link,140000.0,351000.0,202999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:51.912737,10477,1751712591,921364008,base_link,152000.0,351000.0,141999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:51.991659,10478,1751712592,2519008,base_link,154000.0,347000.0,203999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:52.091845,10479,1751712592,101686008,base_link,178000.0,340000.0,192999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:52.191175,10480,1751712592,201928008,base_link,211000.0,333000.0,172999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:52.270782,10481,1751712592,280952008,base_link,211000.0,333000.0,172999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:52.391391,10482,1751712592,401988008,base_link,233000.0,324000.0,169999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:52.569977,10483,1751712592,580705008,base_link,237000.0,320000.0,190999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:52.671600,10484,1751712592,681081008,base_link,233000.0,318000.0,234999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:52.771260,10485,1751712592,781185008,base_link,258000.0,311000.0,180999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:52.870285,10486,1751712592,880919008,base_link,254000.0,307000.0,175999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:52.991286,10487,1751712593,1936008,base_link,350000.0,281000.0,148999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:53.091484,10488,1751712593,102020008,base_link,326000.0,277000.0,189999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:53.191847,10489,1751712593,202020008,base_link,315000.0,272000.0,188999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:53.272645,10490,1751712593,280897008,base_link,315000.0,272000.0,188999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:53.416270,10491,1751712593,424172008,base_link,361000.0,250000.00000000003,130999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:53.570379,10492,1751712593,581016008,base_link,422000.0,237000.00000000003,143999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:53.671420,10493,1751712593,681235008,base_link,427000.0,226000.00000000003,168999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:53.771067,10494,1751712593,780922008,base_link,403000.0,221000.00000000003,200999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:53.871715,10495,1751712593,880943008,base_link,339000.0,220000.00000000003,267000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:53.991631,10496,1751712594,2431008,base_link,442000.0,187000.00000000003,155999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:54.052207,10497,1751712594,61347008,base_link,442000.0,187000.00000000003,155999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:54.170962,10498,1751712594,181113008,base_link,449000.0,173000.00000000003,249999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:54.250561,10499,1751712594,261276008,base_link,341000.0,183000.00000000003,205999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:54.330079,10500,1751712594,341134008,base_link,495000.0,150000.00000000003,186999.99999999997,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:54.510640,10501,1751712594,521527008,base_link,405000.0,139000.00000000003,128999.99999999999,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:54.592243,10502,1751712594,602550008,base_link,448000.0,123000.00000000001,112999.99999999999,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:54.691322,10503,1751712594,701728008,base_link,475000.0,102000.00000000003,243000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:54.791469,10504,1751712594,801918008,base_link,396000.0,110000.00000000001,172000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:54.911416,10505,1751712594,921167008,base_link,410000.0,93000.00000000001,175000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:55.012340,10506,1751712595,22561008,base_link,373000.0,88000.00000000003,263000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:55.092017,10507,1751712595,102183008,base_link,477000.0,57000.00000000002,195000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:55.191110,10508,1751712595,201739008,base_link,507000.0,38000.00000000004,280000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:55.291540,10509,1751712595,302192008,base_link,559000.0,18000.00000000003,238000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:55.450758,10510,1751712595,460695008,base_link,478000.0,15000.000000000035,288000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:55.591500,10511,1751712595,602231008,base_link,382000.0,8000.000000000033,267000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:55.669966,10512,1751712595,681007008,base_link,382000.0,8000.000000000033,267000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:55.771415,10513,1751712595,781325008,base_link,426000.0,-11999.99999999998,165000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:55.870251,10514,1751712595,880687008,base_link,538000.0,-35999.999999999985,142000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:55.971055,10515,1751712595,981083008,base_link,520000.0,-45999.999999999985,146000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:56.070994,10516,1751712596,81409008,base_link,513000.0,-66999.99999999997,286000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:56.150547,10517,1751712596,161239008,base_link,467000.0,-74999.99999999996,302000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:56.270807,10518,1751712596,281015008,base_link,515000.0,-90999.99999999999,161000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:56.412127,10519,1751712596,421909008,base_link,486000.0,-118999.99999999997,286000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:56.530164,10520,1751712596,540573008,base_link,510000.0,-132999.99999999997,247000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:56.614026,10521,1751712596,624924008,base_link,398000.0,-127999.99999999997,273000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:56.692013,10522,1751712596,702603008,base_link,415000.0,-145999.99999999997,172000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:56.792221,10523,1751712596,802690008,base_link,524000.0,-174999.99999999997,252000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:56.891329,10524,1751712596,901964008,base_link,519000.0,-186999.99999999997,209000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:56.992383,10525,1751712597,2666008,base_link,508000.0,-199999.99999999997,178000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:57.091090,10526,1751712597,101922008,base_link,397000.0,-195999.99999999997,152000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:57.191135,10527,1751712597,201911008,base_link,470000.0,-220999.99999999997,152000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:57.291200,10528,1751712597,301986008,base_link,494000.0,-239999.99999999997,201000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:57.372640,10529,1751712597,381521008,base_link,494000.0,-239999.99999999997,201000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:57.572213,10530,1751712597,581052008,base_link,442000.0,-253999.99999999997,142000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:57.671186,10531,1751712597,681020008,base_link,363000.0,-254999.99999999997,155000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:57.770226,10532,1751712597,781160008,base_link,458000.0,-283000.0,208000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:57.850250,10533,1751712597,861295008,base_link,465000.0,-279999.99999999994,254000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:57.970093,10534,1751712597,980721008,base_link,420000.0,-282000.0,231000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:58.050284,10535,1751712598,61311008,base_link,381000.0,-271999.99999999994,255000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:58.130221,10536,1751712598,141134008,base_link,344000.0,-252999.99999999997,280000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:58.233339,10537,1751712598,244256008,base_link,346000.0,-242999.99999999997,263000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:58.330134,10538,1751712598,340601008,base_link,379000.0,-235999.99999999997,270000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:58.491865,10539,1751712598,502509008,base_link,394000.0,-229999.99999999997,251000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:58.591366,10540,1751712598,601916008,base_link,421000.0,-267999.99999999994,272000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:58.670375,10541,1751712598,681047008,base_link,421000.0,-267999.99999999994,272000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:58.771546,10542,1751712598,781299008,base_link,412000.0,-280000.0,187000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:58.850050,10543,1751712598,861030008,base_link,383000.0,-283000.0,224000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:58.991168,10544,1751712599,1761008,base_link,350000.0,-284999.99999999994,244000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:59.090995,10545,1751712599,101751008,base_link,345000.0,-292000.0,230000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:59.191252,10546,1751712599,201717008,base_link,335000.0,-302000.0,173000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:59.272678,10547,1751712599,280941008,base_link,335000.0,-302000.0,173000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:59.411891,10548,1751712599,421974008,base_link,306000.0,-330999.99999999994,255000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:59.511548,10549,1751712599,522384008,base_link,329000.0,-322999.99999999994,252000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:59.633048,10550,1751712599,643623008,base_link,356000.0,-336999.99999999994,258000.00000000003,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:59.729875,10551,1751712599,740561008,base_link,311000.0,-320999.99999999994,274000.00000000006,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
