time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.sensors_present,.sensors_enabled,.sensors_health,.load,.voltage_battery,.current_battery,.battery_remaining,.drop_rate_comm,.errors_comm,.errors_count1,.errors_count2,.errors_count3,.errors_count4
2025/07/05/17:50:17.149969,10717,1751712617,148962908,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:17.249619,10718,1751712617,248979535,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:17.328988,10719,1751712617,328617803,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:17.470101,10720,1751712617,469365892,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:17.591320,10721,1751712617,590775206,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:17.670262,10722,1751712617,669469959,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:17.749761,10723,1751712617,749042911,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:17.850228,10724,1751712617,849372278,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:17.970184,10725,1751712617,969362226,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:18.049850,10726,1751712618,48952426,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:18.169948,10727,1751712618,169409052,,321969199,52461615,36733231,169,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:18.249823,10728,1751712618,249199951,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:18.349855,10729,1751712618,349146308,,321969199,52461615,36733231,171,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:18.529518,10730,1751712618,528953937,,321969199,52461615,36733231,180,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:18.632845,10731,1751712618,631736501,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:18.729835,10732,1751712618,729261650,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:18.832552,10733,1751712618,831991953,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:18.930060,10734,1751712618,929492020,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:19.032627,10735,1751712619,31715740,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:19.129727,10736,1751712619,128932957,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:19.232868,10737,1751712619,232310587,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:19.332387,10738,1751712619,331863741,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:19.510353,10739,1751712619,509639042,,321969199,52461615,36733231,181,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:19.611050,10740,1751712619,610414008,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:19.712247,10741,1751712619,711083595,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:19.790726,10742,1751712619,790109442,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:19.869799,10743,1751712619,869132968,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:20.011244,10744,1751712620,10446939,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:20.089926,10745,1751712620,89586080,,321969199,52461615,36733231,178,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:20.169626,10746,1751712620,168917096,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:20.249678,10747,1751712620,248804420,,321969199,52461615,36733231,179,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:20.349792,10748,1751712620,348929998,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:20.529853,10749,1751712620,529077357,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:20.610701,10750,1751712620,609960843,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:20.690501,10751,1751712620,689943519,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:20.770185,10752,1751712620,769316069,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:20.849590,10753,1751712620,848764381,,321969199,52461615,36733231,179,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:20.970038,10754,1751712620,969368880,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:21.050000,10755,1751712621,49461440,,321969199,52461615,36733231,180,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:21.151418,10756,1751712621,149807438,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:21.249710,10757,1751712621,248801362,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:21.350311,10758,1751712621,349425387,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:21.529953,10759,1751712621,529413425,,321969199,52461615,36733231,179,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:21.632905,10760,1751712621,632336830,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:21.729730,10761,1751712621,728832940,,321969199,52461615,36733231,179,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:21.832701,10762,1751712621,831826932,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:21.930141,10763,1751712621,929321001,,321969199,52461615,36733231,180,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:22.032549,10764,1751712622,31817508,,321969199,52461615,53510447,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:22.129595,10765,1751712622,129197596,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:22.233492,10766,1751712622,232235050,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:22.329422,10767,1751712622,328848628,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:22.510161,10768,1751712622,509474330,,321969199,52461615,36733231,180,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:22.590903,10769,1751712622,590355087,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:22.670035,10770,1751712622,669355774,,321969199,52461615,36733231,180,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:22.750160,10771,1751712622,749522654,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:22.852809,10772,1751712622,848934933,,321969199,52461615,36733231,180,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:22.970139,10773,1751712622,969386775,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:23.052265,10774,1751712623,49360914,,321969199,52461615,36733231,179,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:23.149248,10775,1751712623,148628330,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:23.249296,10776,1751712623,248581482,,321969199,52461615,36733231,180,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:23.349433,10777,1751712623,348811843,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:23.550025,10778,1751712623,549247447,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:23.649306,10779,1751712623,648670215,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:23.749760,10780,1751712623,748812068,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:23.849478,10781,1751712623,848696534,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:23.970024,10782,1751712623,969363781,,321969199,52461615,36733231,172,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:24.069954,10783,1751712624,69316682,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:24.170125,10784,1751712624,169300785,,321969199,52461615,36733231,169,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:24.249498,10785,1751712624,248723170,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:24.330033,10786,1751712624,329247221,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:24.490545,10787,1751712624,490020667,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:24.632812,10788,1751712624,632364685,,321969199,52461615,36733231,173,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:24.729293,10789,1751712624,728736820,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:24.832340,10790,1751712624,831605232,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:24.931111,10791,1751712624,930029967,,321969199,52461615,36733231,180,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:25.035527,10792,1751712625,32179435,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:25.129344,10793,1751712625,128698395,,321969199,52461615,36733231,177,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:25.232335,10794,1751712625,231620560,,321969199,52461615,36733231,174,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:25.329468,10795,1751712625,329211983,,321969199,52461615,36733231,175,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:25.491058,10796,1751712625,490494377,,321969199,52461615,36733231,180,0,-1,-1,0,0,0,0,0,0
2025/07/05/17:50:25.590901,10797,1751712625,590262716,,321969199,52461615,36733231,176,0,-1,-1,0,0,0,0,0,0
