time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fix_type,.lat,.lon,.alt,.eph,.epv,.vel,.cog,.satellites_visible,.alt_ellipsoid,.h_acc,.v_acc,.vel_acc,.hdg_acc,.yaw,.dgps_numch,.dgps_age
2025/07/05/17:50:23.990461,10783,1751712623,788107072,/wgs84,3,-72870145,1127961259,21470,61,95,53,15184,20,38800,912,1408,375,0,0,255,4294967295
2025/07/05/17:50:24.090421,10784,1751712623,988107072,/wgs84,3,-72870155,1127961263,21520,65,108,67,15350,19,38850,916,1408,328,0,0,255,4294967295
2025/07/05/17:50:24.190317,10785,1751712623,988107072,/wgs84,3,-72870155,1127961263,21520,65,108,67,15350,19,38850,916,1408,328,0,0,255,4294967295
2025/07/05/17:50:24.269532,10786,1751712624,188107072,/wgs84,3,-72870166,1127961268,21480,65,108,54,15720,19,38810,916,1405,284,0,0,255,4294967295
2025/07/05/17:50:24.349236,10787,1751712624,188107072,/wgs84,3,-72870166,1127961268,21480,65,108,54,15720,19,38810,916,1405,284,0,0,255,4294967295
2025/07/05/17:50:24.529610,10788,1751712624,388107072,/wgs84,3,-72870175,1127961273,21470,61,102,57,15308,20,38800,914,1403,311,0,0,255,4294967295
2025/07/05/17:50:24.651498,10789,1751712624,588107072,/wgs84,3,-72870185,1127961279,21430,65,108,46,15487,19,38760,913,1402,287,0,0,255,4294967295
2025/07/05/17:50:24.769691,10790,1751712624,588107072,/wgs84,3,-72870185,1127961279,21430,65,108,46,15487,19,38760,913,1402,287,0,0,255,4294967295
2025/07/05/17:50:24.851762,10791,1751712624,788107072,/wgs84,3,-72870194,1127961285,21450,65,108,61,15121,19,38780,912,1402,322,0,0,255,4294967295
2025/07/05/17:50:24.949447,10792,1751712624,788107072,/wgs84,3,-72870194,1127961285,21450,65,108,61,15121,19,38780,912,1402,322,0,0,255,4294967295
2025/07/05/17:50:25.049950,10793,1751712624,988107072,/wgs84,3,-72870203,1127961289,21490,65,108,54,15538,19,38820,913,1401,280,0,0,255,4294967295
2025/07/05/17:50:25.149278,10794,1751712624,988107072,/wgs84,3,-72870203,1127961289,21490,65,108,54,15538,19,38820,913,1401,280,0,0,255,4294967295
2025/07/05/17:50:25.249281,10795,1751712625,188107072,/wgs84,3,-72870212,1127961293,21480,65,108,40,14913,19,38809,917,1406,388,0,0,255,4294967295
2025/07/05/17:50:25.390986,10796,1751712625,188107072,/wgs84,3,-72870212,1127961293,21480,65,108,40,14913,19,38809,917,1406,388,0,0,255,4294967295
2025/07/05/17:50:25.510884,10797,1751712625,388107072,/wgs84,3,-72870219,1127961299,21500,65,108,38,15793,19,38830,918,1410,304,0,0,255,4294967295
2025/07/05/17:50:25.612555,10798,1751712625,588107072,/wgs84,3,-72870227,1127961301,21520,65,108,46,15902,19,38850,921,1416,354,0,0,255,4294967295
